,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
24793,24794,6226452,태평양메디컬온누리약국,태평양메디컬약국,Pacific Medical Onnuri Pharmacy,Shops and Service,Pharmacy,126.74817903838841,37.42625016627145,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남로,81,686-2,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
27980,27981,1254587,제중한약방,,Jejung Herbal Medicine,Shops and Service,Pharmacy,126.64804655120288,37.476652322467054,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,122,125-6,2020-01-14 23:42:11,"의료시설||약국||한약국,한약방",False
28349,28350,249587,경동한약국,,Kyungdong Oriental Pharmacy,Shops and Service,Pharmacy,126.68528799999996,37.416358999999765,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,새말로,150,578-4,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
28993,28994,1052250,삼원한약방,,Samwon Herbal Medicine,Shops and Service,Pharmacy,126.63655739999992,37.46910909999978,대한민국,KOR,KOR,인천광역시,중구,,유동,,서해대로,486,29-10,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
31060,31061,148959,우리온누리약국,우리약국,Woori Onnuri Pharmacy,Shops and Service,Pharmacy,126.74692179288392,37.43799130849128,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,독곡로6번길,4,554-7,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
31290,31291,4332707,주안온누리약국,주안약국,Juan Onnuri Pharmacy,Shops and Service,Pharmacy,126.68746938033289,37.44786611392628,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로352번길,3,1525,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
32854,32855,855301,건강백화점온누리약국,,Health Department Store Onnuri Pharmacy,Shops and Service,Pharmacy,126.73725778156695,37.53912339355129,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,계양문화로,96,209-3,2022-05-01 12:37:48,의료시설||약국||온누리약국,False
33981,33982,1267152,삼포한약방,,Sampo Herbal Medicine,Shops and Service,Pharmacy,126.71113876624791,37.52603264138989,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,안남로,482-1,273-84,2021-12-23 15:49:18,"의료시설||약국||한약국,한약방",False
36253,36254,5099879,인천세중온누리약국,인천세중약국,Incheon Sejung Onnuri Pharmacy,Shops and Service,Pharmacy,126.73600389086896,37.53238841643561,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양문화로,19,905-7,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
38934,38935,869794,동제한약방,,Dong Han Pharm,Shops and Service,Pharmacy,126.64551824658794,37.475163685431085,대한민국,KOR,KOR,인천광역시,동구,,송림동,,동산로,88,60-65,2022-08-16 16:52:33,"의료시설||약국||한약국,한약방",False
40304,40305,5672715,나눔온누리약국,나눔약국,Nanum Onnuri Pharmacy,Shops and Service,Pharmacy,126.75606589033895,37.55900485028764,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,동양로,101,580,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
42614,42615,1852253,메디팜큰사랑약국,,Medipharm Big Love Pharmacy,Shops and Service,Pharmacy,126.64099228585656,37.4563823429864,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,아암대로29번길,86,565-2,2022-08-18 12:00:50,의료시설||약국||메디팜,False
42947,42948,806566,제창한약방,,Jechang Herbal Medicine,Shops and Service,Pharmacy,126.67976432025992,37.45595908187667,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로657번길,1,481-1,2022-08-16 16:52:33,"의료시설||약국||한약국,한약방",False
45054,45055,2609959,기린한약국,,Kirin Pharmacy,Shops and Service,Pharmacy,126.69575309999993,37.50501339999982,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로,265,179-101,2022-08-18 12:00:50,"의료시설||약국||한약국,한약방",False
45426,45427,707260,신이화온누리약국,신이화약국,Shin Ewha Onnuri Pharmacy,Shops and Service,Pharmacy,126.72787300125692,37.5367231889761,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,477,990-15,2022-09-06 15:18:26,의료시설||약국||온누리약국,False
46358,46359,2601203,원광한약국,,Wonkwang Oriental Pharmacy,Shops and Service,Pharmacy,126.73361823751492,37.5084805827145,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,18,462-3,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
48217,48218,431122,일광온누리약국,,Ilkwang Onnuri Pharmacy,Shops and Service,Pharmacy,126.72731333326948,37.49440192422055,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,99,150-59,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
48538,48539,1873088,온누리푸른약국,푸른약국,Onnuri Blue Pharmacy,Shops and Service,Pharmacy,126.7126574993879,37.502073134255184,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,부영로189번길,51,281-5,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
54445,54446,460011,부개약국,부개약국,secondary pharmacy,Shops and Service,Pharmacy,126.73935995060197,37.48619402741748,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로,1076,317,2022-09-06 15:18:26,의료시설||약국||온누리약국,False
57364,57365,792359,청원약국,,Cheongwon Pharmacy,Shops and Service,Pharmacy,126.74218749999991,37.5334166999998,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,도두리로,70,912-5,2022-08-24 14:41:06,의료시설||약국||메디팜,False
58443,58444,20481860,보성한약방,,Boseong Oriental Pharmacy,Shops and Service,Pharmacy,126.63406651401192,37.47537092994511,대한민국,KOR,KOR,인천광역시,동구,,송현동,,화도진로35번길,5-10,98-341,2022-05-01 12:37:48,"의료시설||약국||한약국,한약방",False
58599,58600,4340011,경희논현한약국,,Kyunghee Nonhyeon Oriental Pharmacy,Shops and Service,Pharmacy,126.73514923958597,37.40507208099535,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,장도로,4,109-198,2022-08-12 13:15:03,"의료시설||약국||한약국,한약방",False
58742,58743,2601673,속편한온누리약국,,Sequel to Hanonuri Pharmacy,Shops and Service,Pharmacy,126.72007775073274,37.46212556149021,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,호구포로,893,916-22,2022-08-16 16:52:33,의료시설||약국||온누리약국,False
60601,60602,686067,사랑온누리약국,,Sarang Onnuri Pharmacy,Shops and Service,Pharmacy,126.71465278344289,37.462055399007376,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로,140,34-20,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
61327,61328,1872167,늘좋은온누리약국,늘좋은약국,Always Good Onnuri Pharmacy,Shops and Service,Pharmacy,126.71104437779292,37.452389278750886,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,독점로30번길,1,1214-21,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
65590,65591,3135054,파란샘온누리약국,파란샘약국,Blue Sam Onnuri Pharmacy,Shops and Service,Pharmacy,126.68819351221435,37.41699275354853,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,원인재로,237,579,2022-08-16 16:52:33,의료시설||약국||온누리약국,False
66373,66374,190432,청솔온누리약국,,Cheongsol Onnuri Pharmacy,Shops and Service,Pharmacy,126.70758745397745,37.44721946320631,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로,728,1191-10,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
68147,68148,1252782,동화당한약방,,assimilated drugstore,Shops and Service,Pharmacy,126.65744578205988,37.426557546531946,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로196번길,8,308-32,2022-05-01 12:37:48,"의료시설||약국||한약국,한약방",False
69401,69402,268077,삼성약국,,Samsung Pharmacy,Shops and Service,Pharmacy,126.72685945271088,37.45991828569348,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로3번길,16,864-13,2022-05-01 12:37:48,의료시설||약국||메디팜,False
70357,70358,304793,지성온누리약국,,Jisung Onnuri Pharmacy,Shops and Service,Pharmacy,126.71068881589508,37.449182630436646,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,664,279-3,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
71175,71176,5654387,제물포한약방,,Jemulpo Oriental Medicine Room,Shops and Service,Pharmacy,126.65761447978188,37.46605168207077,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,경인로,136-1,57-7,2021-12-23 15:49:18,"의료시설||약국||한약국,한약방",False
72690,72691,459948,지우약국,,Jiu Pharmacy,Shops and Service,Pharmacy,126.63925081138184,37.450169738572974,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금남로,65,627-73,2022-08-18 12:00:50,의료시설||약국||메디팜,False
73526,73527,450084,건강마을온누리약국,건강마을약국,Healthy Village Onnuri Pharmacy,Shops and Service,Pharmacy,126.73156929435588,37.44870226386834,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로,847,982,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
73590,73591,4342048,모던 한방 약국,,Modern Oriental Medicine Pharmacy,Shops and Service,Pharmacy,126.491030413337,37.74150837489955,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,중앙로,18,37-1,2022-08-12 13:15:03,"의료시설||약국||한약국,한약방",False
73854,73855,556117,메디팜우리들 온누리약국,메디팜우리들약국,Medipharm Wooridul Onnuri Pharmacy,Shops and Service,Pharmacy,126.74270189692346,37.52178023105914,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,부평북로,442,388-11,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
75896,75897,3123543,양지온누리약국,,Yangjionnuri Pharmacy,Shops and Service,Pharmacy,126.72660082481508,37.3919366207952,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,에코중앙로156번길,5-19,772-7,2022-08-16 16:52:33,의료시설||약국||온누리약국,False
76261,76262,413127,한길온누리약국,한길약국,Hangil Onnuri Pharmacy,Shops and Service,Pharmacy,126.73134517496096,37.53075349145104,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,봉오대로,739,102-1,2022-05-01 12:37:48,의료시설||약국||온누리약국,False
76648,76649,872430,현대온누리약국,현대약국,Hyundai Onnuri Pharmacy,Shops and Service,Pharmacy,126.64652931681589,37.42446065096875,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,독배로40번길,29,462-136,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
77106,77107,4340627,세화한약국,,Sehwa Oriental Pharmacy,Shops and Service,Pharmacy,126.70834318866687,37.45723618435587,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로837번길,1,292-3,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
77929,77930,4340687,비타민온누리약국,,Vitamin Onnuri Pharmacy,Shops and Service,Pharmacy,126.73555396074998,37.50386040335562,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,길주남로,124,12-108,2022-08-16 16:52:33,의료시설||약국||온누리약국,False
78032,78033,1873026,송도한약방,,Songdo Herbal Medicine,Shops and Service,Pharmacy,126.72169268944756,37.49411807767918,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,49,542-77,2022-08-16 16:52:33,"의료시설||약국||한약국,한약방",False
78158,78159,4339698,태양온누리약국,,Taeyangonnuri Pharmacy,Shops and Service,Pharmacy,126.74713271946868,37.56703272917703,대한민국,KOR,KOR,인천광역시,계양구,,귤현동,,양지로,151,504-1,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
79414,79415,5704010,검단온누리약국,검단약국,Geomdan Onnuri Pharmacy,Shops and Service,Pharmacy,126.67216483850018,37.59502397897534,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,18,1002-11,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
79775,79776,27099400,경희 기경한약국,,Kyunghee Kikyung Oriental Pharmacy,Shops and Service,Pharmacy,126.69929279999992,37.59687799999984,대한민국,KOR,KOR,인천광역시,서구,,원당동,,고산후로,148,840-11,2022-08-16 16:52:33,"의료시설||약국||한약국,한약방",False
79849,79850,1853657,호구포온누리약국,호구포약국,Hogupoonnuri Pharmacy,Shops and Service,Pharmacy,126.71026806544488,37.402508857131245,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,220,636-3,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
81110,81111,794683,행복한약국,,happy pharmacy,Shops and Service,Pharmacy,126.67187348099388,37.503823828301805,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,213,537-23,2022-08-12 13:15:03,의료시설||약국||대형약국,False
81909,81910,27228159,수영한약방,,swimming herbal medicine,Shops and Service,Pharmacy,126.72815613452092,37.49297957345629,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,대정로,79,574-2,2022-08-12 13:15:03,"의료시설||약국||한약국,한약방",False
83119,83120,475372,메디팜조은약국,,Medipharm Joeun Pharmacy,Shops and Service,Pharmacy,126.48974469999986,37.73949309999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,남산리,중앙로,45,242-4,2022-08-16 16:52:33,의료시설||약국||메디팜,False
84065,84066,6142283,햇살온누리약국,,Sunshine Onnuri Pharmacy,Shops and Service,Pharmacy,126.65711778646391,37.41239420686145,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로104번길,4,774-3,2022-08-30 9:43:30,의료시설||약국||온누리약국,False
84207,84208,678290,행복한온누리약국,,Happy Onnuri Pharmacy,Shops and Service,Pharmacy,126.73840683732972,37.535604542122094,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,오조산로,53,1080-2,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
84290,84291,156456,한아름온누리약국,한아름약국,Hana-reum Onnuri Pharmacy,Shops and Service,Pharmacy,126.70637379999948,37.51334129999952,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,세월천로,16,176,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
84689,84690,5678562,성신한약방,,Sungshin Herbal Medicine,Shops and Service,Pharmacy,126.72449071175892,37.494626415568895,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로36번길,28,211-23,2022-05-01 12:37:48,"의료시설||약국||한약국,한약방",False
86189,86190,1851808,제생당한약방,,Jesaengdang Pharmacy,Shops and Service,Pharmacy,126.63898325364084,37.47301752580447,대한민국,KOR,KOR,인천광역시,동구,,금곡동,,금곡로,30-1,40-11,2022-05-01 12:37:48,"의료시설||약국||한약국,한약방",False
86815,86816,1273424,개성한약방,,Kaesong Herbal Medicine,Shops and Service,Pharmacy,126.48471394298268,37.74693020136404,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,신문리,강화대로,421-1,139-2,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
89935,89936,27424135,진온누리약국,,Jinon Nuri Pharmacy,Shops and Service,Pharmacy,126.71677179999992,37.594014599999824,대한민국,KOR,KOR,인천광역시,서구,,원당동,,원당대로,1045,434-12,2022-08-30 9:43:30,의료시설||약국||온누리약국,False
90988,90989,2600486,우정약국,,Postal Pharmacy,Shops and Service,Pharmacy,126.72739890259191,37.49415471646358,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,100-1,151-13,2022-08-18 12:00:50,의료시설||약국||메디팜,False
91772,91773,268055,메디팜우리약국,,Medipharm Woori Pharmacy,Shops and Service,Pharmacy,126.74164492270192,37.549360756018494,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,장제로,929,109-30,2022-08-18 12:00:50,의료시설||약국||메디팜,False
96571,96572,748076,옥신온누리약국,옥신약국,Oxinonnuri Pharmacy,Shops and Service,Pharmacy,126.6856775990589,37.48694673072068,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,고래울로,29,353-3,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
97050,97051,1271735,유림당한약방,,Yurimdang Pharmacy,Shops and Service,Pharmacy,126.73207412916076,37.51748416520832,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,평천로,376,53-9,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
99296,99297,183094,경인온누리약국,,Gyeongin Pharmacy,Shops and Service,Pharmacy,126.72569212993712,37.505130882605926,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,주부토로,114,890-2,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
100355,100356,695437,동산온누리약국,,Dongsan Onnuri Pharmacy,Shops and Service,Pharmacy,126.67978723159214,37.46811122829274,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,길파로,26,15-1,2022-05-01 12:37:48,의료시설||약국||온누리약국,False
100401,100402,608601,화신한약방,,Hwashin Herbal Medicine,Shops and Service,Pharmacy,126.67548164780818,37.4589117326566,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,제일로,45,442-2,2022-09-06 15:18:26,"의료시설||약국||한약국,한약방",False
101094,101095,574075,미성온누리약국,미성약국,Miseongonnuri Pharmacy,Shops and Service,Pharmacy,126.72626373817693,37.45996539426468,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로,206,861-9,2022-08-16 16:52:33,의료시설||약국||온누리약국,False
101513,101514,5659254,올리브온누리약국,올리브약국,Olive On Nuri Pharmacy,Shops and Service,Pharmacy,126.63917916698186,37.45719654157447,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,아암대로29번길,48,565-4,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
101648,101649,19450815,메다팜홈플러스성지약국, ,Medapharm Homeplus Sungji Pharmacy,Shops and Service,Pharmacy,126.72156249999992,37.526308299999805,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,27,448-7,2022-08-18 12:00:50,의료시설||약국||메디팜,False
104491,104492,6221489,동암온누리약국,동암약국,Dongam Onnuri Pharmacy,Shops and Service,Pharmacy,126.69675094746692,37.47460869213009,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로87번길,16,281-31,2022-05-01 12:37:48,의료시설||약국||온누리약국,False
105101,105102,712514,이레온누리약국,,Ireon Nuri Pharmacy ,Shops and Service,Pharmacy,126.70966687775268,37.46675567828222,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로644번길,28-1,111-2,2022-05-09 18:01:21,의료시설||약국||온누리약국,False
107399,107400,1011468,메디팜큰사랑약국,,Medipharm Big Love Pharmacy,Shops and Service,Pharmacy,126.70826613170048,37.48704203929511,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1236,310-96,2022-08-18 12:00:50,의료시설||약국||메디팜,False
109018,109019,3272339,원제당한약방,,Wonjedan Pharmacy,Shops and Service,Pharmacy,126.49092099999768,37.601611999996976,대한민국,KOR,KOR,인천광역시,강화군,,길상면,선두리,해안남로,672,967-5,2021-12-23 15:49:18,"의료시설||약국||한약국,한약방",False
115400,115401,5598912,동의한약국,,Consent Pharmacy,Shops and Service,Pharmacy,126.49235139999983,37.7422430999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,강화대로,335,844-1,2018-08-16 0:00:00,"의료시설||약국||한약국,한약방",False
117877,117878,4357808,국민한약방,,National Herbal Medicine,Shops and Service,Pharmacy,126.73542277546292,37.543279412764605,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,경명대로,1155,73-5,2019-11-14 23:06:52,"의료시설||약국||한약국,한약방",False
117895,117896,5665409,그린온누리약국,그린약국,Green Onnuri Pharmacy ,Shops and Service,Pharmacy,126.65553895715976,37.60253561433234,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로,187,638-1,2022-08-24 14:41:06,의료시설||약국||온누리약국,False
118387,118388,4336722,세광한약방,,Sekwang Herbal Medicine,Shops and Service,Pharmacy,126.70653579999993,37.50026709999982,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로264번길,68-20,267-7,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
119358,119359,4336589,부흥온누리약국,,Buheung Onnuri Pharmacy,Shops and Service,Pharmacy,126.73087699976834,37.49976593889253,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,160,124-32,2022-08-12 13:15:03,의료시설||약국||온누리약국,False
120639,120640,170760,기성약국,,established pharmacy,Shops and Service,Pharmacy,126.63809731145984,37.452614983519865,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬중로,49,622-151,2022-08-18 12:00:50,의료시설||약국||메디팜,False
122955,122956,5661296,인천한약방,,Incheon Oriental Pharmacy,Shops and Service,Pharmacy,126.73918159251492,37.444162915520366,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로48번길,7-5,1025-7,2019-11-14 0:00:00,"의료시설||약국||한약국,한약방",False
125154,125155,1873158,사랑온누리약국,사랑약국,Sarang Onnuri Pharmacy,Shops and Service,Pharmacy,126.65953840230888,37.602613107199225,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로,500,979-9,2022-09-06 15:18:26,의료시설||약국||온누리약국,False
125546,125547,3127536,영보당한약방,,Youngbodang Pharmacy,Shops and Service,Pharmacy,126.65487752047189,37.46730378609726,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로150번길,53,80-130,2022-05-01 12:37:48,"의료시설||약국||한약국,한약방",False
126349,126350,1013503,정성온누리약국,,Jeongseong Onnuri Pharmacy,Shops and Service,Pharmacy,126.63170029999992,37.4774587999998,대한민국,KOR,KOR,인천광역시,동구,,화평동,,수문통로,7,527-14,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
127606,127607,1268575,경인한약방,,Gyeongin Oriental Pharmacy,Shops and Service,Pharmacy,126.6811115770749,37.54456156088452,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로97번길,14,284-1,2022-08-24 14:41:06,"의료시설||약국||한약국,한약방",False
129002,129003,27069375,용한당한약국,,Yonghandang Pharmacy,Shops and Service,Pharmacy,126.72647676697592,37.495660072384794,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,시장로51번길,16,360-51,2022-08-12 13:15:03,"의료시설||약국||한약국,한약방",False
129340,129341,5725797,열린온누리약국,열린약국,Open Onnuri Pharmacy,Shops and Service,Pharmacy,126.64038222867384,37.59662385459932,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,단봉로,97-7,695-2,2022-07-19 20:20:05,의료시설||약국||온누리약국,False
129974,129975,4345092,명진당한약방,,Myungjindang Pharmacy,Shops and Service,Pharmacy,126.7002269846959,37.50672750530688,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로319번길,51,87-428,2021-12-23 15:49:18,"의료시설||약국||한약국,한약방",False
130291,130292,112789,푸른온누리약국,푸른약국,Blue Onnuri Pharmacy,Shops and Service,Pharmacy,126.6672043974019,37.45744385499422,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,수봉로182번길,45,593-17,2022-08-18 12:00:50,의료시설||약국||온누리약국,False
132892,132893,4339057,해마루약국,,Haemaru Pharmacy,Shops and Service,Pharmacy,126.5628148999999,37.4897005999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로,75,1882-10,2022-08-08 10:29:42,의료시설||약국||메디팜,False
