,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
10962,10963,27192170,베이비스토리,,baby story,Shops and Service,Childrens Apparel,126.6751894002719,37.43791340083488,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로256번길,10-18,669-8,2022-08-08 10:29:42,"쇼핑,편의||유아,아동||출산용품",False
11072,11073,27216501,셀덴 2001아울렛 부평점,,Selden 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.7104277976629,37.490557716508974,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
11655,11656,27246594,리틀밥독 홈플러스 인천송도점,,Little Bob Dog Homeplus Incheon Songdo Branch,Shops and Service,Childrens Apparel,126.65637209999991,37.38022549999975,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도국제대로,165,168-3,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
13202,13203,27021464,압소바 롯데백화점인천점,,Absoba Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.7016467599999,37.44249415999977,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
14064,14065,27054956,베이비버블,,baby bubble,Shops and Service,Childrens Apparel,126.65788179999996,37.532649699999816,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로76번길,7-13,167-19,2022-08-12 13:15:03,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
15078,15079,27220087,에스핏 일루프 LF스퀘어 인천점,,S-FIT ILOOP LF Square Incheon,Shops and Service,Childrens Apparel,126.66902787802488,37.41864372149574,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청능대로23번길,11,455,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
15160,15161,27424458,오키즈존,,Oki's Zone,Shops and Service,Childrens Apparel,126.67234979999988,37.5226361999998,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,479-5,2022-09-06 15:18:26,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
15660,15661,27216502,밀리밤 2001아울렛 부평점,,Millibam 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.71027479835888,37.49058141593208,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
19706,19707,27173601,폴햄키즈 뉴코아아울렛 인천논현점,,Pole Ham Kids New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72588472510591,37.40074192506796,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||출산용품",False
20151,20152,27021561,블랙야크키즈 롯데백화점인천점,,Black Yak Kids Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70166471999985,37.44207606999977,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
21607,21608,27093944,알파고아동복,,Alpha Go Children's Clothing,Shops and Service,Childrens Apparel,126.65534146613388,37.5390512221154,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로149번길,4-12,123-14,2022-08-12 13:15:03,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
22094,22095,27173354,인디고뱅크키즈 뉴코아아울렛 인천논현점,,Indigo Bank Kids New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
22431,22432,27219260,컬리수 2001아울렛 부평점,,Collisoo 2001 Outlet Bupyeong Branch,Shops and Service,Childrens Apparel,126.7105298978669,37.490529015893685,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
23281,23282,27173542,신디키즈 뉴코아아울렛 인천논현점,,Cindy Kids New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72594112548293,37.40075582463927,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
24127,24128,27068319,신기아동복,,new children's clothes,Shops and Service,Childrens Apparel,126.6781103281869,37.44691468509357,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,신기길29번길,25,1341-54,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
28138,28139,27021726,랄프로렌칠드런 롯데백화점인천점,,Ralph Lauren Children Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70195014999992,37.44224308999976,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
28407,28408,27173564,소이 뉴코아아울렛 인천논현점,,Soi Newcore Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
28700,28701,27021641,닥스키즈 롯데백화점인천점,,Doc Kids Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70190904999988,37.442097169999776,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
29067,29068,27173606,아가방 뉴코아아울렛 인천논현점,,Agabang New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아가방",False
30331,30332,27218945,키즈랜드 2001아울렛 부평점,,Kids Land 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.7105515975619,37.490617116023,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
30801,30802,27216598,리틀브랜 뉴코아아울렛 인천점,,Little Brand New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
30934,30935,27173261,탤런트 뉴코아아울렛 인천논현점,,Talent New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72592292552191,37.40076742496985,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
31160,31161,27021493,에뜨와 롯데백화점인천점,,Etwa Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.7015092199999,37.44250813999976,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||에뜨와",False
33754,33755,27021523,MLB키즈 롯데백화점인천점,,MLB Kids Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.7017524899999,37.4418865699998,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
33796,33797,27047984,아가방 뉴코아아울렛 인천점,,Agabang New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.7007342468359,37.44424491187526,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아가방",False
34810,34811,27173535,에꼴리에 뉴코아아울렛 인천논현점,,Ecolier New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
35974,35975,27219588,코코리따 뉴코아아울렛 인천점,,Cocorita New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
36376,36377,27219089,스탭키즈 2001아울렛 부평점,,Staff Kids 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.71046779825488,37.49051291656468,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
37093,37094,27219370,JCB 뉴코아아울렛 인천점,,JCB New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
38734,38735,27069374,라라아동복,,Lara children's clothes,Shops and Service,Childrens Apparel,126.72553627255992,37.497960802506284,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로304번길,8,372-30,2022-08-12 13:15:03,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
41819,41820,27121174,베이비랑,,with baby,Shops and Service,Childrens Apparel,126.73000552337092,37.4998767299756,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로159번길,8,377-9,2022-08-08 10:29:42,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
42119,42120,3263728,아가방갤러리 강화제일DB점,,agabang dear baby,Shops and Service,Childrens Apparel,126.48433979999984,37.7474311999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,북문길,3,501-1,2022-08-16 16:52:33,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아가방",False
45381,45382,27021416,리틀그라운드 롯데백화점인천점,,Little Ground Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70156149999993,37.44222959999977,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
47127,47128,27215053,페리미츠 2001아울렛 부평점,,Perimitsu 2001 Outlet Bupyeong Branch,Shops and Service,Childrens Apparel,126.71019699800188,37.49055951589831,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||페리미츠",False
47965,47966,27173470,레노마주니어 뉴코아아울렛 인천논현점,,Renoma Junior New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||레노마키즈",False
48143,48144,27108196,페리미츠 뉴코아아울렛 인천논현점,,Permits New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||페리미츠",False
48596,48597,27021664,오가닉맘 롯데백화점인천점,,Organic Mom Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70136532999987,37.44234372999976,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
50249,50250,27220968,폴햄키즈 모다인천점,,Pole Ham Kids Moda Incheon,Shops and Service,Childrens Apparel,126.64772471015787,37.509934893689376,대한민국,KOR,KOR,인천광역시,서구,,원창동,,북항로32번안길,50,381-69,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
50841,50842,27021549,러브밤비니 롯데백화점인천점,,Love Bambini Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70136862999988,37.44240563999976,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
50875,50876,27173000,애스크주니어 논현점,,Ask Junior Nonhyeon,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
51430,51431,27173160,밀리밤 뉴코아아울렛 인천논현점,,Millibam New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
55878,55879,27209772,리틀패피,,Little Poppy,Shops and Service,Childrens Apparel,126.6773001059219,37.5474089812683,대한민국,KOR,KOR,인천광역시,서구,,연희동,,서곶로,336,711-13,2022-08-08 10:29:42,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
57603,57604,27216553,더데이걸 2001아울렛 부평점,,The Day Girl 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.7103736987169,37.49059331590999,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
58082,58083,27161560,미니부띠끄 인천점,,Mini Boutique Incheon,Shops and Service,Childrens Apparel,126.75012642098893,37.42350450828176,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남로,45,707-3,2022-08-16 16:52:33,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||수입유아동복",False
58253,58254,27048150,아가방 2001아울렛 부평점,,Agabang 2001 Outlet Bupyeong,Shops and Service,Childrens Apparel,126.71013379810393,37.49056261581341,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아가방",False
59322,59323,27219108,해피랜드 뉴코아아울렛 인천점,,Happy Land New Core Outlet Incheon,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||해피랜드",False
59577,59578,27206116,지씨피베이비,,GCP Baby,Shops and Service,Childrens Apparel,126.74482149701994,37.567610154735405,대한민국,KOR,KOR,인천광역시,계양구,,귤현동,,만봉길,60-1,507-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
60836,60837,27216641,밀리밤 뉴코아아울렛 인천점,,Millibam New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
60988,60989,27021431,캉골키즈 롯데백화점인천점,,Kangol Kids Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70165939999988,37.441977929999766,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
61110,61111,2595218,아가방 인천십정점,AGABANG 인천십정점,Agabang Incheon 10Jeong,Shops and Service,Childrens Apparel,126.7017413595189,37.471522296976175,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,동암광장로,20,402-50,2022-08-16 16:52:33,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아가방",False
61123,61124,27109902,일로딜로 뉴코아아울렛 인천논현점,,Illodillo New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72591172580393,37.400756525409534,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
61242,61243,27219582,레노마키즈 뉴코아아울렛 인천점,,Renoma Kids New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||레노마키즈",False
61268,61269,27193392,효니키즈,,Hyoni Kids,Shops and Service,Childrens Apparel,126.64974589901988,37.5479828397046,대한민국,KOR,KOR,인천광역시,서구,,경서동,,중봉대로,763,350-17,2022-08-16 16:52:33,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
63768,63769,27173518,모이모이깜피 홈플러스인천논현점,,Moi Moi Kamppi Homeplus Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72550989999992,37.40062179999976,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
64553,64554,27216597,인디고뱅크키즈 뉴코아아울렛 인천점,,Indigo Bank Kids New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
67012,67013,27219586,오후 뉴코아아울렛 인천점,,Afternoon New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
68059,68060,27067133,치크 뉴코아아울렛 인천논현점,,Cheek New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
69652,69653,27219583,행텐키즈 뉴코아아울렛 인천점,,Hangten Kids New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
70744,70745,27152405,스텝키즈 뉴코아아울렛 인천논현점,,Step Kids New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
72607,72608,27223033,픽스키즈 뉴코아아울렛 논현점,,Peak Kids New Core Outlet Nonhyeon,Shops and Service,Childrens Apparel,126.7256980256979,37.400619924806456,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
73691,73692,3688677,에뜨와신세계인천점,,Etowa Shinsegae Incheon Branch,Shops and Service,Childrens Apparel,126.70183646818492,37.442579262556166,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-06-13 10:44:13,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||에뜨와",False
73790,73791,27021661,플레이키즈프로 롯데백화점인천점,,Play Kids Pro Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70156149999993,37.44222959999977,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
77439,77440,27427976,허그매트 인천계양서구점,,Hug Mat Incheon Gyeyang Seo-gu,Shops and Service,Childrens Apparel,126.73542959999997,37.54329999999983,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,경명대로,1155,73-5,2022-08-12 13:15:03,"쇼핑,편의||유아,아동||출산용품",False
78025,78026,5682159,베스트아동복,,Best Children's Clothing,Shops and Service,Childrens Apparel,126.67337769597788,37.5032472955488,대한민국,KOR,KOR,인천광역시,서구,,석남동,,거북로,105,541-18,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
81889,81890,27214549,디어베이비 인천구월D/B,,Dear Baby Incheon Guwol D/B,Shops and Service,Childrens Apparel,126.71427835739529,37.45590625142247,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,212,23,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||디어베이비",False
82151,82152,27182148,모이모이깜피 뉴코아아울렛 인천점,,Moi Moi Kamppi New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
83051,83052,27181844,치크 뉴코아아울렛 인천점,,Cheek New Core Outlet Incheon,Shops and Service,Childrens Apparel,126.70068324669988,37.44417921172376,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
84350,84351,27216639,스탭키즈 뉴코아아울렛 인천점,,Staff Kids New Core Outlet Incheon Branch,Shops and Service,Childrens Apparel,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
84702,84703,27059388,압소바복합관 뉴코아아울렛 인천논현점,,Absoba Complex New Core Outlet Incheon Nonhyeon Branch,Shops and Service,Childrens Apparel,126.72561972539592,37.40045962519866,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
85047,85048,3106229,리틀하우스,,little house,Shops and Service,Childrens Apparel,126.4854181402697,37.746911692813725,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로,416,491-4,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
90475,90476,27196926,탑텐키즈 홈플러스간석점,,Top 10 Kids Homeplus Ganseok,Shops and Service,Childrens Apparel,126.68910139999988,37.46957039999977,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경원대로,971,616-3,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||유아동복-일반",False
92488,92489,27021369,트래드후스 롯데백화점인천점,,Tradhus Lotte Department Store Incheon,Shops and Service,Childrens Apparel,126.70137839999988,37.44248529999977,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-08-08 10:29:42,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||트래드후스",False
92702,92703,27069174,리틀버니 송도트리플스트리트점,,Little Bunny Songdo Triple Street,Shops and Service,Childrens Apparel,126.66066687878688,37.380458636545434,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로16번길,33-2,174-3,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||리틀버니",False
92924,92925,27258627,아이리스베이비,,iris baby,Shops and Service,Childrens Apparel,126.65215617544148,37.48096403649815,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송향로,25,341,2022-05-01 12:37:48,"쇼핑,편의||유아,아동||유아동복||프랜차이즈||아동드레스,한복",False
