,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
2718,2719,27182636,한경희리폼수선나라,,Han Kyung-hee Reform Repair Nara,Shops and Service,Repair Services,126.73901851673295,37.5033122381289,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부개로,61-14,498-9,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수선||수선-일반",False
3206,3207,27443065,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.6829656957292,37.42261988094656,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,먼우금로,302,534,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
3242,3243,27049145,부평사 가방수선집,,Bupyeongsa bag repair shop,Shops and Service,Repair Services,126.72981616978895,37.51856468032181,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로262번길,45-2,28-10,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||수선-일반",False
3244,3245,27056876,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.73636130680192,37.48765409368329,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,수변로9번길,53,277,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
3587,3588,5697752,명품옷수선,명품수선,luxury clothes line,Shops and Service,Repair Services,126.72190829999997,37.4564249999998,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로247번길,93-3,905-9,2018-08-16 0:00:00,"쇼핑,편의||수리,수선||수선||옷수선",False
3659,3660,20201317,안국종합수리,안국수리,Anguk general repair,Shops and Service,Repair Services,126.66776259999995,37.42378579999978,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,솔샘로,20,448-1,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||에어컨수리",False
3888,3889,27224044,행복옷수선&리폼,,Happy clothes repair & reform,Shops and Service,Repair Services,126.67432117926792,37.51034371342819,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로111번길,5,482-16,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수선||옷수선",False
5047,5048,5680091,수선잘하는집,,home,Shops and Service,Repair Services,126.48586689706168,37.747076736716245,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,동문안길,8,490-11,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
5287,5288,5900800,송림컴퓨터,,Songlim Computer,Shops and Service,Repair Services,126.65465442284489,37.48615236027428,대한민국,KOR,KOR,인천광역시,동구,,송림동,,방축로83번길,23,294,2022-08-08 10:29:42,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
5320,5321,27134896,컴수리,,comsuri,Shops and Service,Repair Services,126.67610378995188,37.46384713214137,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로56번길,7-13,265-8,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
5436,5437,20199647,호산나수선,,hosanna water line,Shops and Service,Repair Services,126.64089916405696,37.53780952306232,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라루비로144번길,6-2,142-2,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||수선-일반",False
5910,5911,3131595,창옷수선,창홈옷수선,window clothes repair,Shops and Service,Repair Services,126.68708977487287,37.48732756881918,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,여우재로,103,361-7,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
6153,6154,27498576,공단모타수리,,Industrial motor repair,Shops and Service,Repair Services,126.70935914287196,37.522450212955526,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,부평북로,148,395-25,2022-08-30 9:43:30,"쇼핑,편의||수리,수선||수리||수리-일반",False
6201,6202,27184990,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.72410220023193,37.508358701317015,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로151번길,31,377-6,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
6283,6284,20202053,영진이네옷수선,영진이네수선,Youngjin's clothes repair,Shops and Service,Repair Services,126.67601997405596,37.45511794594589,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로645번길,68,549-13,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
6327,6328,27185289,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.72847159999992,37.5471157999998,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,593-1,906-79,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
6372,6373,27184380,위니아에이드 부평서비스센터,,Winia Aid Bupyeong Service Center,Shops and Service,Repair Services,126.72247069999992,37.499560499999774,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,90,440-5,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수리||가전제품수리||위니아서비스",False
6432,6433,3337759,명품수선,,luxury repair,Shops and Service,Repair Services,126.6534135362469,37.458270878834874,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로153번길,45-1,492-134,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||수선-일반",False
6493,6494,27048153,2001아울렛 부평점 수선실,,2001 Outlet Bupyeong Branch Repair Room,Shops and Service,Repair Services,126.71001433664688,37.49076979262097,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수선||옷수선",False
6681,6682,5718782,닥터오옷수선,닥터오수선,Dr. Oh clothes repair,Shops and Service,Repair Services,126.73274515085892,37.450462146631885,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,하촌로,28-14,967-4,2019-11-14 23:06:52,"쇼핑,편의||수리,수선||수선||옷수선",False
6915,6916,27235783,구두수선,,shoe repair,Shops and Service,Repair Services,126.68168996993688,37.44812339601918,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,301,1493-30,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||구두수선",False
7167,7168,27181928,다나컴퓨터수리 학익점,,Dana Computer Repair Hakik Point,Shops and Service,Repair Services,126.66517505415592,37.44448737358128,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로,413,314-13,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
7299,7300,4353364,청라명품수선,,Cheongna Luxury Repair,Shops and Service,Repair Services,126.65421054532509,37.5368782307499,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로106번길,8,126-3,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수선||옷수선",False
7716,7717,3138467,911컴퓨터,구일일컴퓨터,911 computer,Shops and Service,Repair Services,126.69416357198588,37.47073208442927,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,정석로,4-4,361-15,2022-08-24 14:41:06,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
7884,7885,27073924,에이픽스존,,Apex Zone,Shops and Service,Repair Services,126.68450448598487,37.4964860245695,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,120,75-1,2022-08-30 9:43:30,"쇼핑,편의||수리,수선||수리||휴대폰수리||휴대폰수리-일반",False
8458,8459,27398729,세계옷수선,,world clothes line,Shops and Service,Repair Services,126.65026072359667,37.53471380730225,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,85,160-1,2022-07-19 11:06:28,"쇼핑,편의||수리,수선||수선||옷수선",False
8731,8732,5669960,캐리어서비스센터 계양점,,Carrier Service Center Gyeyang,Shops and Service,Repair Services,126.72573581924192,37.5354142054874,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계산로112번길,23-1,856-30,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||가전제품수리||캐리어서비스센터",False
9043,9044,27086844,연수구동춘동24시아이폰수리점 땡큐픽스,,"24Xia iPhone Repair Shop, Chun-dong, Yeonsu-gu Thank you Fix",Shops and Service,Repair Services,126.67085586995492,37.40870728967965,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로,242,937,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||휴대폰수리||휴대폰수리-일반",False
9090,9091,27068344,샬롬옷수선,,shalom clothes mending,Shops and Service,Repair Services,126.6814023115869,37.41328472217224,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로,153,633,2022-06-07 17:23:36,"쇼핑,편의||수리,수선||수선||옷수선",False
9489,9490,27105764,레노버 인천센터,,Lenovo Incheon Center,Shops and Service,Repair Services,126.73088611454791,37.40251004189917,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역서로2번길,31,652-3,2022-08-08 10:29:42,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
10017,10018,4348072,다모아옷수선,,Damoa clothes repair,Shops and Service,Repair Services,126.70141488049688,37.48076126372419,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,이규보로95번길,52,187-19,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
10099,10100,27142909,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.7086510997199,37.44087560029537,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,선수촌공원로23번길,11,1542-1,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
10666,10667,3141250,둘리옷수선,,Dooli clothes mending,Shops and Service,Repair Services,126.73300504142192,37.45382785242119,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,하촌로59번길,4-15,954-5,2022-08-24 14:41:06,"쇼핑,편의||수리,수선||수선||옷수선",False
10760,10761,27081666,컴퓨터서비스,,computer service,Shops and Service,Repair Services,126.72300500052295,37.48552780107108,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수로39번길,8,655,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
11027,11028,3125781,애니컴퓨터 산곡점,,Annie Computer Sangokjeom,Shops and Service,Repair Services,126.70506199999994,37.50246999999981,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로,344,507,2022-08-18 12:00:50,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
11756,11757,27185068,노블 컴퓨터수리&조립,,Noble Computer Repair & Assembly,Shops and Service,Repair Services,126.73357939883194,37.507986092955115,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,충선로209번길,49,463-2,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
11826,11827,27183461,인천외장하드복구 나래데이터,,Incheon External Hard Drive Recovery Narae Data,Shops and Service,Repair Services,126.7228295185979,37.5293742727014,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,62,866-2,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수리||컴퓨터수리||데이터복구",False
12246,12247,5692742,진흥수선,,Jinheung Repair,Shops and Service,Repair Services,126.68152379999992,37.446679799999785,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로298번길,29,1606,2018-08-16 9:30:30,"쇼핑,편의||수리,수선||수선||수선-일반",False
12266,12267,27233300,진선미의류수선공예방,,Jinsunmi Clothing Repair Craft Shop,Shops and Service,Repair Services,126.72736211418392,37.45687340796408,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만경로18번길,2,879,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
12283,12284,27494346,이쁜옷수선,,pretty clothes,Shops and Service,Repair Services,126.73129886992496,37.53329393720863,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로448번길,27-4,67-13,2022-08-24 14:41:06,"쇼핑,편의||수리,수선||수선||옷수선",False
12448,12449,19468805,리폰 송도아이폰수리 인천아이폰수리센터, ,Rephone Songdo iPhone Repair Incheon iPhone Repair Center,Shops and Service,Repair Services,126.64877489999996,37.395092099999765,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,90,21-64,2022-08-24 14:41:06,"쇼핑,편의||수리,수선||수리||휴대폰수리||휴대폰수리-일반",False
12700,12701,27051266,인천외장하드복구 데이터복구센터 리본,,Incheon External Hard Recovery Data Recovery Center Ribbon,Shops and Service,Repair Services,126.65677639999996,37.53347259999982,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로,94,167-5,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수리||컴퓨터수리||데이터복구",False
13048,13049,27160950,십정동컴퓨터수리 컴메딕,,Sipjeong-dong Computer Repair Commedic,Shops and Service,Repair Services,126.69848608399488,37.471400024331686,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶로20번길,21-11,315-48,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
13120,13121,27455974,금천수선,,Geumcheon Repair,Shops and Service,Repair Services,126.67023274693696,37.50285006750861,대한민국,KOR,KOR,인천광역시,서구,,석남동,,건지로249번길,40,585,2022-08-18 12:00:50,"쇼핑,편의||수리,수선||수선||옷수선",False
13142,13143,20483179,이음옷수선,,seam clothing repair,Shops and Service,Repair Services,126.69486946258652,37.44830335617216,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,문화서로23번길,30,1359-2,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
13261,13262,27212886,스피드컴퓨터수리,,speed computer repair,Shops and Service,Repair Services,126.72672704732992,37.49353600715761,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,대정로,66,152-1,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
13275,13276,510772,LG전자 서인천서비스센터,엘지전자서비스 서인천센터,LG Electronics Seoincheon Service Center,Shops and Service,Repair Services,126.64745979999996,37.54125149999982,대한민국,KOR,KOR,인천광역시,서구,,청라동,,국제대로,237,9-93,2022-08-08 10:29:42,"쇼핑,편의||수리,수선||수리||가전제품수리||LG전자서비스센터",False
13299,13300,27067127,뉴코아아울렛수선실 인천논현점,,New Core Outlet Repair Room Incheon Nonhyeon Branch,Shops and Service,Repair Services,126.72546152575892,37.40058592500296,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-08-18 12:00:50,"쇼핑,편의||수리,수선||수선||옷수선",False
13308,13309,27184582,매직리폼 부평점,,Magic Reform Bupyeong,Shops and Service,Repair Services,126.7041001723289,37.504979179488686,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,296,159-52,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
13355,13356,27136241,데이터복구 인천점,,Data Recovery Incheon Branch,Shops and Service,Repair Services,126.67452959784389,37.46413500276846,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로46번길,4,285-33,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||데이터복구",False
13462,13463,2621119,보보의상실,,bobo's room,Shops and Service,Repair Services,126.72443344525794,37.49498529173618,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로38번길,25,207-31,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||수선-일반",False
14094,14095,5711723,별이네옷수선,별이네수선,Star's clothes repair,Shops and Service,Repair Services,126.68602348642288,37.48643338557358,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,고래울로,36-1,347-6,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
14310,14311,4347925,청학옷수선,청학수선,Cheonghak clothes repair,Shops and Service,Repair Services,126.66469432655887,37.427563362289575,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청학로6번길,19,536-19,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
14528,14529,27229819,빠른출장컴퓨터수리컴닥터PC119,,Quick Business Trip Computer Repair Computer Doctor PC119,Shops and Service,Repair Services,126.71215619999997,37.53245269999983,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,봉오대로569번길,22,23-28,2022-09-06 15:18:26,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
15166,15167,27182414,아이폰픽스 인천부평 아이폰수리센터,,iPhone Fix Incheon Bupyeong iPhone Repair Center,Shops and Service,Repair Services,126.72444289999996,37.491762799999805,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1395,159-15,2022-08-30 9:43:30,"쇼핑,편의||수리,수선||수리||휴대폰수리||휴대폰수리-일반",False
16218,16219,27255635,산곡동옷수선,,Sangok-dong clothes repair,Shops and Service,Repair Services,126.70716347480823,37.50648948599876,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로324번길,64,124-84,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
16510,16511,4342557,진의상실,,loss of truth,Shops and Service,Repair Services,126.72844507369092,37.50105032254251,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥북로58번길,2,406-1,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
16571,16572,4334103,엄마옷수선,,mom clothes repair,Shops and Service,Repair Services,126.6781076156889,37.46842487054208,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,길파로27번길,26,9-21,2019-11-14 23:06:52,"쇼핑,편의||수리,수선||수선||옷수선",False
16659,16660,5716725,정민옷수선,정민수선,Jeongmin's clothes repair,Shops and Service,Repair Services,126.7214075800349,37.45287534163626,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로790번길,41-5,1268-8,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
17021,17022,6251802,배컴PC,,Beckham PC,Shops and Service,Repair Services,126.7235114031324,37.462057669341135,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,서판로16번길,1,844-141,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
17121,17122,5698154,밀레니엄수선방,,millennium repair shop,Shops and Service,Repair Services,126.65356319999988,37.46784899999977,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로150번길,27,80-21,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
17213,17214,27230185,빠른출장컴퓨터수리컴닥터PC119,,Quick Business Trip Computer Repair Computer Doctor PC119,Shops and Service,Repair Services,126.72133409999996,37.539610699999805,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,향교로,24,972-1,2022-09-06 15:18:26,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
17226,17227,27179058,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.68997303343428,37.46123835920984,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로,882,1614,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
17467,17468,5717827,모모옷수선,모모수선,mom clothes repair,Shops and Service,Repair Services,126.75151350201396,37.43472595673017,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로,188,565-8,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
17704,17705,27118666,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.64807089999988,37.46319379999974,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,경인로42번길,22,183-1,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
17832,17833,6209740,천사옷수선,,angel clothes repair,Shops and Service,Repair Services,126.71947168692093,37.488024589340704,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부영로28번길,34,751-45,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수선||옷수선",False
17872,17873,5715877,수선천국,,repair heaven,Shops and Service,Repair Services,126.73589888912296,37.491053838601886,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수천로,62,133-7,2019-11-14 23:24:09,"쇼핑,편의||수리,수선||수선||옷수선",False
17873,17874,2595976,가좌의상실,,gaja loss room,Shops and Service,Repair Services,126.68369168903288,37.486895112058086,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,열우물로,270-22,311-2,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
18211,18212,27134461,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.72145412094488,37.49321411138229,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로1367번길,42-12,546-17,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
18220,18221,4332051,이레옷수선,,repair clothes,Shops and Service,Repair Services,126.63273819492484,37.46695499316508,대한민국,KOR,KOR,인천광역시,중구,,신흥동1가,,인중로98번길,33,95-8,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
18495,18496,5664543,클릭컴퓨터,,click computer,Shops and Service,Repair Services,126.71229199999996,37.5035392999998,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로416번길,20,137-3,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
18548,18549,27173571,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.72583959999992,37.39108179999975,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,에코중앙로156번길,6,768-2,2022-05-01 12:37:48,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
18827,18828,27182069,인천외장하드 데이터복구프로,,Incheon External Hard Data Recovery Pro,Shops and Service,Repair Services,126.69540766631388,37.450655295319855,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,527,1116-1,2022-08-16 16:52:33,"쇼핑,편의||수리,수선||수리||컴퓨터수리||데이터복구",False
18965,18966,27230631,업소용냉장고냉동고쇼케이스제빙기냉동창고수리AS설치,,Commercial Refrigerator Freezer Showcase Ice Machine Refrigeration Warehouse Repair AS Installation,Shops and Service,Repair Services,126.76029999999996,37.45859999999979,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,,,230,2022-05-13 10:36:55,"쇼핑,편의||수리,수선||수리||수리-일반",False
19263,19264,27184357,아이폰픽스업 인천부평 아이폰수리센터,,iPhone Fixup Incheon Bupyeong iPhone Repair Center,Shops and Service,Repair Services,126.7219491817589,37.50430810394849,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,144,431-8,2022-09-06 15:18:26,"쇼핑,편의||수리,수선||수리||휴대폰수리||휴대폰수리-일반",False
19512,19513,4341778,옷수선전문,,clothes repair specialist,Shops and Service,Repair Services,126.65651058079288,37.42434206704064,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청룡로,11,341-32,2020-01-14 23:23:42,"쇼핑,편의||수리,수선||수선||옷수선",False
19571,19572,5657721,스타컴퓨터 논현본점,,Star Computer  Nonhyeon Main Branch,Shops and Service,Repair Services,126.71704359999995,37.400846699999775,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현고잔로,208-1,634-1,2022-08-08 10:29:42,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
19730,19731,5896978,컴퓨터수리,,computer repair,Shops and Service,Repair Services,126.68068447993188,37.42627691947776,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박안로62번길,33,497-10,2022-06-29 11:25:35,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
20233,20234,4347393,경민네옷수선,,Kyungmin's clothes repair,Shops and Service,Repair Services,126.74195803163595,37.484124393543965,대한민국,KOR,KOR,인천광역시,부평구,,일신동,,경인로1104번길,37-1,106-20,2019-11-14 0:00:00,"쇼핑,편의||수리,수선||수선||옷수선",False
20280,20281,4340631,예쁜옷수선,,pretty clothes,Shops and Service,Repair Services,126.74024907697692,37.485140989096095,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로1092번길,28,383-39,2021-12-23 15:49:18,"쇼핑,편의||수리,수선||수선||옷수선",False
20445,20446,27182995,늑대와여우컴퓨터 산곡점,,wolf and fox computer sangok,Shops and Service,Repair Services,126.71422175809788,37.503834257094994,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로,429,412-27,2022-08-12 13:15:03,"쇼핑,편의||수리,수선||수리||컴퓨터수리||컴퓨터수리-일반",False
