,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
37181,37182,20481904,모토벨로 인천도화점,모토벨로 인천도화점,Motorbello  Incheon Donghwa Branch,Shops and Service,Sporting Goods Store,126.67101044947246,37.46379940614382,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,주안로,12,553-6,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||모토벨로",False
37292,37293,5658172,송도골프피팅,,Songdo Golf Fitting,Shops and Service,Sporting Goods Store,126.64615764676687,37.37029213912443,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도미래로,9,203-3,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||스포츠용품||골프용품||골프용품-일반",False
37806,37807,5686352,홍명기스포츠,,Hong Myung-gi Sports,Shops and Service,Sporting Goods Store,126.74707371343995,37.484158421583885,대한민국,KOR,KOR,인천광역시,부평구,,일신동,,일신로7번길,19,110-11,2022-08-18 12:00:50,"쇼핑,편의||취미,레저용품||스포츠용품||배드민턴용품",False
37983,37984,27429853,정골프 MUTSUMI KOREA,,Jung Golf MUTSUMI KOREA,Shops and Service,Sporting Goods Store,126.66197278871388,37.4995549693916,대한민국,KOR,KOR,인천광역시,서구,,석남동,,봉수대로,268,223-85,2022-08-08 10:29:42,"쇼핑,편의||취미,레저용품||스포츠용품||골프용품||중고골프용품",False
38531,38532,27221270,르까프 모다아울렛인천점,,Le Caf Moda Outlet Incheon Branch,Shops and Service,Sporting Goods Store,126.64772471015787,37.509934893689376,대한민국,KOR,KOR,인천광역시,서구,,원창동,,북항로32번안길,50,381-69,2022-05-09 18:01:21,"쇼핑,편의||취미,레저용품||스포츠용품||프랜차이즈||르까프",False
38550,38551,81424,덕일스포츠,,Deokil Sports,Shops and Service,Sporting Goods Store,126.65566519057488,37.467738471360974,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로,184,80-70,2022-08-18 12:00:50,"쇼핑,편의||취미,레저용품||스포츠용품||골프용품||골프용품-일반",False
39074,39075,27197006,프로스펙스 뉴코아울렛인천논현점,,Prospex Newcore Outlet Incheon Nonhyeon Branch,Shops and Service,Sporting Goods Store,126.72550989999992,37.40062179999976,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로,596,650-1,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||스포츠용품||프랜차이즈||프로스펙스",False
41339,41340,1260266,삼천리자전거 인천점,,Samchully Bike Incheon Branch,Shops and Service,Sporting Goods Store,126.66706945112789,37.45090564808508,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,한나루로,491-2,8-2,2022-08-18 12:00:50,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
41489,41490,27119264,골프팩토리,,Golf Factory,Shops and Service,Sporting Goods Store,126.65881299999997,37.5198578999998,대한민국,KOR,KOR,인천광역시,서구,,원창동,,원창로89번길,19,36-8,2022-08-08 10:29:42,"쇼핑,편의||취미,레저용품||스포츠용품||골프용품||중고골프용품",False
41490,41491,27221181,리복 모다아울렛인천점,,Reebok Moda Outlet Incheon,Shops and Service,Sporting Goods Store,126.64772471015787,37.509934893689376,대한민국,KOR,KOR,인천광역시,서구,,원창동,,북항로32번안길,50,381-69,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||스포츠용품||프랜차이즈||리복",False
41515,41516,5685552,선수자전거 마당상사,,Athlete's bike Madang boss,Shops and Service,Sporting Goods Store,126.64936139999996,37.4714703999998,대한민국,KOR,KOR,인천광역시,동구,,송림동,,새천년로,31-1,97-4,2022-08-16 16:52:33,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||산악자전거",False
41531,41532,1870893,삼천리자전거 부개점,,Samchully Bicycle Bugae Branch,Shops and Service,Sporting Goods Store,126.73888252644296,37.48636036635279,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수로,187,265-8,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
42864,42865,1104196,삼천리자전거 중구신흥점,,Samchully Bicycle Jung-gu Shinheung,Shops and Service,Sporting Goods Store,126.63406106220984,37.46678327889506,대한민국,KOR,KOR,인천광역시,중구,,신흥동2가,,제물량로,79,42-4,2022-08-16 16:52:33,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
44474,44475,5677759,삼천리자전거 영종하늘도시점,,Samchully Bike Yeongjong Sky City Branch,Shops and Service,Sporting Goods Store,126.55924308352544,37.48874157668227,대한민국,KOR,KOR,인천광역시,중구,,중산동,,자연대로,47,1873-3,2022-08-16 16:52:33,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
44947,44948,6143821,모토벨로 프리미엄 인천논현점,AU테크인천논현점,Motorbello Premium Incheon Nonhyeon Branch,Shops and Service,Sporting Goods Store,126.73604845789788,37.39818128004352,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역남로16번길,8-31,753-2,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||모토벨로",False
44995,44996,1872997,삼천리자전거 리바이클,Rebicle 본점,Samchully Bike Recycle,Shops and Service,Sporting Goods Store,126.67187660000388,37.42035459999716,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,용담로,25,454,2022-08-18 12:00:50,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
45271,45272,3447637,야중사 부평점,,Yajungsa Bupyeong,Shops and Service,Sporting Goods Store,126.71977489999996,37.48641029999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,899,752-50,2022-08-30 9:43:30,"쇼핑,편의||취미,레저용품||스포츠용품||야구용품",False
45352,45353,1871097,삼천리자전거 부개본점,,Samchully Bicycle Bugae Main Store,Shops and Service,Sporting Goods Store,126.74102637114632,37.49313459810552,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,수변로,74,191-15,2022-09-06 15:18:26,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
45953,45954,27242087,성강골프솔루션,,Sungkang Golf Solution,Shops and Service,Sporting Goods Store,126.70789479999996,37.395196899999775,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,논현고잔로109번길,106,256-5,2022-08-12 13:15:03,"쇼핑,편의||취미,레저용품||스포츠용품||골프용품||골프용품-일반",False
46113,46114,1930923,인피자자전거성안상회,,Inpizza Bicycle Seongan Sanghoe,Shops and Service,Sporting Goods Store,126.72242576035099,37.494822777569006,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,37-2,543-34,2022-06-13 10:44:13,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||인피자자전거",False
47875,47876,3134106,코렉스자전거가좌대리점,,Corex bicycle seat dealer,Shops and Service,Sporting Goods Store,126.68655939999992,37.4921885999998,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로,329,46-1,2022-08-24 14:41:06,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||코렉스자전거",False
49647,49648,4343024,삼천리자전거 동양점,,Samchully Bicycle Dongyang Branch,Shops and Service,Sporting Goods Store,126.755935158822,37.55953915445327,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,양지로,8-1,576-3,2022-08-30 9:43:30,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||삼천리자전거",False
50113,50114,1256368,MLB 인천점,엠엘비인천점,MLB Incheon Branch,Shops and Service,Sporting Goods Store,126.62793822329284,37.472324562224586,대한민국,KOR,KOR,인천광역시,중구,,내동,,개항로,47-1,132,2022-08-16 16:52:33,"쇼핑,편의||취미,레저용품||스포츠용품||프랜차이즈||MLB",False
50601,50602,1930913,인피자자전거남부자전거,,Inpizza Bicycle Nambu Bicycle,Shops and Service,Sporting Goods Store,126.72484503115298,37.4873404382823,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,948,658-11,2022-06-13 10:44:13,"쇼핑,편의||취미,레저용품||자전거||프랜차이즈||인피자자전거",False
50780,50781,20201285,만수체육사,,Mansu Gymnasium,Shops and Service,Sporting Goods Store,126.73263393319596,37.45262432605279,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,하촌로51번길,4,973-27,2022-05-01 12:37:48,"쇼핑,편의||취미,레저용품||스포츠용품||스포츠용품-일반",False
51969,51970,254174,오성체육산업,오성스포츠,Ohsung Sports Industry,Shops and Service,Sporting Goods Store,126.69797251050692,37.38943731823955,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,남동동로64번길,78,728,2022-08-08 10:29:42,"쇼핑,편의||취미,레저용품||스포츠용품||스포츠용품-일반",False
