,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
10739,10740,27424993,유민모터스,,Yumin Motors,Shops and Service,Used Car Dealership,126.68802673794988,37.47063366431247,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
12202,12203,27125182,LK모터스,,LK Motors,Shops and Service,Used Car Dealership,126.66512485519188,37.47984271906719,대한민국,KOR,KOR,인천광역시,동구,,송림동,,방축로,191,297-37,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
15230,15231,6003811,지후모터스,,Jihoo Motors,Shops and Service,Used Car Dealership,126.6656971961969,37.490025979968976,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
17805,17806,27114268,경기모터스자동차매매상사,,Gyeonggi Motors Automobile Trading Company,Shops and Service,Used Car Dealership,126.66248493901188,37.48958379607818,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-12 13:15:03,"산업,유통||자동차||판매||중고차||중고차-일반",False
18140,18141,130623,신부평자동차매매단지,신부평매매단지,Sinbapyeong Automobile Sales Complex,Shops and Service,Used Car Dealership,126.70487975666192,37.52082243095052,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로,118,9-12,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
19775,19776,5765413,코리아차무역,,Korea Tea Trade,Shops and Service,Used Car Dealership,126.65042264946086,37.41614210741725,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,222,602-18,2020-01-14 23:34:36,"산업,유통||자동차||판매||중고차||중고차-일반",False
20819,20820,27098570,쏭군의중고차,,Songgun Used Cars,Shops and Service,Used Car Dealership,126.66166813868088,37.48971829393808,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
25519,25520,911740,간석자동차매매단지,간석자동차단지,Ganseok Automobile Sales Complex,Shops and Service,Used Car Dealership,126.68810133815496,37.4705273645663,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
25716,25717,27117526,오토캐슬,,Auto Castle,Shops and Service,Used Car Dealership,126.66644493657088,37.49700104493578,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
27262,27263,27091607,엔카오토,,Enka Auto,Shops and Service,Used Car Dealership,126.66166863866988,37.489718393927575,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
28270,28271,27113465,현대자동차매매상사,,Hyundai Motor Company,Shops and Service,Used Car Dealership,126.66529822446284,37.47978770544562,대한민국,KOR,KOR,인천광역시,동구,,송림동,,방축로,191,297-37,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
28685,28686,27112322,인천자동차매매,,Incheon car sales,Shops and Service,Used Car Dealership,126.6878802379219,37.47062766401047,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
28990,28991,27094459,S&K모터스,,S&K Motors,Shops and Service,Used Car Dealership,126.6669971985969,37.49731635615137,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
29516,29517,6448891,송림동통합중고차,,Songrim-dong Integrated Used Car,Shops and Service,Used Car Dealership,126.65385920117188,37.47909929141529,대한민국,KOR,KOR,인천광역시,동구,,송림동,,연송로,7,291,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
32084,32085,27184863,하나모터스,,one motors,Shops and Service,Used Car Dealership,126.70529069999988,37.5206261999998,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로,118,9-12,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
32387,32388,3257902,자동차메카,,Car Mecca,Shops and Service,Used Car Dealership,126.68803013780088,37.47064146450168,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2019-11-14 23:24:43,"산업,유통||자동차||판매||중고차||중고차-일반",False
32949,32950,27212953,중고차패밀리가떴다,,Used car family is out,Shops and Service,Used Car Dealership,126.66259593943388,37.48963539616928,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
34049,34050,27428968,씨엠티 오토앤모바일,,CMT Auto & Mobile,Shops and Service,Used Car Dealership,126.66248493901188,37.48958379607818,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
34171,34172,27402494,카맨모터스 1호점,,Carman Motors 1st Branch,Shops and Service,Used Car Dealership,126.6878802379219,37.47062766401047,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-16 16:52:33,"산업,유통||자동차||중개||중고차",False
34217,34218,27131802,중원모터스,,Jungwon Motors,Shops and Service,Used Car Dealership,126.72584734016291,37.527483017313706,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,,,415,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
34264,34265,27093230,엠파크중고차114 정영석,,M Park Used Car 114 Jung Young-seok,Shops and Service,Used Car Dealership,126.66259593943388,37.48963539616928,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
36012,36013,27425594,제이오토,,J Auto,Shops and Service,Used Car Dealership,126.66248493901188,37.48958379607818,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
36678,36679,27059208,하이카모터스,,Hi Car Motors,Shops and Service,Used Car Dealership,126.6626053387049,37.489760995545375,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
36951,36952,5696477,동현모터스,,Donghyun Motors,Shops and Service,Used Car Dealership,126.68772593882288,37.47067156438738,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
37177,37178,27426470,프라다중고차,,prada used car,Shops and Service,Used Car Dealership,126.66252063875288,37.48975589562259,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
37255,37256,27057403,홍카마트 인천본점,,Hongka Mart Incheon Main Branch,Shops and Service,Used Car Dealership,126.66644493657088,37.49700104493578,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
37691,37692,20718614,오토렉스청라 (2023년9월예정),,Autolex Cheongna  (expected in June 2023),Shops and Service,Used Car Dealership,126.62691139999976,37.50869219999975,대한민국,KOR,KOR,인천광역시,서구,,원창동,,,,392-21,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
41699,41700,27087341,조이카모터스자동차매매상사2,,Joycar Motors Automobile Dealer 2,Shops and Service,Used Car Dealership,126.66248493901188,37.48958379607818,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
43286,43287,27091399,시우자동차,,Siwoo Motors,Shops and Service,Used Car Dealership,126.66559079681588,37.48978077881589,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
46760,46761,5606014,아따인터내셔널트레이딩, ,Atta International Trading,Shops and Service,Used Car Dealership,126.63991600015784,37.41794339969055,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,아암대로,499,194-75,2022-08-04 10:04:43,"산업,유통||자동차||판매||중고차||중고차-일반",False
47551,47552,27193406,오렌지모터스,,Orange Motors,Shops and Service,Used Car Dealership,126.66358276892689,37.46614462113418,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,187,635-8,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
48721,48722,27173078,굿맨모터스,,Goodman Motors,Shops and Service,Used Car Dealership,126.6650815803722,37.47991078613296,대한민국,KOR,KOR,인천광역시,동구,,송림동,,방축로,191,297-37,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
50129,50130,27117738,패밀리카,,family car,Shops and Service,Used Car Dealership,126.66559079681588,37.48978077881589,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
51069,51070,26969075,학익중고차,,Hakik Used Car,Shops and Service,Used Car Dealership,126.67508055599797,37.43886510818977,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,매소홀로488번길,6-32,663-1,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
55730,55731,27123699,패밀리셀카,,family selfie,Shops and Service,Used Car Dealership,126.66559079681588,37.48978077881589,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-09-06 15:18:26,"산업,유통||자동차||판매||중고차||중고차-일반",False
59404,59405,27115576,no1모터스,,no1 motors,Shops and Service,Used Car Dealership,126.66259593943388,37.48963539616928,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
60457,60458,27104327,스마일상사,,Smile boss,Shops and Service,Used Car Dealership,126.66373176887788,37.46600582190377,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,187,635-8,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
60718,60719,6401630,믿음자동차공업사,,"Faith Automobile Co., Ltd.",Shops and Service,Used Car Dealership,126.64633761935336,37.546093465974366,대한민국,KOR,KOR,인천광역시,서구,,경서동,,호두산로,42,350-198,2022-08-12 13:15:03,"산업,유통||자동차||판매||중고차||중고차-일반",False
61096,61097,5947978,준무역,,quasi-trade,Shops and Service,Used Car Dealership,126.64921881991884,37.420119766080965,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로167번길,22,516-20,2021-12-23 15:49:18,"산업,유통||자동차||판매||중고차||중고차-일반",False
61364,61365,27068203,신신자동차매매상사,,Shinshin Automobile Dealer,Shops and Service,Used Car Dealership,126.68235560819387,37.470783917565576,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주염로,49,1412,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
62345,62346,27178696,수모터스,,Sui Motors,Shops and Service,Used Car Dealership,126.68269490098788,37.46997568530958,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,염전로,381,1412-54,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
64371,64372,27115514,리본카 청라지점,,Reborn Car Cheongna Branch,Shops and Service,Used Car Dealership,126.61664559986085,37.5581075999161,대한민국,KOR,KOR,인천광역시,서구,,오류동,,정서진로,70,1577,2022-08-24 14:41:06,"산업,유통||자동차||판매||중고차||중고차-일반",False
67310,67311,27093897,메인카 인천지점,,Main Car Incheon Branch,Shops and Service,Used Car Dealership,126.66259543949188,37.489635596330494,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
68457,68458,27114664,김종인중고차,,Jongin Kim Used Car,Shops and Service,Used Car Dealership,126.66570979693992,37.490041479219194,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
69688,69689,27056643,트랜드모터스 인천지점,,Trend Motors Incheon Branch,Shops and Service,Used Car Dealership,126.66635439896288,37.49703245595709,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
69986,69987,1248172,신진자동차,,Shinjin Automobile,Shops and Service,Used Car Dealership,126.67664321004229,37.4181281114829,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,벚꽃로,96,496-1,2022-08-16 16:52:33,"산업,유통||자동차||판매||중고차||중고차-일반",False
70729,70730,5667916,경인자동차매매상사,,Gyeongin Automobile Trading Company,Shops and Service,Used Car Dealership,126.75224114282096,37.48257141257448,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로,521,7-4,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
70895,70896,686311,제물포중고차매매,제물포매매단지,Jemulpo Used Car Sales,Shops and Service,Used Car Dealership,126.66355396940293,37.4660894216054,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,187,635-8,2021-12-23 15:49:18,"산업,유통||자동차||판매||중고차||대형중고차시장",False
71147,71148,27193352,여성중고자동차,,Women's Used Cars,Shops and Service,Used Car Dealership,126.6879919378309,37.47064816399417,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
71525,71526,5945213,에이엠지모터스,,AMG Motors,Shops and Service,Used Car Dealership,126.6648291973559,37.48943788009577,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
72067,72068,5765587,드림오토상사,,Dream Auto Corporation,Shops and Service,Used Car Dealership,126.6656971962069,37.49002597906648,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
72285,72286,27424818,대건자동차,,Daegun Motors,Shops and Service,Used Car Dealership,126.68802673794988,37.47063366431247,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
75241,75242,27428892,우성모터스,,Woosung Motors,Shops and Service,Used Car Dealership,126.68269490098788,37.46997568530958,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,염전로,381,1412-54,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
76499,76500,27155970,오토타운,,auto town,Shops and Service,Used Car Dealership,126.66346256990688,37.466069821952175,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,187,635-8,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
77866,77867,27077515,케이엠모터스,,KM Motors,Shops and Service,Used Car Dealership,126.66570979999995,37.490041499999805,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-06-13 10:44:13,"산업,유통||자동차||판매||중고차||중고차-일반",False
79649,79650,27212948,뚱이중고차,,fat used car,Shops and Service,Used Car Dealership,126.75225844238896,37.482604212198495,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로,521,7-4,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
79791,79792,5908287,터보모터스,,turbo motors,Shops and Service,Used Car Dealership,126.65044797850187,37.41616852333464,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,222,602-18,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
82542,82543,27082804,용일상사,,Yongil boss,Shops and Service,Used Car Dealership,126.66644489910888,37.4970010563876,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
83102,83103,27087742,천모터스,,Thousand Motors,Shops and Service,Used Car Dealership,126.66635409913088,37.49703225644559,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
83704,83705,27428212,나이스모터스,,nice motors,Shops and Service,Used Car Dealership,126.68776693830092,37.47053846394327,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
83981,83982,27429588,부부모터스,,couple motors,Shops and Service,Used Car Dealership,126.66166813868088,37.48971829393808,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
84100,84101,27077085,힘찬중고차,,strong used car,Shops and Service,Used Car Dealership,126.66570979693992,37.490041479219194,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
87588,87589,27163116,보배중고차,,bobae used car,Shops and Service,Used Car Dealership,126.68828543858785,37.47054046413427,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-08-12 13:15:03,"산업,유통||자동차||판매||중고차||중고차-일반",False
87724,87725,27264687,김피디중고차,,Kim PD Used Car,Shops and Service,Used Car Dealership,126.66259593943388,37.48963539616928,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-09 18:01:21,"산업,유통||자동차||판매||중고차||중고차-일반",False
87867,87868,5765409,파르완오토트레이딩, ,Parwan Auto Trading,Shops and Service,Used Car Dealership,126.64574699992389,37.420096500136935,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,192,504-5,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
90357,90358,27427251,플러스모터스,,Plus Motors,Shops and Service,Used Car Dealership,126.66166863866988,37.489718393927575,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
94391,94392,27065149,프로자동차매매상사,,professional car dealer,Shops and Service,Used Car Dealership,126.6878802379219,37.47062766401047,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
95208,95209,117050,굿모닝모터스,,Good morning Motors,Shops and Service,Used Car Dealership,126.65154239999994,37.39494419999977,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,신송로125번길,7,3-5,2022-08-12 13:15:03,"산업,유통||자동차||판매||중고차||중고차-일반",False
96959,96960,27127586,자동차1번지,,Car number 1 ,Shops and Service,Used Car Dealership,126.66166863866988,37.489718393927575,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
97755,97756,5764281,에이트레이딩, ,8 Trading,Shops and Service,Used Car Dealership,126.64574699992389,37.420096500136935,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로,192,504-5,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
98444,98445,27258681,세컨드카/서진모터스,,Second Car/Seojin Motors,Shops and Service,Used Car Dealership,126.68265639999994,37.4700259999998,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,염전로,381,1412-54,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
100318,100319,27070607,유원모터스,,Yuwon Motors,Shops and Service,Used Car Dealership,126.66166863866988,37.489718393927575,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
100954,100955,6088406,비앤에이카옥션,,B&A Car Auction,Shops and Service,Used Car Dealership,126.70321196420788,37.447635719907886,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,97,1449-3,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
103337,103338,5445837,이삭상사,,Isaac Boss,Shops and Service,Used Car Dealership,126.68781493865389,37.470661964821886,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,414,616-85,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
103763,103764,6135995,클린오토,,Clean Auto,Shops and Service,Used Car Dealership,126.6656971961969,37.490025979968976,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
105763,105764,5910757,마리안트레이딩,,marian trading,Shops and Service,Used Car Dealership,126.62860648406986,37.59824756515041,대한민국,KOR,KOR,인천광역시,서구,,오류동,,단봉로216번안길,9,477,2020-06-15 0:00:00,"산업,유통||자동차||판매||중고차||중고차-일반",False
106585,106586,27102530,이원석 중고차,,Wonseok Lee Used Car,Shops and Service,Used Car Dealership,126.66644493657088,37.49700104493578,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
109691,109692,27206745,그카이카,,that kaika,Shops and Service,Used Car Dealership,126.66259593943388,37.48963539616928,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,158,178-105,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
116355,116356,5840740,홈시상사,,home awards,Shops and Service,Used Car Dealership,126.63884384528085,37.5881116647295,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,원당대로,332-7,570-6,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
116380,116381,20208398,원모터스,,One Motors,Shops and Service,Used Car Dealership,126.71081119999997,37.449175499999775,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,664,279-3,2022-08-16 16:52:33,"산업,유통||자동차||판매||중고차||중고차-일반",False
120546,120547,27081956,오토365 인천본점,,Auto 365 Incheon Main Branch,Shops and Service,Used Car Dealership,126.66644493657088,37.49700104493578,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
121260,121261,4036633,필모터스,,Fill Motors,Shops and Service,Used Car Dealership,126.6668904992849,37.49752505667248,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,149,173-203,2022-07-05 16:31:26,"산업,유통||자동차||판매||중고차||중고차-일반",False
121774,121775,613920,방송국중고차,,broadcasting station used car,Shops and Service,Used Car Dealership,126.63573749950184,37.43714289993686,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,아암대로287번길,21,587-58,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||대형중고차시장",False
122446,122447,27057288,하나모터스,,one motors,Shops and Service,Used Car Dealership,126.75218034194894,37.48271821265829,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로,521,7-4,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
123590,123591,4448132,밀알자동차,,Milal car,Shops and Service,Used Car Dealership,126.752301481278,37.48285075481889,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로,521,7-4,2022-08-08 10:29:42,"산업,유통||자동차||판매||중고차||중고차-일반",False
124018,124019,5875163,중흥모터스,,Jungheung Motors,Shops and Service,Used Car Dealership,126.7052028132269,37.52063715991791,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로,118,9-12,2021-12-23 15:49:18,"산업,유통||자동차||판매||중고차||중고차-일반",False
125525,125526,27178450,세림상사,,Serim Trading Company,Shops and Service,Used Car Dealership,126.68271589999996,37.4708472999998,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주염로,49,1412,2022-05-01 12:37:48,"산업,유통||자동차||판매||중고차||중고차-일반",False
126882,126883,4337088,알제이트레이딩,,rj trading,Shops and Service,Used Car Dealership,126.62489220912384,37.58056638623461,대한민국,KOR,KOR,인천광역시,서구,,오류동,,길무로,223,1507-5,2020-01-14 23:38:53,"산업,유통||자동차||판매||중고차||중고차-일반",False
