,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
59733,59734,5692562,인천강아지분양24시꽃개,,Incheon puppy sale 24 hours flower,Shops and Service,Pet Store,126.64252199995788,37.528323500321086,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라루비로42번길,6-22,177-12,2022-08-24 14:41:06,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
60758,60759,27130635,피크24시애견용품점,,24 hour dog supply store,Shops and Service,Pet Store,126.67854628826488,37.44503050531105,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로,533,1309,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
63479,63480,5681534,착한퍼피,,Good Puppy,Shops and Service,Pet Store,126.6591643507769,37.60480129343812,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로178번길,37,917-4,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
66921,66922,5676583,도기랑냥이랑 부평점,,Dogi Rang Nyang Rang Bupyeong Branch,Shops and Service,Pet Store,126.7307218474724,37.5038487429276,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,203,10-875,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견사료",False
67655,67656,27185113,쁘띠멍 강아지미용실,,Petit Meng Dog Salon,Shops and Service,Pet Store,126.73413237454191,37.489661291594096,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부일로,35,151-4,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물미용",False
68111,68112,5671967,산곡애견사랑,,mountain dog love,Shops and Service,Pet Store,126.7055637582369,37.49974360413499,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,부흥로123번길,24,264-8,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
68646,68647,3716492,아담스펫강아지&가필드고양이 인천본점,아담스펫강아지앤가필드고양이 인천본점,Adam&#39;s Pet Dog & Garfield Cat Incheon Main Store,Shops and Service,Pet Store,126.72527843031992,37.40413125440405,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로170번길,5-3,611-2,2022-08-24 14:41:06,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
69749,69750,4324905,펫하우스,,pet house,Shops and Service,Pet Store,126.72134066405594,37.45449523755937,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로810번길,34,1263,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
70347,70348,4333558,루비애견,,ruby dog,Shops and Service,Pet Store,126.63549549999992,37.46699389999979,대한민국,KOR,KOR,인천광역시,중구,,신흥동2가,,서해대로,462,1-42,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
75077,75078,5663127,빠박이애견미용,,pabak dog grooming,Shops and Service,Pet Store,126.68723090625552,37.459726085366725,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로425번길,35,66-1,2022-09-06 15:18:26,"쇼핑,편의||반려동물||반려동물미용",False
76105,76106,27050294,두산이네애견샵,,It's Doosan Dog Shop,Shops and Service,Pet Store,126.70949539999997,37.402439099999775,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,217,647-3,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물미용",False
77197,77198,4321894,펫앤펫 인천점 강아지의 모든것,펫엔펫,Pet & Pet Incheon Branch Dog Everything,Shops and Service,Pet Store,126.69495796528454,37.45993593823641,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,500,1593-43,2022-09-06 15:18:26,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
78805,78806,27117364,나비빵 고양이호텔,,Butterfly Bread Cat Hotel,Shops and Service,Pet Store,126.68066657996587,37.54401782914521,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로97번길,4-2,283,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물호텔",False
78850,78851,27177413,러브버드앵무새농장,,Lovebird Parrot Farm,Shops and Service,Pet Store,126.68237229999994,37.4515709999998,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,411-1,1483-22,2022-08-12 13:15:03,"쇼핑,편의||반려동물||반려동물분양||애완조",False
80038,80039,27139917,고양이냥냥호텔,,Cat Nyangnyang Hotel,Shops and Service,Pet Store,126.72230417073791,37.541112030733615,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로,193,942-24,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물호텔",False
82593,82594,3120921,강아지나라,,dog country,Shops and Service,Pet Store,126.62855937632082,37.472091783536975,대한민국,KOR,KOR,인천광역시,중구,,내동,,우현로,55,209-1,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품",False
82986,82987,5681560,진켄넬애견,,gin kennel dog,Shops and Service,Pet Store,126.72039930675292,37.45154945491058,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로27번길,73,1276-21,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
83702,83703,27181843,펫피플 뉴코아아울렛 인천점,,Pet People New Core Outlet Incheon Branch,Shops and Service,Pet Store,126.70070404689888,37.444027311420164,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,485,1465-1,2022-07-13 13:54:25,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
86832,86833,5721576,고양이호텔묘랑,,Cat Hotel Myorang,Shops and Service,Pet Store,126.72177349999995,37.53186189999981,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로89번길,6,864-14,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물호텔",False
87355,87356,4342337,아기강아지,,baby puppy,Shops and Service,Pet Store,126.72182029999996,37.50393779999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,138,431-12,2022-08-12 13:15:03,"쇼핑,편의||반려동물||반려동물미용",False
88214,88215,5689914,펫마트 부평점,PETMART부평점,Pet Mart Bupyeong,Shops and Service,Pet Store,126.72732419999998,37.490938599999794,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1424,182-11,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품||프랜차이즈||펫마트",False
89133,89134,27093456,화이트홀 인천점,,Whitehall Incheon Branch,Shops and Service,Pet Store,126.72806825186797,37.54284663539292,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1090,946-6,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
89328,89329,4347390,이쁜강아지,,pretty puppy,Shops and Service,Pet Store,126.74199270636895,37.484246843375566,대한민국,KOR,KOR,인천광역시,부평구,,일신동,,경인로1104번길,31,106-19,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품",False
89807,89808,4331127,애견랜드,,dog land,Shops and Service,Pet Store,126.69823279620888,37.46336303375998,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,주안로253번길,2,389-19,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물미용",False
94418,94419,3685504,헬로퍼피,,Hello Puppy,Shops and Service,Pet Store,126.66702839999996,37.59633689999985,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로65번안길,10,1029-2,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
94957,94958,20077140,함박이네애견샵,함박이네애견카페,Hambak's Dog Shop,Shops and Service,Pet Store,126.72449369999995,37.48582309999979,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,육동로,5,655-40,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
96062,96063,27160265,앵무새동물원 인천조류원,,Parrot Zoo Incheon Bird Park,Shops and Service,Pet Store,126.66952511725988,37.60954659496643,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로609번길,3-1,1138-6,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물-일반",False
97579,97580,27090555,여찐캔동하우스,,Yeojin Candong House,Shops and Service,Pet Store,126.69775089999995,37.45350939999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,76,1096-20,2022-08-08 10:29:42,"쇼핑,편의||반려동물||반려동물-일반",False
98571,98572,4348016,까미애견미용샵,,cami dog beauty shop,Shops and Service,Pet Store,126.70082657919788,37.47620326080419,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,이규보로,34,387,2021-12-23 15:49:18,"쇼핑,편의||반려동물||반려동물미용",False
98575,98576,4346050,애견샾발바리스타,애견샵발바리스타,Dog Barista,Shops and Service,Pet Store,126.72564210771093,37.50335889020159,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,주부토로,92-1,10-687,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품",False
99366,99367,27196042,꼬리치는강아지,,tailed puppy,Shops and Service,Pet Store,126.72621426770992,37.39942303160915,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로,86,733-3,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
99940,99941,27160232,예쁘개샵애견미용실,,Pretty Dog Shop Dog Beauty Salon,Shops and Service,Pet Store,126.64209722415508,37.42507242219133,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로79번길,30,626,2022-08-26 9:52:19,"쇼핑,편의||반려동물||반려동물-일반",False
100189,100190,27156899,아지애견센타,,Aji Dog Center,Shops and Service,Pet Store,126.72424490741992,37.539549933048,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산시장길,11-3,958-23,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
102776,102777,5678047,준애견샵,,Junior dog shop,Shops and Service,Pet Store,126.7361865692346,37.46435308026697,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로75번길,48,5-176,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물미용",False
103105,103106,27091937,펫러브,,pet love,Shops and Service,Pet Store,126.73776699999996,37.53540999999982,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,오조산로45번길,8-1,1080-6,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물-일반",False
103722,103723,27199955,애견용품 할인매장,,Dog Supplies Discount Store,Shops and Service,Pet Store,126.63097478999993,37.47575847999981,대한민국,KOR,KOR,인천광역시,중구,,인현동,,,,1-264,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
103842,103843,27258325,486펫콜 인천점,,486 Petcall Incheon Branch,Shops and Service,Pet Store,126.67433671372687,37.56128150520001,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로506번안길,55-6,632-1,2022-08-12 13:15:03,"쇼핑,편의||반려동물||반려동물-일반",False
105278,105279,4321806,사랑스럽개,,lovely,Shops and Service,Pet Store,126.7043665374444,37.448122424191176,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,남동대로733번길,51,201-55,2022-09-06 15:18:26,"쇼핑,편의||반려동물||반려동물미용",False
106087,106088,5722486,강아지와고양이프리미엄아울렛,강아지와고양이아울렛,Dog and Cat Premium Outlet,Shops and Service,Pet Store,126.64691611178885,37.473572662231845,대한민국,KOR,KOR,인천광역시,동구,,송림동,,동산로,66,66-25,2022-06-07 17:23:36,"쇼핑,편의||반려동물||애견용품",False
107997,107998,5045072,더사랑할개,,I love you more,Shops and Service,Pet Store,126.72081272876692,37.40193007527813,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,54,620-3,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물미용",False
108869,108870,5676872,루루애견스쿨,,Lulu Dog School,Shops and Service,Pet Store,126.71676950628188,37.50637658675609,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,길주로494번길,26,259-10,2022-05-01 12:37:48,"쇼핑,편의||반려동물||애견훈련",False
112901,112902,3964156,우다닥 고양이 호텔 인천점,,Udadak Cat Hotel Incheon Branch,Shops and Service,Pet Store,126.72139961228388,37.5472205818745,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양산로,52,897-116,2022-08-16 16:52:33,"쇼핑,편의||반려동물||반려동물호텔",False
113462,113463,5725069,고마워강아지,,thank you puppy,Shops and Service,Pet Store,126.65290659999984,37.42569129999973,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청량로,210,644-1,2022-05-01 12:37:48,"쇼핑,편의||반려동물||반려동물분양||반려동물분양-일반",False
113584,113585,4338538,애견용품할인매장,,Dog Supplies Discount Store,Shops and Service,Pet Store,126.67397456022888,37.500668864154285,대한민국,KOR,KOR,인천광역시,서구,,석남동,,석남로110번길,1,569,2022-08-02 16:47:12,"쇼핑,편의||반려동물||애견용품",False
114397,114398,5683179,퍼피프린스,,Puppy Prince,Shops and Service,Pet Store,126.73341927732092,37.461159405975366,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로180번길,111,80-695,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품",False
114586,114587,4343715,수애견,,water dog,Shops and Service,Pet Store,126.68072148348088,37.493757509181584,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,75,129-39,2022-08-12 13:15:03,"쇼핑,편의||반려동물||반려동물미용",False
116851,116852,20081225,아콩하우스,,Akon House,Shops and Service,Pet Store,126.72130394144492,37.4941393292204,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,45,542-47,2022-08-08 10:29:42,"쇼핑,편의||반려동물||반려동물미용",False
119681,119682,27107948,캣러브하우스,,Cat Love House,Shops and Service,Pet Store,126.71553849999988,37.531141499999805,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,봉오대로601번길,5-2,11-12,2022-05-23 11:08:19,"쇼핑,편의||반려동물||반려동물분양||고양이분양",False
119993,119994,5722449,장보는강아지와고양이 검단불로점,장보는강아지 검단불로점,Jangbo: Dogs and Cats Geomdan Bulro Branch,Shops and Service,Pet Store,126.68335187259652,37.61274955600939,대한민국,KOR,KOR,인천광역시,서구,,불로동,,검단로,747,772-2,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
121818,121819,2611376,우리집강아지,,our dog,Shops and Service,Pet Store,126.68614952709117,37.46609999758529,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로456번길,4,22-36,2022-08-18 12:00:50,"쇼핑,편의||반려동물||애견용품",False
124352,124353,4329148,로또애견용품 주안점,,lottery dog supplies main point,Shops and Service,Pet Store,126.68025487137088,37.451597671175165,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,393,1469-22,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
128221,128222,5677194,펫클럽 부평2호점,PETCLUB부평2호점,Pet Club Bupyeong 2nd Branch,Shops and Service,Pet Store,126.6977094527399,37.480052673854665,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,경원대로,1112,162-21,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견용품",False
128465,128466,27177976,사랑애,,love,Shops and Service,Pet Store,126.66885140001187,37.45446300115086,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,한나루로,533,694-2,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
131210,131211,4333445,꼬리치랑개,,tailfish,Shops and Service,Pet Store,126.67611110054088,37.45906192991248,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,323,377-4,2022-08-30 9:43:30,"쇼핑,편의||반려동물||반려동물미용",False
131720,131721,27443041,본투러브어스,,Born to Love Us,Shops and Service,Pet Store,126.72866562383312,37.489544712321454,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,45,539-2,2022-08-16 16:52:33,"쇼핑,편의||반려동물||애견의류||애견의류-일반",False
133127,133128,5687168,우리집강아지,,our dog,Shops and Service,Pet Store,126.64963929999993,37.39678039999977,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,70,21-59,2022-09-06 15:18:26,"쇼핑,편의||반려동물||애견용품",False
134038,134039,3132202,강아지와행복,,dog and happiness,Shops and Service,Pet Store,126.67294537735587,37.51503210736379,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,340,517-7,2022-08-12 13:15:03,"쇼핑,편의||반려동물||애견용품",False
135390,135391,2606622,셀티하우스,,Selfie House,Shops and Service,Pet Store,126.47707406563464,37.6746402703667,대한민국,KOR,KOR,인천광역시,강화군,,불은면,두운리,고려왕릉로,375,339-5,2019-08-12 23:31:46,"쇼핑,편의||반려동물||반려동물분양||애견분양||애견분양-일반",False
