,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
3686,3687,584236,인천옹진농협 송현지점,,Incheon Ongjin Nonghyup Songhyeon Branch,Shops and Service,Other Shops and Service,126.63497919073185,37.47860111224828,대한민국,KOR,KOR,인천광역시,동구,,송현동,,송현로,25,64-3,2022-05-01 12:37:48,금융||신용조합||농협||농협-지점,False
3696,3697,3121367,송도농약사,,Songdo Agrochemical Company,Shops and Service,Other Shops and Service,126.65918611034085,37.42719403221967,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,비류대로,220,316-1,2022-08-24 14:41:06,"쇼핑,편의||산업용품||농업용품||비료,농약",False
3727,3728,4333370,TG삼보컴퓨터 구월공인대리점,티지삼보컴퓨터 구월공인대리점,TG Sambo Computer  Guwol Authorized Distributor,Shops and Service,Other Shops and Service,126.72566869595391,37.45178738777537,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월남로,324,1307-17,2022-05-01 12:37:48,"쇼핑,편의||전자,가전||컴퓨터,모니터||프랜차이즈||삼보컴퓨터",False
3744,3745,6195798,신영아파트상가,,Shinyoung Apartment Complex,Shops and Service,Other Shops and Service,126.67794450351394,37.49041820469772,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로37번길,21,262-1,2019-08-02 0:00:00,"쇼핑,편의||종합판매점||상가,아케이드||아파트상가",False
3786,3787,3117161,진원로프상사,,"Jinwon Rope Co., Ltd.",Shops and Service,Other Shops and Service,126.61845699999992,37.4736079999998,대한민국,KOR,KOR,인천광역시,중구,,항동1가,,제물량로,240-1,1-12,2021-12-23 15:49:18,"쇼핑,편의||종합판매점||종합판매점-일반",False
3811,3812,2594543,독일보청기 부평점,,german hearing aid Bupyeong,Shops and Service,Other Shops and Service,126.72449739979892,37.49111600102,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1400,185-23,2022-08-18 12:00:50,"쇼핑,편의||건강,의료용품||보청기||보청기-일반",False
3818,3819,6195572,남광로얄아파트상가,로얄아파트상가,Namgwang Royal Apartment Shopping Mall,Shops and Service,Other Shops and Service,126.6771166871479,37.45013941903808,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로366번길,29,1443,2022-09-06 15:18:26,"쇼핑,편의||종합판매점||상가,아케이드||아파트상가",False
3819,3820,20184187,디인인테리어,,the interior,Shops and Service,Other Shops and Service,126.69261264997692,37.44447599471729,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,주승로,201-1,483-8,2021-12-23 15:49:18,"쇼핑,편의||가구,인테리어||가구,인테리어-일반",False
3846,3847,3445037,서울우유 연수동 대리점,,Seoul Milk  Yeonsu-dong Customer Center,Shops and Service,Other Shops and Service,126.67949557603488,37.420168125067754,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,새말로69번길,22-21,546-7,2022-07-05 16:31:26,"쇼핑,편의||식료품||우유,유제품||프랜차이즈||서울우유",False
3899,3900,5722640,롱네일,LongNail아트,long nail,Shops and Service,Other Shops and Service,126.67248804857688,37.54362799413448,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,승학로,237-5,334-16,2022-08-16 16:52:33,"쇼핑,편의||미용||네일아트,네일샵||네일아트,네일샵-일반",False
3933,3934,27445898,미추홀상사,,Michuhol Sergeant,Shops and Service,Other Shops and Service,126.67506841450292,37.560799625506235,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로434번길,21,634-12,2022-08-12 13:15:03,"쇼핑,편의||가정,생활용품||화장지,티슈",False
4013,4014,217069,우성상가,,Woosung Mall,Shops and Service,Other Shops and Service,126.71402399963192,37.50207260111511,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,부영로,165,294-35,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||일반종합상가",False
4020,4021,4330174,현대종합장식,,modern decoration,Shops and Service,Other Shops and Service,126.69302839999996,37.46718539999978,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,방축로,491,893,2022-08-24 14:41:06,"쇼핑,편의||가구,인테리어||벽지,장판||벽지,장판-일반",False
4028,4029,27356976,송도더퍼스트시티아파트근린생활시설, ,Songdo The First City Apartment Neighborhood Living Facilities,Shops and Service,Other Shops and Service,126.64640595416678,37.39575844539672,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,160-15,21-29,2022-07-05 16:31:26,"쇼핑,편의||종합판매점||상가,아케이드||아파트상가",False
4083,4084,27181560,KB손해보험 경인지역단 인천고객창구,,KB Insurance’s Gyeongin Regional Group’s Incheon Customer Service Center,Shops and Service,Other Shops and Service,126.70499419999996,37.450265299999785,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,611,1146-10,2022-05-01 12:37:48,"금융||보험||손해,화재보험||KB손해보험",False
4106,4107,27218938,엘르이너웨어 2001아울렛 부평점,,Elle Innerwear 2001 Outlet Bupyeong,Shops and Service,Other Shops and Service,126.71046259836989,37.49074491613829,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"쇼핑,편의||패션||속옷||속옷-일반",False
4296,4297,4346743,남양유업 갈산삼산가정대리점,남양유업갈산가정대리점,Namyang Dairy Galsan Samsan Home Agency,Shops and Service,Other Shops and Service,126.70034768498203,37.51061265856608,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,산청로17번길,16,26-46,2022-05-01 12:37:48,"쇼핑,편의||식료품||우유,유제품||프랜차이즈||남양유업",False
4315,4316,6519243,인천서창LH14단지아파트근린생활시설,14단지인천서창LH아파트근린생활시설,Incheon Seochang LH14 Complex Apartment Neighborhood Living Facility,Shops and Service,Other Shops and Service,126.75887589999996,37.428373999999785,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,운연천로,7,744,2021-12-23 15:49:18,"쇼핑,편의||종합판매점||상가,아케이드||아파트상가",False
4362,4363,27081602,공유주방 109키친 송도센2점,,Shared Kitchen 109 Kitchen Songdosen 2,Shops and Service,Other Shops and Service,126.64071379999984,37.39448369999974,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,센트럴로,194,23-4,2022-05-24 13:48:55,"산업,유통||임대,대여||장소대여||109키친",False
4376,4377,3116134,우리자원,,ulijawon,Shops and Service,Other Shops and Service,126.67416514189588,37.451533599608375,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,338,1422-7,2022-05-01 12:37:48,"쇼핑,편의||재활용||고물상",False
