,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
17198,17199,26952048,논현점핑,,Nonhyeon Jumping,Shops and Service,Fitness Center,126.72752769999995,37.397536599999775,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로,61,747-1,2022-08-16 16:52:33,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
17791,17792,5738245,인천국제공항공사스카이돔,인천공항 스카이돔,Incheon International Airport Corporation Sky Dome,Shops and Service,Fitness Center,126.46250640469064,37.4428859928065,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로424번길,43,2851-23,2021-12-23 15:49:18,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
17799,17800,27330458,검단 파워점핑 줄넘기 클럽,,Geomdan Power Jumping Rope Club,Shops and Service,Fitness Center,126.7168325999999,37.59472229999983,대한민국,KOR,KOR,인천광역시,서구,,원당동,,이음1로,383,434-13,2022-08-30 9:43:30,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
18165,18166,1257667,인천환경공단송도종합스포츠센터,송도종합스포츠센터,Incheon Environment Corporation Songdo Sports Center,Shops and Service,Fitness Center,126.61854249999976,37.35129459999971,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,인천신항대로892번길,40,380,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||헬스장||프랜차이즈||대형휘트니스",False
25330,25331,20212389,스카이점핑,,sky jumping,Shops and Service,Fitness Center,126.69727409999994,37.59291599999984,대한민국,KOR,KOR,인천광역시,서구,,당하동,,고산후로95번안길,21,1030-1,2022-08-12 13:15:03,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
37171,37172,20688763,강호합기도체육관,,Kangho Hapkido Gymnasium,Shops and Service,Fitness Center,126.68661699999994,37.46602889999979,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,460,22-51,2022-08-16 16:52:33,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
38659,38660,20184040,남동어울림체육관,남동체육관,Namdong Eoullim Gymnasium,Shops and Service,Fitness Center,126.73097295937983,37.44585853685294,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,인주대로820번길,75,8-1,2022-08-02 16:47:12,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
39639,39640,5926762,송도체육센터,연수체육문화센터,Songdo Sports Center,Shops and Service,Fitness Center,126.66996110437589,37.38644108248683,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로51번길,80,160-1,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
41684,41685,20762347,천인합기도,,Heavenly Hapkido,Shops and Service,Fitness Center,126.66885349999995,37.51343029999981,대한민국,KOR,KOR,인천광역시,서구,,석남동,,율도로,62,444,2021-05-28 11:29:51,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
50082,50083,1267487,청천새마을금고 스포츠센터,청천휘트니스센타,Cheongcheon Saemaul Geumgo Sports Center,Shops and Service,Fitness Center,126.70628759106488,37.5126295177824,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,세월천로,29,190-19,2019-11-14 23:24:15,"레져,체육||헬스,요가,필라테스||헬스장||프랜차이즈||대형휘트니스",False
50420,50421,20467343,비룡 합기도 킥복싱 검도 체육관,,Biryong Hapkido Kickboxing Kendo Gym,Shops and Service,Fitness Center,126.71225939999997,37.4655828999998,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로644번길,82,117-13,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
51395,51396,6525707,강화고인돌체육관,고인돌체육관,Ganghwa Dolmen Gymnasium,Shops and Service,Fitness Center,126.46811284244964,37.75465326438213,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,국화리,,,979,2021-12-23 15:49:18,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
53636,53637,6230950,힘찬어린이체육교실,힘찬체육교실,Strong Children's Physical Education Class,Shops and Service,Fitness Center,126.62218854073184,37.48955647723237,대한민국,KOR,KOR,인천광역시,동구,,만석동,,만석부두로13번길,11,2-453,2021-12-23 15:49:18,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
58854,58855,3144106,서창동다목적체육센터,서창다목적체육센터,Seochang-dong Multipurpose Sports Center,Shops and Service,Fitness Center,126.75025680414096,37.43456646230488,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,장아산로190번길,22,563-8,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
65743,65744,4044009,부평구생활체육회,부평구실내체육관,Bupyeong-gu Life Sports Association,Shops and Service,Fitness Center,126.72341731670492,37.51856301676119,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,부평대로296번길,33,166-14,2019-11-14 23:09:16,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
76827,76828,27032782,점프윙스줄넘기클럽 만수점,,Jump Wings Jumping Rope Club Mansu Point,Shops and Service,Fitness Center,126.73476299999999,37.4460052999998,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,18,1079,2022-08-08 10:29:42,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
79074,79075,26825650,펀앤펀스포츠클럽,,Fun and Fun Sports Club,Shops and Service,Fitness Center,126.72495649999996,37.39885559999977,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로847번길,64,744-1,2021-10-01 14:14:45,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
79539,79540,20740166,김치롤러아카데미,,Kimchi Roller Academy,Shops and Service,Fitness Center,126.67724109999992,37.417641799999785,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,벚꽃로,106,496-4,2022-08-08 10:29:42,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
84312,84313,2736104,인천계양체육관,계양체육관,Incheon Gyeyang Gymnasium,Shops and Service,Fitness Center,126.74951179999988,37.53236299999973,대한민국,KOR,KOR,인천광역시,계양구,,서운동,,봉오대로,855,110,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
89694,89695,3584235,인천광역시인재개발원체육관,인천시인재개발원체육관,Incheon Metropolitan City Human Resources Development Center Gymnasium,Shops and Service,Fitness Center,126.68209619999995,37.54091239999983,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,심곡로,98,307,2017-09-29 7:07:07,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
92921,92922,27036365,다원줄넘기교육센터,,Dawon Jump Rope Education Center,Shops and Service,Fitness Center,126.62809639999992,37.53955019999982,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라한내로161번길,1,57-5,2022-08-16 16:52:33,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
94033,94034,27370474,점프업줄넘기전문학원,,Jump-Up Rope Professional Academy,Shops and Service,Fitness Center,126.71270379999989,37.593077899999805,대한민국,KOR,KOR,인천광역시,서구,,원당동,,이음대로,388,487-4,2022-08-30 9:43:30,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
96756,96757,3555064,고양골체육관,고양골체육관,Goyanggol Gymnasium,Shops and Service,Fitness Center,126.71532589999993,37.54054449999981,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로22번길,24,771-5,2021-12-23 15:49:18,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
99993,99994,27548960,드림오브유도 삼산유도관,,Dream of Yudo Samsan Yudo Hall,Shops and Service,Fitness Center,126.74301449999996,37.51970299999982,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,영성로,34,86-7,2022-09-06 15:18:26,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
102075,102076,26800907,점프업 줄넘기,,jump up jump rope,Shops and Service,Fitness Center,126.64512989999994,37.531931999999806,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,264,157-14,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
106474,106475,26876598,박촌체육문화센터,,Gyeyang Building 2 Indoor Sports Facility (under construction),Shops and Service,Fitness Center,126.74173897310293,37.55148694850151,대한민국,KOR,KOR,인천광역시,계양구,,방축동,,박촌로,4,3-37,2022-07-19 20:20:05,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
107159,107160,1259123,학익체육관,,Hakik Gymnasium,Shops and Service,Fitness Center,126.66299596051988,37.43803678844897,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,햇골길,37,183-4,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
107207,107208,27553064,드림점핑,,dream jumping,Shops and Service,Fitness Center,126.65708939999995,37.601627699999845,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,검단로,474,659-5,2022-09-06 15:18:26,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
108845,108846,1267557,신진스포츠센타,신진스포츠센터,Shinjin Sports Center,Shops and Service,Fitness Center,126.71997596935192,37.50600178327208,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로167번길,13,798-32,2019-11-14 23:28:06,"레져,체육||헬스,요가,필라테스||헬스장||프랜차이즈||대형휘트니스",False
110292,110293,20780680,간석티나점핑,,Ganseok Tina Jumping,Shops and Service,Fitness Center,126.69813899999995,37.45931979999981,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로524번길,43,518-69,2022-08-16 16:52:33,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
110871,110872,20715574,영앤미점핑,,Young & Me Jumping,Shops and Service,Fitness Center,126.68548189999996,37.61040119999985,대한민국,KOR,KOR,인천광역시,서구,,불로동,,검단로744번3길,10,793-1,2022-08-16 16:52:33,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
114489,114490,27277923,완정배드민턴클럽,,Wanjeong badminton club,Shops and Service,Fitness Center,126.66421249999996,37.59840299999984,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,99,1117,2022-06-07 17:23:36,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
115889,115890,20492322,점핑클럽 불로점,,jumping club bulo,Shops and Service,Fitness Center,126.68558169999994,37.612505899999846,대한민국,KOR,KOR,인천광역시,서구,,불로동,,검단로768번1길,21,788-4,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
119862,119863,27278731,도곡스포츠아카데미 인천점,,Dogok Sports Academy Incheon Branch,Shops and Service,Fitness Center,126.72209009999996,37.401515399999774,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논고개로123번길,35,632-1,2022-08-12 13:15:03,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
120793,120794,26800514,UCC 당구클럽,,UCC Billiard Club,Shops and Service,Fitness Center,126.65459319999997,37.601841799999846,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,검단로459번길,7-1,641-2,2022-08-12 13:15:03,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
124045,124046,27264656,아우라포스 아카데미,,Auraforce Academy,Shops and Service,Fitness Center,126.73112719999996,37.49148409999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,충선로,8,506-1,2022-07-13 13:54:25,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
139762,139763,1464571,인천시립도원체육관,인천도원체육관,Incheon City Dowon Gymnasium,Shops and Service,Fitness Center,126.64049529999596,37.46627160000391,대한민국,KOR,KOR,인천광역시,중구,,도원동,,샛골로41번길,10,12-155,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
141533,141534,26810898,북도면주민체육센터,,Bukdo-myeon Residents' Sports Center,Shops and Service,Fitness Center,126.4287672744438,37.53288554627082,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,시도리,시도로,82,277-10,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
141564,141565,20488952,인천산곡초등학교 에어돔,,Incheon Sangok Elementary School Air Dome,Shops and Service,Fitness Center,126.70199819999996,37.507508799999805,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,길주로354번길,39,87-236,2022-05-01 12:37:48,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
141755,141756,27499687,하늘점프스타줄넘기클럽,,Sky Jumping Star Jumping Club,Shops and Service,Fitness Center,126.66418449999993,37.52206569999981,대한민국,KOR,KOR,인천광역시,서구,,신현동,,새오개로111번안길,26,308-4,2022-08-30 9:43:30,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
142633,142634,27287613,와우점핑클럽&레인보우음악줄넘기,,Wow Jumping Club & Rainbow Music Jump Rope,Shops and Service,Fitness Center,126.6698177999999,37.5227212999998,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,476-25,2022-08-30 9:43:30,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
145356,145357,20168051,점프윙스줄넘기,,jump swing jump rope,Shops and Service,Fitness Center,126.56064279999988,37.4903957999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘중앙로,193,1882-1,2022-08-12 13:15:03,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
147454,147455,26810894,연평면주민체육센터,,Yeonpyeong-myeon Community Sports Center,Shops and Service,Fitness Center,125.70328773607304,37.66117125801273,대한민국,KOR,KOR,인천광역시,옹진군,,연평면,연평리,,,,2022-07-13 13:54:25,"레져,체육||헬스,요가,필라테스||체육관||실내체육관",False
