,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
40368,40369,2602221,짜장면박물관,자장면박물관,Jajangmyeon Museum,Arts and Entertainment,Museum,126.61821949062768,37.474861272988406,대한민국,KOR,KOR,인천광역시,중구,,선린동,,차이나타운로,56-14,38-1,2022-07-19 20:20:05,"종교,문화||문화시설||박물관||음식,술박물관",False
46019,46020,3839110,영종역사관,,Yeongjong History Museum,Arts and Entertainment,Museum,126.57745569033652,37.48887545802188,대한민국,KOR,KOR,인천광역시,중구,,중산동,,구읍로,63,1957-2,2022-08-30 9:43:30,"종교,문화||문화시설||박물관||박물관-일반",False
47562,47563,2528084,소리체험박물관,강화도소리체험박물관,Sound Experience Museum,Arts and Entertainment,Museum,126.50825369999971,37.59899389999969,대한민국,KOR,KOR,인천광역시,강화군,,길상면,선두리,해안남로474번길,11,1059,2022-08-18 12:00:50,"종교,문화||문화시설||박물관||박물관-일반",False
49743,49744,3735223,강화전쟁박물관,강화도전쟁박물관,Ganghwa War Museum,Arts and Entertainment,Museum,126.51605480008789,37.73356930065759,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,해안동로1366번길,18,1040,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
62013,62014,27185553,명상박물관,,Meditation Museum,Arts and Entertainment,Museum,126.68622231402188,37.498843227460576,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,163-22,81-78,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
62812,62813,5456154,등대박물관, ,Lighthouse Museum,Arts and Entertainment,Museum,124.7288202999702,37.7609198999992,대한민국,KOR,KOR,인천광역시,옹진군,,대청면,소청리,소청서로,279,811,2018-08-28 18:06:06,"종교,문화||문화시설||박물관||박물관-일반",False
63320,63321,1267752,애보박물관,공예미술박물관애보,Abo Museum,Arts and Entertainment,Museum,126.76707429794692,37.45042231949991,대한민국,KOR,KOR,인천광역시,남동구,,운연동,,만의골로,71,2,2022-08-30 9:43:30,"종교,문화||문화시설||박물관||박물관-일반",False
67732,67733,4325898,백산박물관,고미술백산박물관,Baeksan Museum,Arts and Entertainment,Museum,126.62078518102491,37.473157884851695,대한민국,KOR,KOR,인천광역시,중구,,중앙동1가,,신포로23번길,83,3-1,2021-12-23 15:49:18,"종교,문화||문화시설||박물관||박물관-일반",False
70091,70092,1869799,강화문학관,,Ganghwa Literature Museum,Arts and Entertainment,Museum,126.48558409999984,37.7495576999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,관청길,40,394-1,2018-09-18 15:00:00,"종교,문화||문화시설||박물관||박물관-일반",False
74445,74446,112141,수도국산 달동네박물관,국산박물관,Sudo Guksan Daldongne Museum,Arts and Entertainment,Museum,126.63912109999993,37.477491599999794,대한민국,KOR,KOR,인천광역시,동구,,송현동,,솔빛로,51,163,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
78933,78934,2596336,혜명단청박물관,혜명박물관,Hyemyeong Dancheong Museum,Arts and Entertainment,Museum,126.62210404280182,37.47192311611647,대한민국,KOR,KOR,인천광역시,중구,,중앙동3가,,신포로15번길,48,4-59,2021-12-23 15:49:18,"종교,문화||문화시설||박물관||공예,미술박물관",False
86167,86168,3659162,강화성박물관,에로틱강화성박물관,Ganghwaseong Museum,Arts and Entertainment,Museum,126.4250191999998,37.633863199999865,대한민국,KOR,KOR,인천광역시,강화군,,화도면,상방리,마니산로,657-6,293-2,2022-08-16 16:52:33,"종교,문화||문화시설||박물관||성인박물관",False
89700,89701,5897617,쑥골마을박물관,,Ssukgol Village Museum,Arts and Entertainment,Museum,126.66611514134992,37.47091667586747,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,장고개로,29-1,1011-1,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
94057,94058,6218938,독정이마을박물관,독정이박물관,Dokjeongi Village Museum,Arts and Entertainment,Museum,126.65868288346093,37.454779774878176,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로,198,140-10,2019-11-14 23:30:27,"종교,문화||문화시설||박물관||박물관-일반",False
96427,96428,446366,인천어린이박물관,어린이박물관,Incheon Children's Museum,Arts and Entertainment,Museum,126.69095909999996,37.436134299999786,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,매소홀로,618,482,2022-08-18 12:00:50,"종교,문화||문화시설||박물관||어린이박물관",False
97666,97667,26928754,인천검단신도시박물관 (2025년예정),,Incheon Geomdan New City Museum (planned in 2025),Arts and Entertainment,Museum,126.68305219999986,37.603570599999806,대한민국,KOR,KOR,인천광역시,서구,,불로동,,,,645,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||공립박물관",False
100244,100245,6208264,버드카페,,Bird Cafe,Arts and Entertainment,Museum,126.48312301408784,37.7452688486196,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,신문리,신문길44번길,5,269,2021-12-23 15:49:18,"종교,문화||문화시설||박물관||자연사박물관",False
104340,104341,1830361,재미난박물관,,fun museum,Arts and Entertainment,Museum,126.62085169999992,37.4731189999998,대한민국,KOR,KOR,인천광역시,중구,,중앙동1가,,신포로23번길,83,3-1,2022-09-06 15:18:26,"종교,문화||문화시설||박물관||박물관-일반",False
105560,105561,1247219,가천박물관,,Gacheon Museum,Arts and Entertainment,Museum,126.65761973229816,37.41849278289699,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,청량로102번길,40-9,567-22,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
113030,113031,26866252,인천중구영종역사관,,Incheon Jung-gu Yeongjong History Museum,Arts and Entertainment,Museum,126.62158799999976,37.473780999999725,대한민국,KOR,KOR,인천광역시,중구,,관동1가,,신포로27번길,80,9-1,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
123627,123628,1997602,서광사 사리박물관,사리박물관,Seogwangsa Sari Museum,Arts and Entertainment,Museum,126.66294952582652,37.4379294025208,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,햇골길,37,183-4,2020-02-17 14:54:08,"종교,문화||문화시설||박물관||박물관-일반",False
123728,123729,26802290,국립인천해양박물관 (2024년에정),,Incheon National Maritime Museum  (to be fixed in 2024),Arts and Entertainment,Museum,126.59550289999984,37.470648899999645,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,,,106-7,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||해양박물관",False
132523,132524,164143,은암자연과학박물관,은암과학박물관,Eunam Natural Science Museum,Arts and Entertainment,Museum,126.45626389999963,37.79501409999934,대한민국,KOR,KOR,인천광역시,강화군,,송해면,양오리,장정양오길,437,632-4,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||자연사박물관",False
133685,133686,20055339,범패민속문화박물관,,Beompa Folk Culture Museum,Arts and Entertainment,Museum,126.65121340401095,37.4647963549064,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,경인로70번길,11-13,119-7,2022-08-24 14:41:06,"종교,문화||문화시설||박물관||박물관-일반",False
134297,134298,3335980,한국근대문학관,근대문학관,Korean Modern Literature Museum,Arts and Entertainment,Museum,126.62100759629293,37.4726122568638,대한민국,KOR,KOR,인천광역시,중구,,해안동2가,,신포로15번길,76,6-2,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
135953,135954,5455463,인천뮤지엄파크(2027년5월예정),,Incheon Museum Park (planned in 2025),Arts and Entertainment,Museum,126.65000464979224,37.44176919349081,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,,,587-53,2022-08-02 16:47:12,"종교,문화||문화시설||박물관||박물관-일반",False
142773,142774,20258875,열린박물관,,open museum,Arts and Entertainment,Museum,126.70225280646412,37.45785982181777,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,예술로,264,927,2021-12-23 15:49:18,"종교,문화||문화시설||박물관||박물관-일반",False
144006,144007,5371088,배다리성냥마을박물관,성냥공장마을박물관,Baedari Match Village Museum,Arts and Entertainment,Museum,126.63772665813482,37.47294618003127,대한민국,KOR,KOR,인천광역시,동구,,금곡동,,금곡로,19,33-3,2022-05-01 12:37:48,"종교,문화||문화시설||박물관||박물관-일반",False
