,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
9317,9318,27449158,호텔 여기어때 주안점,,The main point of Hotel Yeogiuhtte,Travel and Transport,Hotel,126.6826213584114,37.461707979058495,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로722번길,40,154-1,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
9584,9585,20483955,호텔루미,,Hotel Rumi,Travel and Transport,Hotel,126.66887774210895,37.50696974238751,대한민국,KOR,KOR,인천광역시,서구,,석남동,,길주로63번길,3,526-12,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
10513,10514,5707891,딘관광호텔,HOTEL딘,Dean Tourist Hotel,Travel and Transport,Hotel,126.60252914036384,37.45381571758756,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로43번길,12,58-128,2022-08-18 12:00:50,숙박||호텔||2성,False
10722,10723,27455828,호텔세븐스텝 인천부평점,,Hotel Seven Step Incheon Bupyeong,Travel and Transport,Hotel,126.73090179999996,37.49371939999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로92번길,13,443-2,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
11328,11329,4021256,라마다 인천 호텔,라마다 인천 HOTEL,Ramada Incheon Hotel,Travel and Transport,Hotel,126.73544479365898,37.40028884381067,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,소래역로,36,677-6,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
12277,12278,5675942,호텔반월 구월동점,HOTEL아시아드,Hotel Banwol Guwol-dong,Travel and Transport,Hotel,126.70938419999992,37.440774499999776,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,선수촌공원로17번길,6,1543-1,2022-08-30 9:43:30,숙박||호텔||호텔-일반,False
13368,13369,4457270,호텔소프라 인천청라,HOTEL소프라 인천청라,Hotel Sopra Incheon Cheongna,Travel and Transport,Hotel,126.6742954045049,37.5444182919977,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,서곶로301번길,21,246-2,2022-08-16 16:52:33,숙박||호텔||3성,False
14236,14237,725347,하버뷰호텔,하버뷰HOTEL,Harbor View Hotel,Travel and Transport,Hotel,126.60094258949584,37.47740402905887,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로,199,98-77,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
14886,14887,4351700,비욘드호텔,WHOTEL,Beyond Hotel,Travel and Transport,Hotel,126.67465159999992,37.5443995999998,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,서곶로301번길,19,246-3,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
16282,16283,3846928,호텔홀딩스,,Hotel Holdings,Travel and Transport,Hotel,126.64745813279293,37.36738132217796,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도미래로,30,214,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
16365,16366,27392905,부띠끄호텔,,boutique hotel,Travel and Transport,Hotel,126.69839759999996,37.59316199999985,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로,874,1028-16,2021-08-02 10:24:50,숙박||호텔||호텔-일반,False
19547,19548,988371,퀸호텔,퀸HOTEL,Queen Hotel,Travel and Transport,Hotel,126.4917466195877,37.49451046653645,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로150번길,10,2801-5,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
19645,19646,1251994,테마호텔,호텔테마,theme hotel,Travel and Transport,Hotel,126.65094608335087,37.41875113280764,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,인권로9번길,9,549,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
20024,20025,27392933,블루오션레지던스호텔2차,,Blue Ocean Residence Hotel 2,Travel and Transport,Hotel,126.56216729999989,37.4860502999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,영종대로,893,1873-17,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
22651,22652,5368472,문라이트호텔,,Moonlight Hotel,Travel and Transport,Hotel,126.72072441981692,37.491804164759486,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로1367번길,9,341-19,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
23680,23681,20483927,돈키호텔,,Donkey Hotel,Travel and Transport,Hotel,126.67294048539696,37.50730152690701,대한민국,KOR,KOR,인천광역시,서구,,석남동,,옻우물로,11,510-4,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
24208,24209,3671019,라트리호텔,라트리HOTEL,La Tree Hotel,Travel and Transport,Hotel,126.7034068000449,37.44554950051606,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,50,1460-2,2022-08-16 16:52:33,숙박||호텔||1성,False
24945,24946,26964792,더레스트호텔,,The Rest Hotel,Travel and Transport,Hotel,126.37731893954172,37.44403475191078,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로,283,703-41,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
28062,28063,58045,카리스호텔,카리스HOTEL,Charis Hotel,Travel and Transport,Hotel,126.722719900064,37.52640730087822,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,28,428-2,2022-08-18 12:00:50,숙박||호텔||3성,False
29410,29411,1753211,오라카이 송도파크 호텔,오라카이 송도파크 HOTEL,Orakai Songdo Park Hotel,Travel and Transport,Hotel,126.64086349960068,37.38818660121327,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,테크노파크로,151,93-1,2022-08-24 14:41:06,숙박||호텔||4성,False
30163,30164,5426354,호텔라르시티,,Hotel L'Art City,Travel and Transport,Hotel,126.70903652291588,37.401862051533854,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,209,647-6,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
30214,30215,3645463,베니키아월미도더블리스호텔,,Benikea Wolmido Double Bliss Hotel,Travel and Transport,Hotel,126.59755729999986,37.47280519999967,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로,266,98-533,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
30869,30870,6262738,필리스,,Phyllis,Travel and Transport,Hotel,126.49092901438968,37.493414588935146,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로142번길,6,2803-1,2020-01-14 23:41:07,숙박||호텔||호텔-일반,False
33082,33083,1036116,관광호텔준,관광HOTEL준,tourist hotel,Travel and Transport,Hotel,126.49251771397871,37.494435576983335,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로150번길,18,2805-2,2022-08-18 12:00:50,숙박||호텔||1성,False
33700,33701,5897271,호텔스카이파크인천송도,HOTEL스카이파크 인천송도,Hotel Skypark Incheon Songdo,Travel and Transport,Hotel,126.63871260000484,37.38459149999693,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,233,10-2,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
33838,33839,3934990,그랜드팰리스호텔,그랜드팰리스HOTEL,Grand Palace Hotel,Travel and Transport,Hotel,126.70920989958891,37.40206740061827,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,호구포로,211,647-5,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
34423,34424,27392753,더스테이송도,,The Stay Songdo,Travel and Transport,Hotel,126.62896279999993,37.406039099999774,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로168번길,100,29-1,2022-08-02 16:47:12,숙박||호텔||호텔-일반,False
36446,36447,6059893,스카이마크505오피스텔,스카이마크오공오오피스텔,Skymark 505 Officetel,Travel and Transport,Hotel,126.5607132070888,37.48856684162328,대한민국,KOR,KOR,인천광역시,중구,,중산동,,자연대로,32,1886-18,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
39217,39218,4919600,골든튤립 인천공항 호텔&스위트,,Golden Tulip Incheon Airport Hotel&Suites,Travel and Transport,Hotel,126.49240004207068,37.49190784710074,대한민국,KOR,KOR,인천광역시,중구,,운서동,,흰바위로59번길,8,2807-4,2022-06-07 17:23:36,숙박||호텔||호텔-일반,False
39516,39517,822767,호텔 오션뷰,HOTEL 오션뷰,Hotel Ocean View,Travel and Transport,Hotel,126.37869249350545,37.44201274930306,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,선녀바위로55번길,13,678-53,2022-08-24 14:41:06,숙박||호텔||2성,False
39620,39621,5545884,인천공항호텔,,Incheon Airport Hotel,Travel and Transport,Hotel,126.4891207631187,37.494496590036334,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로149번길,11,2790-4,2022-08-18 12:00:50,숙박||호텔||1성,False
40871,40872,19983579,운서역더타임오피스텔,더타임오피스텔,Unseo Station The Time Officetel,Travel and Transport,Hotel,126.49901590071669,37.490089723879166,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로196번길,25,3098-5,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
40948,40949,4396546,파라다이스시티,,Paradise City,Travel and Transport,Hotel,126.45573209988582,37.43729490115029,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종해안남로321번길,186,2874,2022-09-06 15:18:26,숙박||호텔||5성,False
41141,41142,1255844,베스트웨스턴 하버파크호텔,베스트웨스턴 하버파크HOTEL,Best Western Harbor Park Hotel,Travel and Transport,Hotel,126.61961699960284,37.47212000133887,대한민국,KOR,KOR,인천광역시,중구,,항동3가,,제물량로,217,5,2022-09-06 15:18:26,숙박||호텔||4성,False
41487,41488,3807931,로얄엠포리움호텔,로얄엠포리움HOTEL,Royal Emporium Hotel,Travel and Transport,Hotel,126.57821090305382,37.49190329240727,대한민국,KOR,KOR,인천광역시,중구,,중산동,,은하수로,35,1951-4,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
43401,43402,3585868,유승테라폴리스,테라폴리스,Yooseung Terrapolis,Travel and Transport,Hotel,126.70922248736488,37.40083032540326,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로46번길,51,642-1,2022-07-19 20:20:05,숙박||레지던스||코업레지던스,False
43825,43826,27392926,브릿지호텔앤드리조트,,Bridge Hotel & Resort,Travel and Transport,Hotel,126.63873639999994,37.38456939999976,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로,233,10-2,2020-03-03 16:33:25,숙박||호텔||호텔-일반,False
45733,45734,27392759,더케이호텔,,The K Hotel,Travel and Transport,Hotel,126.60000459999992,37.45327539999978,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로55번길,4-3,87-17,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
46630,46631,4339826,갤럭시관광호텔,갤럭시호텔,Galaxy Tourist Hotel,Travel and Transport,Hotel,126.59913099726084,37.47699411826376,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미문화로,9,98-578,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
47141,47142,27443565,제이앤비호텔,,J&B Hotel,Travel and Transport,Hotel,124.69553859996832,37.97413489999926,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,백령로,485,1700-1,2022-08-30 9:43:30,숙박||호텔||호텔-일반,False
47360,47361,5938553,영종 웰메이드시티,웰메이드시티,Yeongjong Wellmade City,Travel and Transport,Hotel,126.5642530633188,37.48817892004745,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로65번길,7-11,1886-4,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
48397,48398,27392778,데이앤나잇 호텔,,Day and Night Hotel,Travel and Transport,Hotel,126.68113459999996,37.460911599999775,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석바위로,72,172-1,2022-07-19 20:20:05,숙박||호텔||호텔-일반,False
48684,48685,5856019,호텔ORA,호텔ORA,Hotel ORA,Travel and Transport,Hotel,126.41782248391756,37.454151995799286,대한민국,KOR,KOR,인천광역시,중구,,남북동,,공항서로,345,100-34,2022-08-16 16:52:33,숙박||호텔||2성,False
48944,48945,3421672,호텔아마레,HOTEL아마레,Hotel Amare,Travel and Transport,Hotel,126.65093329990584,37.41703100064316,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,대암로,3,552-5,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
49340,49341,4887635,펜타스타호텔,,pentastar hotel,Travel and Transport,Hotel,126.63178087342884,37.59550720785382,대한민국,KOR,KOR,인천광역시,서구,,오류동,,오류로14번길,23,1743-3,2022-08-16 16:52:33,숙박||호텔||2성,False
51036,51037,27444007,호텔 브리즈,,Hotel Breeze,Travel and Transport,Hotel,126.65816199999993,37.601282899999845,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로117번길,47,665-2,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
52955,52956,27392984,송도 더노벰버스테이 인 랜드마크,,Songdo The Noveverstay Inn Landmark,Travel and Transport,Hotel,126.62797329999992,37.40529319999977,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로168번길,101,29-2,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
53059,53060,27447423,호텔모닝캄,,Hotel Morning Calm,Travel and Transport,Hotel,126.65230899999996,37.41910289999977,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로179번길,63,538-4,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
53209,53210,4322655,엠플레이스 호텔,,M'Place Hotel,Travel and Transport,Hotel,126.70340059984488,37.44573880123256,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,56,1460-1,2022-08-16 16:52:33,숙박||호텔||2성,False
54968,54969,797904,호텔 여기어때 서인천점,모텔테크노,Hotel Here How About Seoincheon Branch,Travel and Transport,Hotel,126.67327808673728,37.54526457397629,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로33번길,13,242-12,2022-05-17 11:39:44,숙박||호텔||호텔-일반,False
55178,55179,4581721,리버관광호텔,,River Tourist Hotel,Travel and Transport,Hotel,126.73587219961895,37.5358986007249,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양문화로53번길,6,1076-4,2022-08-16 16:52:33,숙박||호텔||2성,False
55201,55202,27192892,호텔레전드,,Hotel Legend,Travel and Transport,Hotel,126.49609719819468,37.49141554181615,대한민국,KOR,KOR,인천광역시,중구,,운서동,,햇내로13번길,14,3091-11,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
55222,55223,693196,호텔파크우드,,Hotel Parkwood,Travel and Transport,Hotel,126.42183212736556,37.42633408760388,대한민국,KOR,KOR,인천광역시,중구,,덕교동,,마시란로,34,128-12,2022-08-18 12:00:50,숙박||호텔||2성,False
56391,56392,27161775,인스파이어 엔터테인먼트 리조트(2023년예정),,Inspire Entertainment Resort (planned in 2023),Travel and Transport,Hotel,126.3757359999986,37.465255799999355,대한민국,KOR,KOR,인천광역시,중구,,운서동,,용유로,700,2955,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
57139,57140,3554400,호텔네이버,HOTEL네이버,Hotel Naver,Travel and Transport,Hotel,126.59959914016784,37.474122518357945,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로243번길,5,98-310,2022-05-01 12:37:48,숙박||호텔||1성,False
57380,57381,636788,캐피탈관광호텔,캐피탈관광HOTEL,Capital Tourist Hotel,Travel and Transport,Hotel,126.71447280018587,37.54319190065912,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로972번길,5-14,763-7,2022-08-18 12:00:50,숙박||호텔||2성,False
59915,59916,459516,씨월드관광호텔,호텔씨월드,Sea World Tourist Hotel,Travel and Transport,Hotel,126.36931749143343,37.46443605687838,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로479번길,50-7,877-10,2022-08-18 12:00:50,숙박||호텔||1성,False
60410,60411,124391,호텔 화이트캐슬,화이트캐슬MOTEL,Hotel White Castle,Travel and Transport,Hotel,126.72898199999996,37.4938364999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로91번길,16,526-3,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
61426,61427,2683127,경원재 앰배서더 인천,,Gyeongwonjae Ambassador Incheon,Travel and Transport,Hotel,126.63753390552591,37.39193708927978,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,테크노파크로,200,24-11,2022-09-06 15:18:26,숙박||호텔||5성,False
61601,61602,3693691,그랜드하얏트인천웨스트타워,그랜드하얏트 웨스트타워,Grand Hyatt Incheon West Tower,Travel and Transport,Hotel,126.45615620011682,37.439945400997374,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종해안남로321번길,190,2850-8,2022-08-16 16:52:33,숙박||호텔||5성,False
63454,63455,27392978,소마호텔,,Soma Hotel,Travel and Transport,Hotel,126.68281219999996,37.458780199999794,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로,4-1,81-28,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
63554,63555,4783180,버터플라이시티오피스텔,,Butterfly City Officetel,Travel and Transport,Hotel,126.4929625440704,37.49253204676614,대한민국,KOR,KOR,인천광역시,중구,,운서동,,흰바위로59번길,8,2807-4,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
63555,63556,3437792,호텔나폴리,나폴리호텔,Hotel Naples,Travel and Transport,Hotel,126.37434891467244,37.44834357319877,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로,340,756-1,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
64614,64615,26957770,호텔식스,,Six Hotel,Travel and Transport,Hotel,126.68211119999992,37.46222079999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로43번길,11,148-5,2022-05-18 11:21:23,숙박||호텔||호텔-일반,False
65114,65115,97939,베스트웨스턴인천에어포트호텔,베스트웨스턴인천에어포트HOTEL,Best Western Incheon Airport Hotel,Travel and Transport,Hotel,126.45955319999965,37.4383983999994,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로424번길,48-27,2850-4,2022-08-18 12:00:50,숙박||호텔||4성,False
65470,65471,27443332,토요코인호텔 인천부평점,,Toyoko Inn Incheon Bupyeong,Travel and Transport,Hotel,126.72206879999996,37.490444699999806,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로,10,534-29,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
67865,67866,577950,호텔 에어스테이,,Hotel Airstay,Travel and Transport,Hotel,126.48968909584984,37.49450775524371,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로149번길,5,2798-2,2022-08-16 16:52:33,숙박||호텔||호텔-일반,False
68772,68773,5708930,풀문호텔,풀문HOTEL,Full Moon Hotel,Travel and Transport,Hotel,126.59903878311285,37.47669284762908,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로218번길,6,98-216,2022-09-06 15:18:26,숙박||호텔||1성,False
69109,69110,832584,포시즌호텔,포시즌HOTEL,Four Seasons Hotel,Travel and Transport,Hotel,126.67319539141197,37.54556807500203,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로33번길,15,242-13,2022-09-06 15:18:26,숙박||호텔||1성,False
69488,69489,5362684,하워드존슨호텔 인천 에어포트,,Howard Johnson Hotel Incheon Airport,Travel and Transport,Hotel,126.49173029389054,37.49351007027446,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로142번길,6,2803-1,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
69588,69589,5784326,파라다이스시티아트파라디소,,Paradise City Art Paradiso,Travel and Transport,Hotel,126.45781869999983,37.43700849999978,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종해안남로321번길,186,2874,2022-07-19 20:20:05,숙박||호텔||호텔-일반,False
69675,69676,20204283,힐스테이트송도스테이에디션(2024년6월예정),,Hillstate Songdo Stay Edition (planned for June 2024),Travel and Transport,Hotel,126.63302432139584,37.39934748145354,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,,,29-12,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
70182,70183,5686399,세븐호텔,세븐HOTEL,Seven Hotel,Travel and Transport,Hotel,126.62447160315082,37.471105549238686,대한민국,KOR,KOR,인천광역시,중구,,중앙동4가,,신포로23번길,3,2-9,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
71374,71375,6005836,해경오루체오피스텔,,Haekyung Oruce Officetel,Travel and Transport,Hotel,126.6758935908949,37.508476134759896,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가남로,297,496-12,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
71628,71629,4005346,다이아몬드호텔,다이아몬드HOTEL,diamond hotel,Travel and Transport,Hotel,126.59980600044784,37.47538660074497,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로,229,98-238,2022-08-12 13:15:03,숙박||호텔||2성,False
71915,71916,20027114,파이호텔,호텔파이,Pi Hotel,Travel and Transport,Hotel,126.71171250036991,37.464342900910886,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석촌로46번길,47,169-3,2022-08-18 12:00:50,숙박||호텔||호텔-일반,False
71939,71940,5998090,해경스테이1차오피스텔,1차해경스테이오피스텔,Haekyung Stay 1st Officetel,Travel and Transport,Hotel,126.6717781571259,37.507510021339904,대한민국,KOR,KOR,인천광역시,서구,,석남동,,칠천왕로,12,511-12,2022-05-01 12:37:48,숙박||레지던스||코업레지던스,False
72127,72128,741425,호텔 썸,느낌표HOTEL,Hotel some,Travel and Transport,Hotel,126.68761413698093,37.45926218777687,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로425번길,26,1002-3,2022-05-18 11:21:23,숙박||호텔||호텔-일반,False
72903,72904,27427763,위코스테이 영종,,Wicostay Yeongjong,Travel and Transport,Hotel,126.57918209999988,37.4927713999998,대한민국,KOR,KOR,인천광역시,중구,,중산동,,영종진광장로,10,1947-5,2022-09-06 15:18:26,숙박||호텔||호텔-일반,False
73857,73858,192267,베스트웨스턴 인천로얄호텔,베스트웨스턴 인천로얄HOTEL,Best Western Incheon Royal Hotel,Travel and Transport,Hotel,126.70967250027287,37.465503200852176,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,367,173-2,2022-09-06 15:18:26,숙박||호텔||4성,False
76187,76188,3610636,센트럴프라자 호텔,센트럴프라자HOTEL,Central Plaza Hotel,Travel and Transport,Hotel,126.70240420034592,37.452362901119166,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,예술로204번길,15,1131-7,2022-05-01 12:37:48,숙박||호텔||2성,False
77088,77089,4348466,하비비호텔,하비비HOTEL,Habibi Hotel,Travel and Transport,Hotel,126.73562197599996,37.40101158356677,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로934번길,33,676-10,2022-08-24 14:41:06,숙박||호텔||호텔-일반,False
77310,77311,3249044,호텔 휴 인천에어포트,,Hotel Huincheon Airport,Travel and Transport,Hotel,126.4610255999998,37.438745099999785,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로424번길,60,2850-5,2022-08-08 10:29:42,숙박||호텔||호텔-일반,False
77524,77525,27393010,스테이25호텔,,Stay 25 Hotel,Travel and Transport,Hotel,126.73652329999997,37.400416099999774,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,앵고개로948번길,54,676-6,2022-08-12 13:15:03,숙박||호텔||호텔-일반,False
82511,82512,19250919,카리스호텔별관,카리스HOTEL별관,Charis Hotel Annex,Travel and Transport,Hotel,126.72266385310019,37.526593977353755,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,32,428-1,2020-12-02 0:00:00,숙박||호텔||호텔-일반,False
82640,82641,20201077,호텔어썸,HOTEL어썸,Hotel Awesome,Travel and Transport,Hotel,126.67294449562596,37.50791125782901,대한민국,KOR,KOR,인천광역시,서구,,석남동,,옻우물로,17,510-21,2021-12-23 15:49:18,숙박||호텔||호텔-일반,False
83867,83868,998211,인천비치호텔,,Incheon Beach Hotel,Travel and Transport,Hotel,126.37178799999946,37.45105099999959,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,용유서로,373-1,773-2,2022-08-08 10:29:42,숙박||호텔||호텔-일반,False
84061,84062,5362882,웨스턴그레이스호텔,,Western Grace Hotel,Travel and Transport,Hotel,126.58146472029078,37.490293577374366,대한민국,KOR,KOR,인천광역시,중구,,중산동,,은하수로29번길,36,1955-1,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
84584,84585,5898813,데이즈호텔 앤 스위트 인천에어포트,데이즈호텔&스위트인천에어포트,Days Hotel N Suites Incheon Airport,Travel and Transport,Hotel,126.49095427564332,37.49349438194331,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로142번길,6,2803-1,2022-05-01 12:37:48,숙박||호텔||호텔-일반,False
