,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
10396,10397,27224898,쏘카 호구포역 2번출구,,"Soka Hogupo Station, Exit 2",Travel and Transport,Rental Cars,126.70860479999995,37.402283499999776,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로26번길,34,646-2,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
12237,12238,27191909,피플카 부평민자역사 남부(2번출구 옆),,People Car Bupyeong Private Station South (next to Exit 2),Travel and Transport,Rental Cars,126.72420549999993,37.4891572999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로,16,738-21,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||피플카",False
13396,13397,27225158,쏘카 신현사거리(화로구이 주차장),,Soka Shinhyeon Intersection (Fire-grilled parking lot),Travel and Transport,Rental Cars,126.6735661324879,37.513569233277984,대한민국,KOR,KOR,인천광역시,서구,,가정동,,율도로,101,526-2,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
18311,18312,27328764,그린존 쉐보레 남인천대리점,,Green Zone Chevrolet Namincheon Dealership,Travel and Transport,Rental Cars,126.73165489174303,37.44817362112589,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로,850,987-14,2022-06-13 10:44:13,"산업,유통||자동차||카쉐어링||그린카",False
18388,18389,20477560,해피렌터카 남동지점,,Happy Rent a Car Namdong Branch,Travel and Transport,Rental Cars,126.71561888514395,37.44310998442898,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,617,1515,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
19156,19157,27205326,그린존 부평역 1번출구,,Green Zone Bupyeong Station Exit 1,Travel and Transport,Rental Cars,126.72480989999993,37.4890102999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로,171,692-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
19767,19768,27184417,차차차렌트카 인천부평지점,,Cha Cha Cha Rent-a-Car Incheon Bupyeong Branch,Travel and Transport,Rental Cars,126.72111611282992,37.488577168901685,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,남부역로17번길,5-10,744-10,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
20728,20729,27212023,JK렌트카,,JK Rent a Car,Travel and Transport,Rental Cars,126.72208162448987,37.5292681297194,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,61,865-31,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
23035,23036,27217674,그린존 주안남부역 CGV,,Green Zone Juan Nambu Station CGV,Travel and Transport,Rental Cars,126.6807226006199,37.4632074527628,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로,736,141-8,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
23972,23973,27227734,쏘카 2001아울렛 부평점,,Socar 2001 Outlet Bupyeong,Travel and Transport,Rental Cars,126.71000559999996,37.49078749999981,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1277,311-151,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
24509,24510,27494668,그린존 쉐보레 동인천대리점,,Green Zone Chevrolet Dongincheon Dealership,Travel and Transport,Rental Cars,126.63460991407283,37.46528082723347,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,,,7-97,2022-08-24 14:41:06,"산업,유통||자동차||카쉐어링||그린카",False
26632,26633,27429683,요카렌트카,,Yoka Rent-a-car,Travel and Transport,Rental Cars,126.73095562793291,37.54345316800372,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1115,918-6,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
27207,27208,5685673,대상렌트카계산점,대상렌터카계산점,Daesang rental car checkout point,Travel and Transport,Rental Cars,126.72109370275692,37.53871297677571,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계양대로163번길,12-1,971-43,2021-12-23 15:49:18,"산업,유통||임대,대여||렌터카||렌터카-일반",False
27475,27476,27101136,포스렌터카,,Fors Rent a Car,Travel and Transport,Rental Cars,126.73454263055395,37.50309106489257,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,충선로161번길,29-4,13-13,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
29409,29410,27220587,쏘카 용일사거리,,Soka Yongil Intersection,Travel and Transport,Rental Cars,126.66858779999995,37.45255629999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,287,717-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
31376,31377,20202145,경인렌트카 JS지점,경인렌터카 JS지점,Gyeongin Rent a Car JS Branch,Travel and Transport,Rental Cars,126.68630669944396,37.452461255864186,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로781번길,57,1514,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
31781,31782,27227856,쏘카 인천안남중학교 옆,,Next to Socar Incheon Annam Middle School,Travel and Transport,Rental Cars,126.72972379999997,37.53978719999982,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로496번길,21,334-13,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
31997,31998,27389177,에덴렌트카,,Eden Rent a Car,Travel and Transport,Rental Cars,126.65099379999992,37.420614499999765,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,능허대로167번길,57,521-11,2022-07-19 20:20:05,"산업,유통||임대,대여||렌터카||렌터카-일반",False
32768,32769,6209796,가나다렌트카,가나다렌터카,Canada Rent a Car,Travel and Transport,Rental Cars,126.72812622964192,37.45461925220758,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로336번길,9,946,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
34453,34454,27068836,가나다렌트카 연수영업소,,Canada Rent a Car Training Office,Travel and Transport,Rental Cars,126.6795508147139,37.40955790392864,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,원인재로,124,925,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
35048,35049,4324338,가나다렌트카 주안영업소,가나다렌터카 주안본점,Canada Rent a Car Juan Sales Office,Travel and Transport,Rental Cars,126.69095952015688,37.45008259836507,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로752번길,19,1563-9,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
35457,35458,3133181,114렌트카,일일사렌트카,114 car rental,Travel and Transport,Rental Cars,126.67953341455188,37.40951200329976,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,원인재로,124,925,2020-01-14 23:42:18,"산업,유통||임대,대여||렌터카||렌터카-일반",False
35886,35887,27184148,에이치디렌트카,,H D Rent a Car,Travel and Transport,Rental Cars,126.7118030763409,37.48970234651249,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,신촌로,71-4,284-46,2022-08-24 14:41:06,"산업,유통||임대,대여||렌터카||렌터카-일반",False
41952,41953,27220394,쏘카 만수2동 행정복지센터 옆,,Next to Soka Mansu 2-dong Administrative Welfare Center,Travel and Transport,Rental Cars,126.7312665,37.46111469999981,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로,46-1,1116-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
42540,42541,27073083,dream렌터카,,dream rental car,Travel and Transport,Rental Cars,126.74838708429496,37.435095697911045,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,독곡로,38-1,542-5,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
45708,45709,27225921,그린존 GS칼텍스 태리,,Green Zone GS Caltex Taree,Travel and Transport,Rental Cars,126.6771339460989,37.54233433484029,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,서곶로,278-1,303-4,2022-08-16 16:52:33,"산업,유통||자동차||카쉐어링||그린카",False
46188,46189,27058045,경인렌트카 부평영업소,,Gyeongin Rent a Car Bupyeong Office,Travel and Transport,Rental Cars,126.73104614520692,37.518760348910085,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,장제로373번길,21,35-3,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
46710,46711,27220397,쏘카 주안우체국 옆,,Next to Soka Juan Post Office,Travel and Transport,Rental Cars,126.67493919999994,37.45859199999979,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,제일로,42-1,445-15,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
46916,46917,27226707,쏘카 SK주유소인천하이웨이점,,Socar SK gas station Incheon Highway,Travel and Transport,Rental Cars,126.73193850491393,37.45523835612238,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,371,884-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
47224,47225,27425700,이렌트카,,E-rent car,Travel and Transport,Rental Cars,126.6305967701008,37.475177741124966,대한민국,KOR,KOR,인천광역시,중구,,인현동,,자유공원로,5,20-1,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
48218,48219,27215120,쏘카 부평구보건소 앞,,In front of Soka Bupyeong-gu Public Health Center,Travel and Transport,Rental Cars,126.72403299999996,37.49825929999981,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,290,373-6,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
48358,48359,27115558,라이프렌트카 인천부천지점,,Life Rent a Car Incheon Bucheon Branch,Travel and Transport,Rental Cars,126.72767283130892,37.48968269788288,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,45,539-2,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
49323,49324,27450032,내차처럼렌트카,,Rent a car like my car,Travel and Transport,Rental Cars,126.728747773106,37.489617435501835,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,45,539-2,2022-08-12 13:15:03,"산업,유통||임대,대여||렌터카||렌터카-일반",False
54641,54642,27216220,쏘카 전자랜드 작전점,,Socar Electronic Land Operation Branch,Travel and Transport,Rental Cars,126.72271469999995,37.52588929999982,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,24,429-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
56170,56171,26982881,하나렌트카,,Hana Rent-a-car,Travel and Transport,Rental Cars,126.66099493331492,37.4966552065934,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,보도진로,119,173-546,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
56535,56536,27195812,쏘카 굴포천역 8번출구,,"Soka Gulpocheon Station, Exit 8",Travel and Transport,Rental Cars,126.73304409999996,37.50783369999981,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,충선로203번길,58,463-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
58618,58619,27116599,나이스렌트카,,nice car rental,Travel and Transport,Rental Cars,126.6738975764009,37.45911640180788,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,제일로,31,434-2,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
58685,58686,27136756,일일사렌트카 연수점,,Daily rental car training center,Travel and Transport,Rental Cars,126.6753079811469,37.41814103574617,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청명로31번길,13-17,493-4,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
58727,58728,6206942,경인렌트카,경인렌터카,Gyeongin Rent a Car,Travel and Transport,Rental Cars,126.15087105403865,37.22782299245616,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,진리,덕적북로,66,26,2020-06-15 0:00:00,"산업,유통||임대,대여||렌터카||렌터카-일반",False
59333,59334,27211969,이레렌트카 부평점,,Ire Rent a Car Bupyeong,Travel and Transport,Rental Cars,126.72278989999992,37.4890983999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로,148,730-3,2022-07-13 13:54:25,"산업,유통||임대,대여||렌터카||렌터카-일반",False
62132,62133,3110202,이렌트카,이렌터카,E-rental car,Travel and Transport,Rental Cars,126.6527705148589,37.478325430376486,대한민국,KOR,KOR,인천광역시,동구,,송림동,,송림로,163,4-45,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
62474,62475,27185541,쏘카 가좌3동주민센터 옆,,Next to Soka Gajwa 3-dong Community Service Center,Travel and Transport,Rental Cars,126.67996939999993,37.49278729999981,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,63,212-8,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
62847,62848,27207321,쏘카 부평역 1번출구,,"Soka Bupyeong Station, Exit 1",Travel and Transport,Rental Cars,126.72525639999996,37.4890583999998,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로,171,692-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
63324,63325,27021788,그린존 롯데백화점인천점,,Green Zone Lotte Department Store Incheon,Travel and Transport,Rental Cars,126.70171218125888,37.44207720614149,대한민국,KOR,KOR,인천광역시,미추홀구,,관교동,,연남로,35,15,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
63896,63897,27224877,쏘카 주안역 1번출구,,"Soka Juan Station, Exit 1",Travel and Transport,Rental Cars,126.68252099999992,37.4634722999998,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로,116,132,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
64211,64212,20469114,지에스렌트카,,GS Rent a Car,Travel and Transport,Rental Cars,126.6640631965112,37.4889056603457,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,45,178-281,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
64340,64341,27224894,쏘카 만수역 1번출구,,"Soka Mansu Station, Exit 1",Travel and Transport,Rental Cars,126.73088129999996,37.45527459999979,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월로,359,885-12,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
64436,64437,27050188,스마트렌트카,,smart car rental,Travel and Transport,Rental Cars,126.69882607992088,37.46921340728058,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,백범로,478,441,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
65695,65696,6227072,준렌트카,준렌터카,Jun rental car,Travel and Transport,Rental Cars,126.72780187898894,37.45116966783226,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월남로342번길,13,935,2019-11-14 0:00:00,"산업,유통||임대,대여||렌터카||렌터카-일반",False
67423,67424,27250826,쏘카 대한적십자사,,Socar Korean Red Cross,Travel and Transport,Rental Cars,126.69007859999996,37.41960019999978,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박뫼로,220,581,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
69460,69461,27145811,성수렌트카,,Seongsu Car Rental,Travel and Transport,Rental Cars,126.71602269999988,37.46252899999977,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로152번길,29,21-8,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
69698,69699,27226706,쏘카 SK주유소송도역점,,Socar SK gas service Susongdo station,Travel and Transport,Rental Cars,126.65677288428988,37.428200214233165,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,비류대로,199,304-7,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
70067,70068,1255735,뉴삼우렌트카,,New Samwoo Rent-a-Car,Travel and Transport,Rental Cars,126.66113588262888,37.49805145991609,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,봉수대로,251,173-351,2020-01-14 23:41:08,"산업,유통||임대,대여||렌터카||렌터카-일반",False
71153,71154,4321802,이렌트카,팔도렌터카,E-rental car,Travel and Transport,Rental Cars,126.63359880532884,37.453744491363565,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,아암대로,87,629-6,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
72437,72438,27069320,jk렌트카,,jk rental car,Travel and Transport,Rental Cars,126.71179007650989,37.48966654574858,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,신촌로,71-4,284-46,2022-08-08 10:29:42,"산업,유통||임대,대여||렌터카||렌터카-일반",False
74516,74517,27209050,블루렌터카,,Blue Rent-a-Car,Travel and Transport,Rental Cars,126.63732140026984,37.45162550066196,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬중로,37,621-166,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
75954,75955,27210785,모아렌트카,,more rental car,Travel and Transport,Rental Cars,126.73094999519292,37.5434876598086,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1115,918-6,2022-08-18 12:00:50,"산업,유통||임대,대여||렌터카||렌터카-일반",False
76487,76488,6203864,준렌트카,준렌터카,Jun rental car,Travel and Transport,Rental Cars,126.72953548431796,37.451788251049095,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월남로,357,941-17,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
76925,76926,20201580,신차장기렌터카,신차장기렌트카,New long-term rental car,Travel and Transport,Rental Cars,126.66536566053495,37.48955558320501,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,염곡로,52,150-19,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
77105,77106,6218747,이렌터카 남동지점,이렌트카 남동지점,E-rental Car Southeast Branch,Travel and Transport,Rental Cars,126.71548747478288,37.44314271026557,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,617,1515,2021-12-23 15:49:18,"산업,유통||임대,대여||렌터카||렌터카-일반",False
77968,77969,27228602,이화렌트카인천지점,,Ewha Rent a Car Incheon Branch,Travel and Transport,Rental Cars,126.67788453829188,37.46623481043019,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,염창로,35,25-34,2022-08-24 14:41:06,"산업,유통||임대,대여||렌터카||렌터카-일반",False
78023,78024,27133127,CNH프리미어렌탈 인천지점,,CNH Premier Rental Incheon Branch,Travel and Transport,Rental Cars,126.7219974998329,37.51733020128638,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,부평대로,290,158-10,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
80676,80677,27195802,쏘카 인천길주초등학교 뒤,,Behind Socar Incheon Gilju Elementary School,Travel and Transport,Rental Cars,126.74273559999997,37.542718399999835,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,용마루1길,2,224-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
82343,82344,27173175,프로렌트카 인천지점,,Pro Rent a Car Incheon Branch,Travel and Transport,Rental Cars,126.66645878040693,37.46655751503546,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로,39,99-15,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
86915,86916,27182543,경인렌트카,,Gyeongin Rent a Car,Travel and Transport,Rental Cars,126.71133754864528,37.50108713079728,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원적로416번길,50,284-11,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
89330,89331,27222348,쏘카 문일여자고등학교 옆,,Next to Soka Moonil Girls' High School,Travel and Transport,Rental Cars,126.72774599999995,37.44930699999979,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,복개서로,13,1317,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
90283,90284,27101329,쏘카 인하대후문앞(스타벅스 인하대점),,Socar In front of the back gate of Inha University (Starbucks Inha University),Travel and Transport,Rental Cars,126.65500105064488,37.451852073263055,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,59,199-18,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
95980,95981,27140569,그린존 메가박스 청라점 옆,,Next to Green Zone Megabox Cheongna Branch,Travel and Transport,Rental Cars,126.65233826025388,37.53378246547361,대한민국,KOR,KOR,인천광역시,서구,,청라동,,중봉대로612번길,10-17,161-3,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
96070,96071,1870545,강화렌트카,프라임렌트카,Ganghwa rental car,Travel and Transport,Rental Cars,126.48526279999984,37.7268713999999,대한민국,KOR,KOR,인천광역시,강화군,,선원면,창리,중앙로210번길,5,574,2022-08-18 12:00:50,"산업,유통||임대,대여||렌터카||렌터카-일반",False
96340,96341,20476241,메트로렌트카 부평지점,,Metro Rent a Car Bupyeong Branch,Travel and Transport,Rental Cars,126.69549017180496,37.471596948235096,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶남로,10,318-10,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
96804,96805,20483112,에이스렌트카,,ACE Rent a Car,Travel and Transport,Rental Cars,126.6770189679149,37.50333186271408,대한민국,KOR,KOR,인천광역시,서구,,석남동,,길주로136번길,29,555-36,2022-06-13 10:44:13,"산업,유통||임대,대여||렌터카||렌터카-일반",False
99091,99092,27212759,믿음렌트카,,trust car rental,Travel and Transport,Rental Cars,126.64025940711484,37.46134246191446,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,,,348-43,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
99731,99732,20184599,신현대렌트카,신현대렌터카,Shin Hyundai Rent a Car,Travel and Transport,Rental Cars,126.66583208693496,37.45099678911538,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,한나루로489번길,26,11-16,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
100270,100271,27220392,쏘카 검단사거리역 2번출구,,"Soka Geomdan Sageori Station, Exit 2",Travel and Transport,Rental Cars,126.65738929999992,37.601344999999846,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,완정로165번길,8,660-4,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
103127,103128,27199692,그린존 근로복지공단 경인본부,,Green Zone Labor Welfare Corporation Gyeongin Headquarters,Travel and Transport,Rental Cars,126.70497046544992,37.45135642963898,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,미래로,16,1143-4,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||그린카",False
104109,104110,27213141,신차장기렌터카마트,,New long-term rental car mart,Travel and Transport,Rental Cars,126.7114156170529,37.461789467950176,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석촌로14번길,40,156-6,2022-05-01 12:37:48,"산업,유통||임대,대여||렌터카||렌터카-일반",False
104603,104604,27133260,우림리무진렌트카,,Woorim Limousine Rent-a-Car,Travel and Transport,Rental Cars,126.69777321144092,37.59387173667802,대한민국,KOR,KOR,인천광역시,서구,,원당동,,원당대로,865,824-10,2022-08-16 16:52:33,"산업,유통||임대,대여||렌터카||렌터카-일반",False
105734,105735,27179111,쏘카 인천가정법원 옆,,Next to Socar Incheon Family Court,Travel and Transport,Rental Cars,126.68844699999995,37.460065899999776,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석바위로143번길,5,993-14,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
106903,106904,27214547,쏘카 시민공원역 2번출구,,"Soka Citizens Park Station, Exit 2",Travel and Transport,Rental Cars,126.67935489999996,37.458260799999785,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,356,470-1,2022-05-01 12:37:48,"산업,유통||자동차||카쉐어링||쏘카",False
