,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
13379,13380,27498557,이마트24 만수광명점,,Emart 24 Mansu Gwangmyeong Branch,Shops and Service,Convenience Store,126.73737139999999,37.442270999999785,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로21번길,24,1042,2022-08-30 9:43:30,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
13646,13647,27447310,이마트24 남동수현점,EMART24 남동수현점,Emart 24 Namdongsuhyeon Branch,Shops and Service,Convenience Store,126.75010452292396,37.46368242319759,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,수현로,18,390-3,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
14967,14968,27450622,이마트24 연수대우점,EMART24 연수대우점,Emart 24 Yeonsu Daewoo,Shops and Service,Convenience Store,126.66798424454188,37.41253860039406,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,동곡재로117번길,22,920-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
16719,16720,4338416,미니스톱 인천논현점,MINISTOP 인천논현점,Mini Stop Incheon Nonhyeon Branch,Shops and Service,Convenience Store,126.70964253149388,37.40071370031577,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로46번길,51,642-1,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
18767,18768,581312,미니스톱 강화찬우물점,,Mini Stop Ganghwa Chan Well Store,Shops and Service,Convenience Store,126.48040579999984,37.7236861999999,대한민국,KOR,KOR,인천광역시,강화군,,선원면,창리,중앙로,266,626-10,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
22559,22560,27195623,이마트24 영종메이채점,,Emart 24 Yeongjong May Grading,Shops and Service,Convenience Store,126.56245669999988,37.48947599999981,대한민국,KOR,KOR,인천광역시,중구,,중산동,,하늘별빛로65번길,8-11,1883-6,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
22718,22719,27442729,이마트24 도화사거리점,EMART24 도화사거리점,Emart 24 Dohwa Intersection,Shops and Service,Convenience Store,126.6696356289689,37.46332123090019,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로246번길,5,545-2,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
23055,23056,27446548,이마트24 R연수사랑점,,Emart 24 R Yeonsu Sarang Branch,Shops and Service,Convenience Store,126.69929999999992,37.421896299999766,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,선학로,37,340,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
23766,23767,5144113,CU 구월태양점,씨유 구월태양점,CU September Taeyang Branch,Shops and Service,Convenience Store,126.72189811855192,37.44944434729108,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로3번길,44,1279-17,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
23994,23995,1074219,미니스톱 간석명동점,MINISTOP 간석명동점,Mini Stop Ganseok Myeong-dong,Shops and Service,Convenience Store,126.71091641634838,37.46486572636688,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로922번길,45,174-26,2022-08-30 9:43:30,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
26940,26941,5684591,미니스톱 청라딜라이트점,MINISTOP청라딜라이트점,Mini Stop Cheongna Delight Store,Shops and Service,Convenience Store,126.65666706523191,37.53229836104101,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로,78,167-16,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
27134,27135,4338134,미니스톱 간석양지점,,Mini Stop Tide Sunset Branch,Shops and Service,Convenience Store,126.7064533920559,37.46632973534378,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,예술로346번길,76,241-4,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
28907,28908,27552604,이마트24 R주안사랑점,,Emart 24 R Juan Sarang Branch,Shops and Service,Convenience Store,126.68693024844475,37.467824982750635,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로461번길,35-8,19-3,2022-09-06 15:18:26,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
29228,29229,27443136,이마트24 강화점,EMART24 강화점,Emart 24 Ganghwa Branch,Shops and Service,Convenience Store,126.47068160985069,37.75185235273421,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,국화리,강화대로,571,56-13,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
29322,29323,27255664,이마트24 푸르지오하늘점,,Emart 24 Prugio Sky Branch,Shops and Service,Convenience Store,126.50763409999988,37.4779543999998,대한민국,KOR,KOR,인천광역시,중구,,운남동,,흰바위로,277,1778,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
31600,31601,97796,아이마트24,,imart 24,Shops and Service,Convenience Store,126.69806509999992,37.428532399999774,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로117번길,4,400-7,2022-08-24 14:41:06,"쇼핑,편의||종합판매점||편의점||편의점-일반",False
32419,32420,27451662,이마트24 RGB스카이호텔점,,Emart 24 RGB Sky Hotel,Shops and Service,Convenience Store,126.5801341217968,37.49074624465696,대한민국,KOR,KOR,인천광역시,중구,,중산동,,은하수로29번길,31,1952-4,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
33263,33264,4107959,CU 연수원룸점,,CU Training Center,Shops and Service,Convenience Store,126.6781887844849,37.425374562942565,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박로7번길,10,482-5,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
34414,34415,20080748,CU 영종풍림점,씨유 영종풍림점,CU Youngjong Poongrim Branch,Shops and Service,Convenience Store,126.48397802253469,37.499414207714736,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시북로43번길,14,2744-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
34451,34452,154882,CU 주안점,,CU Focus,Shops and Service,Convenience Store,126.68295087186088,37.46301663820718,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안중로50번길,3,109-3,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
35800,35801,26977848,이마트24 강화장화리점,,Emart 24 Ganghwajanghwari,Shops and Service,Convenience Store,126.38071584200348,37.62237008843873,대한민국,KOR,KOR,인천광역시,강화군,,화도면,장화리,해안남로,2457,424-2,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
35920,35921,27447748,이마트24 주안인주점,EMART24 주안인주점,Emart 24 Juaninju Branch,Shops and Service,Convenience Store,126.6735551853599,37.45154361455346,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,332,1422,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
39439,39440,27443756,이마트24 마전탑스빌점,EMART24 마전탑스빌점,Emart 24 Majeon Topsville,Shops and Service,Convenience Store,126.66807459214388,37.59740769719783,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로64번길,4,1000-1,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
41265,41266,27454494,이마트24 남동스카이점,,Emart 24 Namdong Sky Branch,Shops and Service,Convenience Store,126.70771688503655,37.40059269290724,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,호구포로,189,648-1,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
41353,41354,27229384,플러스마트24 주안점,,Plus Mart 24 Main Branch,Shops and Service,Convenience Store,126.68613452844389,37.457904370759195,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,416,406-2,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||편의점-일반",False
43095,43096,27448488,이마트24 R계산서해점,EMART24 계산서해점,Emart 24 R Gyesan Seohae Branch,Shops and Service,Convenience Store,126.72603586202278,37.5397240836209,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산천동로19번길,19,960-6,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
45607,45608,4328327,미니스톱 용현인하대점,MINISTOP용현인하대점,Mini Stop Yonghyeon Inha University,Shops and Service,Convenience Store,126.6564365141149,37.45258063459817,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로47번길,48,195-7,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
46776,46777,27287567,이마트24 R산곡현대점,,Emart 24 R Sangok Hyundai,Shops and Service,Convenience Store,126.71202272364792,37.504727358024994,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,원길로11번길,39,409-5,2022-07-19 20:20:05,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
48243,48244,27448559,이마트24 인천문화서로점,EMART24 인천문화서로점,Emart 24 Incheon Munhwa Seoro Branch,Shops and Service,Convenience Store,126.69823627986152,37.45327451598347,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,문화서로90번길,23,1096-19,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
50461,50462,26978144,이마트24 주안로또점,,Emart 24 Juan Lotto,Shops and Service,Convenience Store,126.67881307513488,37.467157122421966,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석정로,389-5,14-55,2022-07-19 20:20:05,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
50815,50816,4342435,미니스톱 부평주공점,,Mini Stop Bupyeong Jugong Branch,Shops and Service,Convenience Store,126.73013174235692,37.48397076173188,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수로120번길,43,938,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
51458,51459,27454009,세븐일레븐 청라인천점,,7-Eleven Cheongnaecheon Branch,Shops and Service,Convenience Store,126.64554594743056,37.53378403618499,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로288번길,10,157-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||세븐일레븐",False
52050,52051,741777,미니스톱 영종골드점,,Mini Stop Yeongjong Gold Branch,Shops and Service,Convenience Store,126.4889084198007,37.49381578124042,대한민국,KOR,KOR,인천광역시,중구,,운서동,,신도시남로141번길,9,2796-1,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
53822,53823,26977593,이마트24 도화파라곤점,,Emart 24 Dohwa Paragon,Shops and Service,Convenience Store,126.6746165487159,37.457956949807674,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,한나루로586번길,50,447-3,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
55780,55781,27451567,이마트24 간석4동점,,Emart 24 Ganseok 4-dong,Shops and Service,Convenience Store,126.70046649999996,37.46676389999979,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석정로574번길,23-15,578,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
56429,56430,1871053,GS25 연수선학점,지에스25 연수선학점,GS25 training course credits,Shops and Service,Convenience Store,126.6965445081759,37.42845239291125,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,넘말로29번길,21,398-2,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||GS25",False
56627,56628,1257714,GS25 연수희망점,지에스25 연수희망점,GS25 Training point,Shops and Service,Convenience Store,126.6719133565479,37.40781504105775,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로,256,936-5,2022-09-06 15:18:26,"쇼핑,편의||종합판매점||편의점||프랜차이즈||GS25",False
57537,57538,27456176,이마트24 심곡대동점,EMART24 심곡대동점,Emart 24 Simgok Daedong Branch,Shops and Service,Convenience Store,126.6816868521949,37.54457140715841,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,심곡로,129,283-8,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
59385,59386,6230158,CU 영종밀레시티점,씨유 영종밀레시티점,CU Youngjong Miele City Branch,Shops and Service,Convenience Store,126.4817267735597,37.495130214039435,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로27번길,9,2747-5,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
59534,59535,27446048,이마트24 논현고잔점,,Emart 24 Nonhyeon Gojan Branch,Shops and Service,Convenience Store,126.71296278966952,37.390805104692575,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,논현고잔로,86,306-6,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
61305,61306,185545,미니스톱 인천성민병원점,,Mini Stop Incheon Seongmin Hospital Branch,Shops and Service,Convenience Store,126.67065860977088,37.5098671278842,대한민국,KOR,KOR,인천광역시,서구,,석남동,,길주로75번길,36,513,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
62035,62036,4331110,미니스톱 주안행복점,MINISTOP 주안행복점,Mini Stop Juan Happiness Store,Shops and Service,Convenience Store,126.67878592231592,37.46093578511496,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석바위로53번길,3,216-2,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
66733,66734,291211,미니스톱 인천메카점,MINISTOP 인천메카점,Mini Stop Incheon Mecca Branch,Shops and Service,Convenience Store,126.67979481531188,37.41568095984535,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로125번길,41,593-8,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
68655,68656,389603,세븐일레븐 주안점,,7-Eleven main point,Shops and Service,Convenience Store,126.68313604339188,37.46357763313608,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로,122,110,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||세븐일레븐",False
68899,68900,27448858,이마트24 연수세경점,,Emart 24 Yeonsu Sekyung,Shops and Service,Convenience Store,126.6841494070358,37.4168343511712,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,새말로,134,578-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
70601,70602,4323193,이마트24 인하대점,EMART24 인하대점,Emart 24 Inha University,Shops and Service,Convenience Store,126.65639501736304,37.45143412331078,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,71-1,192-2,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
71277,71278,6250662,이마트24 연수서해점,,Emart 24 Yeonsu Seohae Branch,Shops and Service,Convenience Store,126.66425439999993,37.40081329999977,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,능허대로446번길,12,1149,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
72036,72037,27449189,이마트24 구월타운점,,Emart 24 Guwol Town,Shops and Service,Convenience Store,126.7032292434371,37.45405807957125,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,예술로226번길,28,1133,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
73937,73938,27453979,이마트24 가좌한신점,,Emart 24 Gajwa Hanshin Branch,Shops and Service,Convenience Store,126.68378893616416,37.49448725860573,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로100번길,12-1,30-111,2022-08-30 9:43:30,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
74762,74763,27497802,이마트24 폴리텍대학인천점,,Emart 24 Polytechnic University Incheon Branch,Shops and Service,Convenience Store,126.7552636,37.4789329999998,대한민국,KOR,KOR,인천광역시,부평구,,구산동,,무네미로448번길,56,39-1,2022-08-30 9:43:30,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
78131,78132,4332560,미니스톱 영종원룸점,,Mini Stop Yeongjong One Room Branch,Shops and Service,Convenience Store,126.50938368081972,37.48489577471545,대한민국,KOR,KOR,인천광역시,중구,,운서동,,운서3로,20,2899-10,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
78203,78204,938701,미니스톱 간석오거리점,MINISTOP 간석오거리점,Mini Stop Ganseok Ogeori Branch,Shops and Service,Convenience Store,126.70878965867507,37.46400753091335,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,남동대로916번길,6,210-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
78796,78797,5661268,미니스톱 용현블루온점,MINISTOP 용현블루온점,Mini Stop Yonghyeon Blue On Branch,Shops and Service,Convenience Store,126.6538835284779,37.456511757596175,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로,149,490-37,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
79046,79047,27451508,이마트24 연수현대점,EMART24 연수현대점,Emart 24 Yeonsu Hyundai,Shops and Service,Convenience Store,126.6762706671239,37.402926429456855,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,원인재로,56,928,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
82039,82040,274363,미니스톱 부평역점,,Mini Stop Bupyeong Station Branch,Shops and Service,Convenience Store,126.72531433172888,37.488786992151496,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,동수북로,172,693-3,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
86874,86875,27250882,이마트24 부평무지개점,,Emart 24 Bupyeong Rainbow Branch,Shops and Service,Convenience Store,126.7196613046369,37.487721195595086,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로901번길,33,751-48,2022-07-19 20:20:05,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
88388,88389,27445991,이마트24 강화리조트점,,Emart 24 Ganghwa Resort,Shops and Service,Convenience Store,126.49811469999985,37.617121999999846,대한민국,KOR,KOR,인천광역시,강화군,,길상면,선두리,장흥로,217,산343-2,2022-09-06 15:18:26,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
89261,89262,5178061,미니스톱계산점앞공중전화(옥외),,Public phone in front of Mini Stop checkout (outdoor),Shops and Service,Convenience Store,126.72492399999996,37.54330899999982,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1053-2,1014,2018-10-25 11:00:00,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
90900,90901,587788,GS25 연수청학점,지에스25연수청학점,GS25 Training Office Credit,Shops and Service,Convenience Store,126.68282041876373,37.42552500417358,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박로,50,507-1,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||GS25",False
91823,91824,3439020,GS25 구월올림픽점,지에스25구월올림픽점,GS25 September Olympic Store,Shops and Service,Convenience Store,126.69939799685288,37.44938366256417,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,문화로115번길,3,1347-1,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||GS25",False
92003,92004,5659385,이마트24 연수청학점,EMART24연수청학점,E-Mart 24 Training Office Credit,Shops and Service,Convenience Store,126.66603598121672,37.424461690538365,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,솔샘로,46,569-11,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
92253,92254,20058784,미니스톱 인천현대점,MINISTOP인천현대점,Mini Stop Incheon Hyundai Branch,Shops and Service,Convenience Store,126.63622544781724,37.45389381736156,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬서로,51,628-85,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
92850,92851,4855,바이더조이 주안점,,Buy the Joy main point,Shops and Service,Convenience Store,126.67562025754948,37.456172846763195,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,한나루로564번길,84,555-29,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||편의점-일반",False
93408,93409,27449926,이마트24 문학파크스퀘어점,,Emart 24 Munhak Park Square,Shops and Service,Convenience Store,126.69092649999995,37.43602049999978,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,매소홀로,618,482,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
93988,93989,27069047,이마트24 용현sk점,EMART24 용현sk점,Emart 24 Yonghyeon sk branch,Shops and Service,Convenience Store,126.64742153540224,37.44831280870543,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용정공원로,33,664,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
95423,95424,27453983,이마트24 간석석정로점,,Emart 24 Ganseokseokjeongno Branch,Shops and Service,Convenience Store,126.69261623313156,37.46909556184742,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석정로497번길,78,617-9,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
95485,95486,26997459,미니스톱 구월중앙점,,Mini Stop Guwol Jungang Branch,Shops and Service,Convenience Store,126.70535816098088,37.44844976453,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로618번길,28,201-169,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
96125,96126,816774,미니스톱 영종월드점,MINISTOP영종월드점,Mini Stop Yeongjong World,Shops and Service,Convenience Store,126.46025590013566,37.43929300106991,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로424번길,50,2850-3,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
96272,96273,27449621,이마트24 도화장고개점,EMART24 도화장고개점,Emart 24 Dohwajanggogae Branch,Shops and Service,Convenience Store,126.66962825706688,37.470142259708574,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,장고개로42번길,49,83-28,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
97449,97450,27449413,이마트24 인하은서점,,Emart 24 Inhaeun Bookstore,Shops and Service,Convenience Store,126.64854869999994,37.4476213999998,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용정공원로83번길,49,665-8,2022-08-16 16:52:33,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
98171,98172,2597398,미니스톱 인천옥련점,,Mini Stop Incheon Okryeon Branch,Shops and Service,Convenience Store,126.65543661500288,37.42757226471046,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로197번길,30,285-1,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||미니스톱",False
98411,98412,1023782,CU 연수청학점,,CU Training Office Credit,Shops and Service,Convenience Store,126.6758514996489,37.41634510123266,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,용담로,93,500-4,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||편의점||프랜차이즈||CU",False
99148,99149,27444479,이마트24 원창그랜드점,EMART24 원창그랜드점,Emart 24 Wonchang Grand Branch,Shops and Service,Convenience Store,126.63477196200384,37.514034204329775,대한민국,KOR,KOR,인천광역시,서구,,원창동,,북항로120번길,77,391-111,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||편의점||프랜차이즈||이마트24",False
