,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
23,24,3135703,두산빌리지,,Doosan Village,Residence,House,126.67949796649988,37.49985119052479,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로,14-14,329-22,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
45,46,6220402,우리빌리지,,Woori Village,Residence,House,126.73733312405994,37.49319209800951,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부평문화로194번길,14,120-19,2019-11-14 23:30:26,"빌딩,건물||주택||연립,빌라||빌라",False
56,57,2613717,한양빌라2차,2차한양빌라,Hanyang Villa 2nd,Residence,House,126.71572706439288,37.46597207278209,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,간석로72번길,7,37-130,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
60,61,4785903,경원하이뷰오피스텔,하이뷰오피스텔,Gyeongwon High View Officetel,Residence,House,126.67185741557589,37.59347282147933,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로,638,1077-6,2022-05-01 12:37:48,"빌딩,건물||주택||오피스텔||오피스텔-일반||100세대미만",False
61,62,3121778,대명하이츠빌라,,Daemyung Heights Villa,Residence,House,126.6561211931009,37.457163621967055,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,수봉남로,13,454-278,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
92,93,6071498,이화빌라,,Ewha Villa,Residence,House,126.68237221959788,37.489429623926576,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로275번길,16-8,238-5,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
94,95,5769631,드림빌라,,Dream Villa,Residence,House,126.71764499820688,37.449944671583275,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,용천로4번길,63-9,1237-6,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
97,98,5766754,관청말빌리지,,gwancheongmal Village,Residence,House,126.53882853996176,37.495711164288274,대한민국,KOR,KOR,인천광역시,중구,,운남동,,전소로1번길,28,537,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
102,103,5773321,성강주택,,Seongkang House,Residence,House,126.6543641634939,37.424324670004665,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로157번길,13,354-9,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||연립주택",False
110,111,1259184,삼성주택,,Samsung Housing,Residence,House,126.6801820548569,37.496698349833785,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가석로156번길,48,186-3,2020-01-14 23:42:11,"빌딩,건물||주택||연립,빌라||빌라",False
111,112,6232548,대승주택,,Daeseung House,Residence,House,126.68800272072492,37.61187914952913,대한민국,KOR,KOR,인천광역시,서구,,불로동,,검단로744번3길,38,801-1,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
115,116,4361876,선경타운,,Sunkyung Town,Residence,House,126.6917804451219,37.592988562898825,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로820번1길,27,1021-6,2020-01-14 23:24:57,"빌딩,건물||주택||연립,빌라||빌라",False
117,118,2609987,태림아트빌,,Taerim Artville,Residence,House,126.72239255625288,37.45160097216388,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로27번길,38,1302-8,2019-11-14 23:24:12,"빌딩,건물||주택||연립,빌라||빌라",False
121,122,87821,대명빌라,,Daemyung Villa,Residence,House,126.73998232088196,37.466447938488365,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,130-19,1-287,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
122,123,6209647,우진빌라,,Woojin,Residence,House,126.66314841415264,37.451399662346574,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인남길102번길,95-8,77-20,2022-08-18 12:00:50,"빌딩,건물||주택||연립,빌라||빌라",False
123,124,5726658,범우빌라,,Beomwoo Villa,Residence,House,126.72727112616197,37.45138269450026,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,복개동로38번길,17,927-7,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
128,129,3141880,호은빌라,,HoeunVilla,Residence,House,126.71367498894791,37.43227017422808,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌로122번길,32,347-17,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
129,130,1257506,금성주택,,Goldstar House,Residence,House,126.64529526771088,37.472137846818384,대한민국,KOR,KOR,인천광역시,동구,,송림동,,금송로37번길,33,80-61,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
133,134,5686326,신동아빌라,,Shindong Avila,Residence,House,126.70546586688188,37.49342990164048,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로168번길,26-4,311-184,2019-11-14 23:24:43,"빌딩,건물||주택||연립,빌라||빌라",False
138,139,2604692,잉꼬홈타운A,,Parakeet Hometown A,Residence,House,126.68835379133792,37.45483041911588,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로807번길,20,257-8,2019-12-09 10:50:24,"빌딩,건물||주택||연립,빌라||빌라",False
142,143,2147420,서광빌라,세광,Seogwang Villa,Residence,House,126.71615999648085,37.46544169973847,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로176번길,31,37-67,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
144,145,3140397,대영빌라,,Daeyoung Villa,Residence,House,126.66479511516089,37.45456701808239,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로237번길,38,665-12,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
146,147,2599600,거목빌라,,giant tree villa,Residence,House,126.63223933784982,37.47098691578588,대한민국,KOR,KOR,인천광역시,중구,,율목동,,율목로49번길,12,231-12,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
156,157,110746,원석빌라,,Wonseok Villa,Residence,House,126.63396090308484,37.470404611012576,대한민국,KOR,KOR,인천광역시,중구,,율목동,,율목로32번길,21,194,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
167,168,5726215,청솔홈타운,,Cheongsol Hometown,Residence,House,126.7291034803929,37.422093400220064,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,도리미로7번길,24,650-3,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
170,171,1253932,세보빌라,,sevovilla,Residence,House,126.74471249966697,37.54647500107631,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,장제로920번길,36,163-1,2019-07-29 23:00:09,"빌딩,건물||주택||연립,빌라||빌라",False
171,172,2148365,삼원주택,,Samwon House,Residence,House,126.70388499668287,37.519830888485295,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,청중로57번길,50,14-26,2019-11-14 23:24:43,"빌딩,건물||주택||연립,빌라||빌라",False
173,174,2151632,평창주택,,Pyeongchang House,Residence,House,126.64742074280387,37.42293649891525,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,독배로26번길,42,450-8,2020-01-14 0:00:00,"빌딩,건물||주택||연립,빌라||연립주택",False
175,176,1265564,성진빌라,,Seongjin Villa,Residence,House,126.67410635820288,37.51536200529158,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가경주로24번길,6,519-4,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
176,177,2150381,덕수빌라,덕수,Deoksu Villa,Residence,House,126.63356464169387,37.46795065501838,대한민국,KOR,KOR,인천광역시,중구,,신흥동2가,,제물량로92번길,14,22-36,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
179,180,4636577,미하우스,,me house,Residence,House,126.66026069999992,37.452663199999776,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인주대로224번길,38-17,179-13,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
187,188,2613941,플러스캐슬,,Plus Castle,Residence,House,126.7240779736209,37.49524488039649,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로40번길,21,207-63,2019-11-14 23:05:38,"빌딩,건물||주택||연립,빌라||빌라",False
189,190,5778238,일오빌라,,Il Ovilla,Residence,House,126.71486766875388,37.42721154321636,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌로67번길,18-7,565-2,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
191,192,3145324,UN빌리지2,유엔빌리지2,UN Village 2,Residence,House,126.72257830346092,37.45153980171919,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로27번길,36,1302-9,2019-11-14 23:24:34,"빌딩,건물||주택||연립,빌라||빌라",False
192,193,347955,성광빌라,,Seonggwang Villa,Residence,House,126.68300139999992,37.490090199999806,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로293번길,13,241-24,2018-10-05 10:30:30,"빌딩,건물||주택||연립,빌라||빌라",False
194,195,4332746,진흥빌라,,Jinheung Villa,Residence,House,126.63211515095284,37.46942188954517,대한민국,KOR,KOR,인천광역시,중구,,율목동,,답동로24번길,28-18,242-58,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
197,198,2154536,효석빌라,효석,Hyoseok Villa,Residence,House,126.66597342979888,37.456505411717366,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,수봉로182번길,77,586-9,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
198,199,2609388,태정빌라,,TaejeongVilla,Residence,House,126.72283841203593,37.45050418847008,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로764번길,65-4,1300-8,2019-11-14 23:23:57,"빌딩,건물||주택||연립,빌라||빌라",False
203,204,4328582,이삼주택,,Lee Sam House,Residence,House,126.67938906173087,37.461980197742875,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로90번길,46,222-23,2019-12-09 10:51:37,"빌딩,건물||주택||연립,빌라||빌라",False
204,205,2154927,미주빌라,미주,Missouri Villa,Residence,House,126.68124409194488,37.45540160721827,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로380번길,62-25,449-12,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
215,216,2609411,노블하우스,,Noble House,Residence,House,126.7050309462799,37.45911057342116,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로131번길,50,353-2,2019-12-09 10:51:35,"빌딩,건물||주택||연립,빌라||빌라",False
221,222,5663785,황금빌라,,golden villa,Residence,House,126.71417499544388,37.43306730444238,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로36번길,24,351-17,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
225,226,2602644,금강빌라,,Geumgang Villa,Residence,House,126.67147468736889,37.46794667748578,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로,323,119-46,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
229,230,6220955,라온하우스,,Raon House,Residence,House,126.53364635706372,37.494250008832445,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운남로,185,1503-6,2020-01-14 23:36:15,"빌딩,건물||주택||연립,빌라||빌라",False
234,235,305595,석탑주택,,stone tower house,Residence,House,126.73458920547392,37.496374690085695,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,충선로81번길,17,93-17,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
239,240,5655984,시온에빌라,,Zion Evila,Residence,House,126.73981009999996,37.4456781999998,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,64,1099-4,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
240,241,6226601,월드빌라,,World Villa,Residence,House,126.63730181638083,37.45340862147575,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬서로50번길,17,622-78,2019-11-14 23:30:27,"빌딩,건물||주택||연립,빌라||빌라",False
241,242,3127554,영화주택,,film house,Residence,House,126.6560766045319,37.45246013615298,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로47번길,40,197-6,2019-11-14 23:06:52,"빌딩,건물||주택||연립,빌라||빌라",False
247,248,4337644,성지주택,,holy land house,Residence,House,126.69653114080492,37.424995072189056,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로,35,362-3,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
252,253,4336087,현암빌라,,Hyeonam Villa,Residence,House,126.66378039856485,37.430158705811344,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청학로,34-1,531-14,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
256,257,1030667,남강빌라,,NamgangVilla,Residence,House,126.66793471051388,37.458059113549375,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,수봉로182번길,29,595-1,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
261,262,3145963,P&K파크빌,피앤케이파크빌,P&K Parkville,Residence,House,126.7156638996159,37.46116155117188,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석산로207번길,12-10,31-12,2019-11-14 23:24:14,"빌딩,건물||주택||연립,빌라||빌라",False
263,264,3129364,정성맨션,,JeongseongMansion,Residence,House,126.62516793486785,37.476360598970366,대한민국,KOR,KOR,인천광역시,중구,,전동,,전동로,18-6,27-5,2020-01-14 23:43:17,"빌딩,건물||주택||연립,빌라||빌라",False
265,266,676902,성재빌라,,Seongjae Villa,Residence,House,126.6603142159429,37.46200500929467,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,수봉안길,38,6-45,2019-11-14 23:24:16,"빌딩,건물||주택||연립,빌라||빌라",False
266,267,1259768,연흥빌라,,Yeonheung Villa,Residence,House,126.6853250001989,37.44920960007588,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,,,1501-28,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
267,268,917722,서해아파트,,Seohae Apartment,Residence,House,126.6665344003189,37.421622800835856,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,미추홀대로251번길,9,450,2022-05-01 12:37:48,"빌딩,건물||주택||아파트||아파트명||100세대이상",False
270,271,615536,광명빌라,,Gwangmyeong Villa,Residence,House,126.6573625745969,37.458362552891366,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독정안길,5,454-1,2019-12-09 0:00:00,"빌딩,건물||주택||연립,빌라||빌라",False
271,272,1039087,신동아맨션,,Shindonga Mansion,Residence,House,126.67951467923788,37.43834157244786,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,소성로289번길,15,357-3,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
274,275,4453192,이안빌리지,,Ian Village,Residence,House,126.6745243141309,37.56099997785951,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로506번안길,55-28,632-2,2022-08-18 12:00:50,"빌딩,건물||주택||연립,빌라||빌라",False
276,277,2152902,조흥빌라16차,,Joheung Villa 16th,Residence,House,126.73577267860696,37.548410805060016,대한민국,KOR,KOR,인천광역시,계양구,,임학동,,병방시장로41번길,3-6,170,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
278,279,126558,신성빌리지,,Shinsung Village,Residence,House,126.72295235918592,37.452898489460885,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,모래내로,9,349-489,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
285,286,346031,남승빌라,,NamseungVilla,Residence,House,126.6782847999999,37.5170230999998,대한민국,KOR,KOR,인천광역시,서구,,가정동,,서달로193번길,12-26,562-5,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
291,292,5663656,서정맨션,,Seojeong Mansion,Residence,House,126.65492259951688,37.47718090131398,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,송림로185번길,10,14-35,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
295,296,323443,송림빌라,,Songlim Villa,Residence,House,126.67330259945987,37.49982680026169,대한민국,KOR,KOR,인천광역시,서구,,석남동,,,,578-11,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
296,297,2154072,성남빌라,성남,SeongnamVilla,Residence,House,126.64971676733587,37.452366006785255,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인북길,27,209-4,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
313,314,4354154,흥덕주택,,Heungdeok House,Residence,House,126.72924251236893,37.42060647802687,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,도림로,5-1,655-5,2019-11-14 23:25:13,"빌딩,건물||주택||연립,빌라||연립주택",False
322,323,2152945,동원빌라,동원,Dongwon Villa,Residence,House,126.74519884022995,37.55585728654143,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로1009번길,4,52-14,2019-11-14 23:06:52,"빌딩,건물||주택||연립,빌라||빌라",False
325,326,2156968,극동빌라,극동,Far East Villa,Residence,House,126.71787040808792,37.456829354847855,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,당좌로,9-1,1245-11,2019-12-09 10:51:37,"빌딩,건물||주택||연립,빌라||빌라",False
336,337,3440224,범한주택1,,Beomhan House 1,Residence,House,126.50667910281872,37.483460023658814,대한민국,KOR,KOR,인천광역시,중구,,운서동,,운서1로3번길,18,2931-14,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
337,338,1167822,하나빌라,,Hana Villa,Residence,House,126.66699260009987,37.5167198016898,대한민국,KOR,KOR,인천광역시,서구,,신현동,,새오개로68번길,15-29,171-3,2019-08-02 23:01:13,"빌딩,건물||주택||연립,빌라||빌라",False
347,348,5677190,유림빌라,,Yurim Villa,Residence,House,126.61885732372184,37.48253185498987,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,제물량로335번길,60-17,1-11,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
351,352,3128403,대명주택,,Daemyung House,Residence,House,126.6531337658719,37.5557641555169,대한민국,KOR,KOR,인천광역시,서구,,경서동,,경서로45번길,9,753-3,2020-01-14 23:39:12,"빌딩,건물||주택||연립,빌라||빌라",False
363,364,5726734,인흥빌라,,InheungVilla,Residence,House,126.6799321460989,37.44293955660077,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,승학길76번길,3,1290-24,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
371,372,6232835,원앙빌라,,Wonang Villa,Residence,House,126.71818334689088,37.46581939846397,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,간석로97번길,6,37-77,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
374,375,1265230,태영빌라,,Taeyoung Villa,Residence,House,126.70358839713587,37.459652540389264,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,예술로284번길,19,466-8,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
377,378,3145891,예은주택,,Yeeun House,Residence,House,126.68512975966588,37.462281135614376,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안동로25번길,42,75-28,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
383,384,4359408,풀하우스,,full house ,Residence,House,126.75285774180495,37.45066771462746,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,장자로,30-2,787-9,2019-12-09 10:51:35,"빌딩,건물||주택||연립,빌라||빌라",False
387,388,1263303,칠성빌라,,Chilsung Villa,Residence,House,126.70250968570488,37.47825383957558,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,이규보로62번길,6-1,435-1,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
389,390,5774592,솔빛주택,,Solbit House,Residence,House,126.6622847736419,37.42882970153095,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,비류대로239번길,46,522-17,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||연립주택",False
397,398,5769640,대창빌라,,Daechang Villa,Residence,House,126.7357062416009,37.4622724462787,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로73번길,6,5-153,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
402,403,5929108,드림힐,,Dream Hill,Residence,House,126.66873106494496,37.59004579495495,대한민국,KOR,KOR,인천광역시,서구,,당하동,,청마로34번길,23,956-19,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
405,406,5662391,부일빌리지,,Buil Village,Residence,House,126.74167738694194,37.49168881011209,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부일로113번길,33-7,491-3,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
412,413,20184978,청운아트,,Chungwoon Art,Residence,House,126.66860487822893,37.45835831439869,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인북길,401-11,504-7,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
416,417,1266212,나랑빌라,,Narang Villa,Residence,House,126.72951163157292,37.45291174953197,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,구월남로355번길,28,941,2019-11-14 23:19:12,"빌딩,건물||주택||연립,빌라||빌라",False
417,418,4345762,하늘아파트,,Sky Apartment,Residence,House,126.64550940919386,37.46465940685406,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,석정로64번길,13,159-26,2019-11-14 23:28:28,"빌딩,건물||주택||연립,빌라||빌라",False
421,422,2155334,승기주택,,SeunggiHouse,Residence,House,126.6973427737399,37.42717547196087,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,학나래로,90,403-5,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
422,423,26879785,H하우스,,H House,Residence,House,126.67770353658496,37.5013260239422,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로,29-6,560-7,2022-08-24 14:41:06,"빌딩,건물||주택||연립,빌라||빌라",False
430,431,5771968,백조빌라,,Swan Villa,Residence,House,126.67654194937688,37.44565767680236,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,신기길58번길,2,1343-97,2022-05-01 12:37:48,"빌딩,건물||주택||연립,빌라||빌라",False
433,434,610065,창성그린타운,,Changseong Green Town,Residence,House,126.73574999999995,37.519524999999824,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,충선로,344,208-6,2018-10-05 10:30:30,"빌딩,건물||주택||연립,빌라||빌라",False
435,436,2153794,명성빌라,명성,Myeongseong Villa,Residence,House,126.63928396913182,37.469166650660256,대한민국,KOR,KOR,인천광역시,중구,,도원동,,도원로56번길,15,18-160,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
437,438,6232569,은영빌라,,Eunyoung Villa,Residence,House,126.72389725262792,37.44936232785067,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로3번길,8,1296-31,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
441,442,861691,성수빌라,,Seongsu Villa,Residence,House,126.72119952844496,37.487524902626106,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,남부역로5번길,18,743-5,2022-08-24 14:41:06,"빌딩,건물||주택||연립,빌라||빌라",False
443,444,5686731,탑하우스,,top house,Residence,House,126.73031189916593,37.544118151927805,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로562번길,16,912-13,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
446,447,6248675,쌍성주택,,twin house,Residence,House,126.70616645010388,37.49639451525288,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,화랑북로,29-7,325-58,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||연립주택",False
449,450,589264,석남빌라,,Seoknam Villa,Residence,House,126.67715152021894,37.500419769545296,대한민국,KOR,KOR,인천광역시,서구,,석남동,,길주로142번길,64-1,564-28,2022-08-18 12:00:50,"빌딩,건물||주택||연립,빌라||빌라",False
450,451,4330960,온누리아트빌,,Onnuri Artville,Residence,House,126.7149733868199,37.45140692290867,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로765번길,68-10,1224-10,2019-11-14 23:28:31,"빌딩,건물||주택||연립,빌라||빌라",False
451,452,866646,고려빌라,,Goryeo Villa,Residence,House,126.6831812562369,37.487368579202986,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,열우물로282번길,20-11,331-11,2020-01-14 23:42:11,"빌딩,건물||주택||연립,빌라||빌라",False
452,453,5666704,은정빌라,,EunjeongVilla,Residence,House,126.72542142420792,37.45000580253888,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월말로4번길,19-17,1312-21,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
453,454,1004898,인하아트빌,,Inha Artville,Residence,House,126.66636025787489,37.44999116277487,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로163번길,22,25-16,2021-12-23 15:49:18,"빌딩,건물||주택||연립,빌라||빌라",False
