,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
77572,77573,5695214,화초밥,,flower rice,Food,Japanese Food,126.70850002125296,37.44317578774789,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,성리로,2,1492-4,2022-08-24 14:41:06,음식||일식||일식당||일식당-일반,False
80331,80332,27224460,목동수제돈가스,,Mokdong handmade pork cutlet,Food,Japanese Food,126.68366775349791,37.494340284674,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로96번길,11-1,30-54,2022-08-12 13:15:03,음식||일식||돈가스||돈가스-일반,False
82562,82563,370729,우정일식,,friendship eclipse,Food,Japanese Food,126.62233598800314,37.4728072417295,대한민국,KOR,KOR,인천광역시,중구,,중앙동2가,,신포로27번길,57,5,2022-08-08 10:29:42,음식||일식||일식당||일식당-일반,False
83678,83679,4329256,유래일식,,eclipse of origin,Food,Japanese Food,126.62699587144483,37.470605562379674,대한민국,KOR,KOR,인천광역시,중구,,신포동,,우현로35번길,6,17-15,2022-08-18 12:00:50,음식||일식||일식당||일식당-일반,False
90869,90870,27330102,역전우동0410 인천루원시티점,,Yeokjeon U-dong 0410 Incheon Luwon City Branch,Food,Japanese Food,126.67141790528488,37.5226307291713,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,479-12,2022-09-06 15:18:26,"음식||일식||우동,소바||프랜차이즈||역전우동0410",False
93851,93852,20087575,금화왕돈까스 가좌본점,,Geumhwa King Pork Cutlet Gajwa Main Store,Food,Japanese Food,126.67091729999996,37.488784799999806,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로37번길,4,578-1,2019-03-12 0:00:00,음식||일식||돈가스||프랜차이즈||금화왕돈까스,False
102078,102079,5723276,삼원일식,,three-way eclipse,Food,Japanese Food,126.67664649896288,37.45944505246896,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로325번길,14,199-8,2022-05-01 12:37:48,음식||일식||일식당||일식당-일반,False
102620,102621,20014748,용우동 인천검단점,,Yongwoo-dong Incheon Geomdan Branch,Food,Japanese Food,126.65708448692288,37.60168092014963,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,검단로,474,659-5,2022-08-18 12:00:50,"음식||일식||우동,소바||프랜차이즈||용우동",False
103377,103378,1852241,채선당 인천연수점,채선당샤브샤브연수점,Chaeseondang Yeonsujeom (Shabu & Grilled Korean Beef),Food,Japanese Food,126.67773280177389,37.41434542631506,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로118번길,7,598-15,2022-09-06 15:18:26,음식||일식||샤브샤브||프랜차이즈||채선당,False
104981,104982,3431012,채선당 월남쌈&샤브샤브 인천주안점,,Chaeseondang Incheon Juan Branch,Food,Japanese Food,126.67993636242288,37.46056743639138,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,미추홀대로,707,206-4,2022-08-16 16:52:33,음식||일식||샤브샤브||프랜차이즈||채선당,False
112553,112554,27243012,청라바다사나이 본점,,Cheongna Sea Man Main Store,Food,Japanese Food,126.66457653582152,37.55203732126273,대한민국,KOR,KOR,인천광역시,서구,,연희동,,봉수대로,806,826,2022-05-01 12:37:48,음식||일식||돈가스||돈가스-일반,False
113861,113862,26879703,난바우동딜리버리 부평점,,Namba udon,Food,Japanese Food,126.73616022588878,37.50278220260376,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,충선로149번길,2,21-10,2022-08-24 14:41:06,"음식||일식||우동,소바||우동,소바-일반",False
119469,119470,4335514,불타는돈가스,,burning pork belly,Food,Japanese Food,126.71140004285031,37.465134417135616,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,353,171-1,2022-08-16 16:52:33,음식||일식||돈가스||돈가스-일반,False
123731,123732,27053344,역전우동0410 연수구청점,,Yeokjeon U-dong 0410 Yeonsu-gu Office Branch,Food,Japanese Food,126.6764358569079,37.413755721881465,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,청능대로,103,599,2022-08-12 13:15:03,"음식||일식||우동,소바||프랜차이즈||역전우동0410",False
140078,140079,27444231,육회왕자연어공주 부평점,,King Yukhoe Natural Language Princess Bupyeong Branch,Food,Japanese Food,126.72871524768986,37.48953091850823,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,45,539-2,2022-08-12 13:15:03,음식||일식||일식당||프랜차이즈||육회왕자연어공주,False
144140,144141,27226242,부자돈까스 본점,,Bubu Pork Cutlet Main Store,Food,Japanese Food,126.74328958792493,37.48472001490849,대한민국,KOR,KOR,인천광역시,부평구,,일신동,,경인로1118번길,14-7,107,2022-08-16 16:52:33,음식||일식||돈가스||돈가스-일반,False
144292,144293,26996897,이백장돈가스 인천간석점,,Lee Baek Jang Pork Cutlet Incheon Ganseok Branch,Food,Japanese Food,126.71496923209487,37.46299635354051,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로,154,39-8,2022-05-01 12:37:48,음식||일식||돈가스||프랜차이즈||이백장돈가스,False
