,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
32851,32852,2604357,경인콤비상가B동,,Gyeongin Combi Shopping Center B Building,Etc,Etc,126.71611165211688,37.4846439938841,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,859,756-145,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
33951,33952,2148132,경인콤비상가A동,,Gyeongin Combi Shopping Center Building A,Etc,Etc,126.71586140292588,37.4845268111546,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,857,756-147,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
35439,35440,2151324,대호정밀,,Daeho Precision,Etc,Etc,126.68410148882188,37.472485169973766,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주염로73번길,20,3-36,2019-12-09 10:51:37,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
35499,35500,5726054,신흥공구상가B동,신흥상가B동,Shinheung Tool Shopping Center Building B,Etc,Etc,126.63870245958483,37.464174307653565,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,도원로8번길,46,18-3,2021-12-23 15:49:18,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
44440,44441,1984661,명성산업사,,Myeongseong Industrial Co.,Etc,Etc,126.66741850482587,37.585633786294814,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,드림로209번길,31-20,1,2022-08-18 12:00:50,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
44562,44563,5036322,인천국제공항 제1여객터미널 P1장기주차장,인천공항 제1여객터미널P1장기주차장,Incheon International Airport Terminal 1 P1 organ,Etc,Etc,126.45614120031765,37.446260300586005,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로,187,2851,2022-05-24 13:48:55,"도로,교통||교통시설||교통시설부속||공항주차장",False
45197,45198,1253727,남동공단산업용품상가B동,남동공단상가B동,Namdong Industrial Complex Building B,Etc,Etc,126.69338619999996,37.40696909999976,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,은청로,4-7,630,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
48295,48296,1255369,송림공구상가A동,송림상가A동,Songlim Tool Shopping Center Building A,Etc,Etc,126.66051968888688,37.48443897919828,대한민국,KOR,KOR,인천광역시,동구,,송림동,,봉수대로,98,296,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
52705,52706,27134682,영진초경정밀,,Youngjin Carbide Precision,Etc,Etc,126.6552099509049,37.48971084091967,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,백범로934번길,15,178-164,2022-08-16 16:52:33,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
59622,59623,1262243,금강산업,,Kumkang Industry,Etc,Etc,126.71187512048589,37.41842932819675,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,논곡로,34,609-6,2019-11-14 23:05:38,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
60389,60390,150334,인천국제공항 제1여객터미널 P2장기주차장,인천공항P2장기주차장,Incheon International Airport Terminal 1 P2 organ,Etc,Etc,126.45375199999766,37.44490999999911,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항로,423,2851,2020-04-21 23:01:28,"도로,교통||교통시설||교통시설부속||공항주차장",False
61813,61814,27425758,화성기계,,Hwaseong Machinery,Etc,Etc,126.71552929999996,37.389385199999765,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,앵고개로697번길,12,359-5,2022-08-08 10:29:42,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
62792,62793,1870659,장승백이상가4동,,Jang Seung-baek Sang-ga 4-dong,Etc,Etc,126.73544245752194,37.445921128721565,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,21,1080-1,2022-09-06 15:18:26,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
65039,65040,27454534,인천공항터미널2서측행사용주차장,,Incheon Airport Terminal 2 West Event Parking Lot,Etc,Etc,126.4319214544408,37.46741268805778,대한민국,KOR,KOR,인천광역시,중구,,운서동,,제2터미널대로,444,2868,2022-08-16 16:52:33,"도로,교통||교통시설||교통시설부속||공항주차장",False
75783,75784,1982331,조은테크,,Joeun Tech,Etc,Etc,126.6963358260249,37.39706174106525,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,남동동로123번길,34,668-10,2022-08-26 9:52:19,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
80779,80780,3452826,검단공구상가B동,,Geomdan Tool Shopping Center Building B,Etc,Etc,126.61278459310684,37.59388976040379,대한민국,KOR,KOR,인천광역시,서구,,오류동,,보듬5로,13,1640-2,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
91572,91573,4302851,트리플스트리트C동,송트리C동,Triple Street C,Etc,Etc,126.66097206083295,37.37977870303676,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로16번길,33-3,176-1,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
95879,95880,1256119,송림공구상가B동,송림상가B동,Songlim Tool Shopping Center Building B,Etc,Etc,126.66168750424588,37.4840828700267,대한민국,KOR,KOR,인천광역시,동구,,송림동,,봉수대로,98,296,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
95919,95920,27206125,메가테크,,megatech,Etc,Etc,126.70655538073088,37.519229754688894,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,평천로142번길,16-6,7-20,2022-05-01 12:37:48,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
105631,105632,1264295,장승백이상가5동,,Jangseungbaek Sangga 5-dong,Etc,Etc,126.73583068021496,37.4456924251604,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승로,25,1087,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
108116,108117,1983431,비·엠스프링,,B M Spring,Etc,Etc,126.69733465294092,37.411530719522055,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,은봉로,51,429-11,2019-11-14 23:24:17,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
118573,118574,5726400,장승백이상가2동,,Jangseungbaek Sangga 2-dong,Etc,Etc,126.73518881650197,37.446648324938174,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로888번길,35,1082-1,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
119231,119232,1256099,송림공구상가C동,송림상가C동,Songlim Tool Shopping Center Building C,Etc,Etc,126.66125119758496,37.4839151725612,대한민국,KOR,KOR,인천광역시,동구,,송림동,,봉수대로,98,296,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
123136,123137,4302850,트리플스트리트D동,,Triple Street D,Etc,Etc,126.66287498860292,37.37863890745805,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로16번길,33-4,176-5,2022-08-12 13:15:03,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
124168,124169,3452825,검단공구상가A동,,Geomdan Tool Shopping Center Building A,Etc,Etc,126.61258128537185,37.594037141482126,대한민국,KOR,KOR,인천광역시,서구,,오류동,,보듬5로,13,1640-2,2020-01-14 23:41:08,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
140015,140016,4342212,성원산업사,,Sungwon Industrial Co.,Etc,Etc,126.6914372627299,37.47677440060938,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,가좌로96번길,73,227-1,2021-12-23 15:49:18,"산업,유통||제조업||기계,장비제조||기계부속품제조",False
141073,141074,3452827,검단공구상가C동,,Geomdan Tool Shopping Center Building C,Etc,Etc,126.61297562119692,37.59376509288615,대한민국,KOR,KOR,인천광역시,서구,,오류동,,보듬5로,13,1640-2,2022-08-18 12:00:50,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
142747,142748,1253717,남동공단산업용품상가C동,남동공단상가C동,Namdong Industrial Complex Building C,Etc,Etc,126.69340649799793,37.40656686456587,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,은청로,4-19,631,2022-05-01 12:37:48,"쇼핑,편의||종합판매점||상가,아케이드||부속",False
