,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
63416,63417,734981,인천부평6동우체국,인천부평6우체국,Incheon Bupyeong 6-dong Post Office,Professional and Other Places,Post Office,126.73050903506692,37.48741007771399,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,995,611-12,2022-07-05 16:31:26,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
64959,64960,554283,인천우체국,,Incheon Post Office,Professional and Other Places,Post Office,126.69096039999891,37.41931860000025,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박뫼로,226,581-1,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
65982,65983,2828148,백령소청우체국,,Baengnyeongsocheong Post Office,Professional and Other Places,Post Office,124.75178959997156,37.77090869999924,대한민국,KOR,KOR,인천광역시,옹진군,,대청면,소청리,소청동로,88-42,322-4,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
66876,66877,473414,불은우체국,,Bulun Post Office,Professional and Other Places,Post Office,126.4798375000017,37.685951300004,대한민국,KOR,KOR,인천광역시,강화군,,불은면,두운리,강화동로,562-1,248-6,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
67052,67053,3442765,영종우체국,,Yeongjong Post Office,Professional and Other Places,Post Office,126.53401805218176,37.489302841967046,대한민국,KOR,KOR,인천광역시,중구,,운남동,,운남로128번길,7,1560-4,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
71816,71817,3360918,청라1동우체국,청라1우체국,Cheongna 1-dong Post Office,Professional and Other Places,Post Office,126.65374583720592,37.53238813264549,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,52,165-6,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
73207,73208,191656,강화길상우체국,길상우체국,Ganghwa Gilsang Post Office,Professional and Other Places,Post Office,126.4915658358157,37.639233284390485,대한민국,KOR,KOR,인천광역시,강화군,,길상면,온수리,온수길,27,544-6,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
75613,75614,27194076,남인천우체국 배달업무,,Namincheon Post Office Delivery Service,Professional and Other Places,Post Office,126.69646319999994,37.460616899999785,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,514,520-1,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
77300,77301,712587,옥련동우체국,옥련우체국,Ongnyeon-dong Post Office,Professional and Other Places,Post Office,126.64874033534689,37.426056353867054,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한진로38번길,9,238-5,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
78211,78212,1103450,양도우체국,,transfer post office,Professional and Other Places,Post Office,126.42083800048655,37.663040000878375,대한민국,KOR,KOR,인천광역시,강화군,,양도면,하일리,강화남로,711-1,252-31,2022-08-18 12:00:50,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
79828,79829,254104,영흥우체국,,Yeongheung Post Office,Professional and Other Places,Post Office,126.47024940603968,37.25312623265224,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,내리,영흥로,410,238-52,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
81630,81631,27012186,인천송도G-타워우체국,,Incheon Songdo G-Tower Post Office,Professional and Other Places,Post Office,126.63412908589684,37.39647386407495,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,아트센터대로,175,24-4,2022-05-09 18:01:21,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
82626,82627,1116265,삼산우체국,,Samsan Post Office,Professional and Other Places,Post Office,126.32141280008632,37.703808001065006,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,석모리,삼산북로463번길,8,252-5,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
82842,82843,926988,강화우체국,,Ganghwa Post Office,Professional and Other Places,Post Office,126.48851830000083,37.7451496999966,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로,384,169-5,2022-08-18 12:00:50,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
84931,84932,19907682,인천운남동우체국,,Incheon Yunnam-dong Post Office,Professional and Other Places,Post Office,126.52342919999874,37.477036099999445,대한민국,KOR,KOR,인천광역시,중구,,운남동,,쪽빛하늘로,21,1699-6,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
85258,85259,1254288,백령우체국,,Baengnyeong Post Office,Professional and Other Places,Post Office,124.71873699996972,37.970984699999285,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,진촌리,백령로,270,695-2,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
87170,87171,447868,하점우체국,,Hajeom Post Office,Professional and Other Places,Post Office,126.42561010000378,37.77292020000092,대한민국,KOR,KOR,인천광역시,강화군,,하점면,부근리,강화대로,1089,658-3,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
91177,91178,450626,숭의동우체국,숭의우체국,Sungui-dong Post Office,Professional and Other Places,Post Office,126.64239175000284,37.46259325428196,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,인중로,4,433-3,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
93467,93468,188342,간석동우체국,간석우체국,Ganseok-dong Post Office,Professional and Other Places,Post Office,126.71432513918188,37.46258432175968,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로,145,133-2,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
94608,94609,2608788,인천한화지구우체국,한화지구우체국,Incheon Hanwha District Post Office,Professional and Other Places,Post Office,126.72742219398388,37.39256586703125,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,에코중앙로,178,773-2,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
95707,95708,777605,부평현대아파트우체국,현대아파트우체국,Bupyeong Hyundai Apartment Post Office,Professional and Other Places,Post Office,126.70940701518388,37.4904836068364,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,경원대로,1269-1,369-482,2022-07-05 16:31:26,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
96625,96626,672170,인천만수단지우체국,만수단지우체국,Incheon Mansuji Post Office,Professional and Other Places,Post Office,126.73534721311493,37.459634839333496,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로50번길,31,23,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
97142,97143,142090,계산동우체국,계산우체국,Gyesan Post Office,Professional and Other Places,Post Office,126.72399175483788,37.54371899866162,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1053,931-55,2022-08-04 10:04:43,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
99418,99419,961547,인천송도동우체국,인천송도우체국,Incheon Songdo-dong Post Office,Professional and Other Places,Post Office,126.65177599999485,37.39130800000013,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,하모니로35번길,2,3-32,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
102252,102253,2827944,인천지방법원우체국,,Incheon District Court Post Office,Professional and Other Places,Post Office,126.66727509999994,37.442971499999686,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,소성로163번길,17,278-2,2019-08-08 23:03:37,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
103084,103085,389763,구월동우체국,구월우체국,Guwol-dong Post Office,Professional and Other Places,Post Office,126.69823200502188,37.44996484587337,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,554,1123,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
103181,103182,152918,학익동우체국,학익우체국,Hakik-dong Post Office,Professional and Other Places,Post Office,126.6665651800689,37.44558587498776,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로,430,295-13,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
104150,104151,156539,동암우체국,,Dongam Post Office,Professional and Other Places,Post Office,126.7005549668809,37.46978054888748,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로,15,419-7,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
104153,104154,502438,작전동우체국,작전우체국,dongjak post office,Professional and Other Places,Post Office,126.72864985422191,37.527899801357194,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,효서로,292,381-9,2022-08-18 12:00:50,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
108429,108430,2615657,부평우체국,,Bupyeong Post Office,Professional and Other Places,Post Office,126.70839867652488,37.50871643401089,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,길주로,415,327,2022-06-29 11:25:35,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
109744,109745,17352,남인천우체국,,Namincheon Post Office,Professional and Other Places,Post Office,126.69646371287295,37.460546040849,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,514,520-1,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
111761,111762,27256375,강화우체국 우편,,Ganghwa Post Office,Professional and Other Places,Post Office,126.48852239999984,37.7449290999999,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로,384,169-5,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
116386,116387,118445,계양우체국,,Gyeyang Post Office,Professional and Other Places,Post Office,126.73637060000397,37.53756679999909,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산새로,76,1078-2,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
117343,117344,27194074,남인천우체국 우편접수업무,,Namincheon Post Office Mail Reception Service,Professional and Other Places,Post Office,126.69646319999994,37.460616899999785,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,514,520-1,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
120073,120074,4731434,인천서창동우체국,인천서창우체국,Incheon Seochang-dong Post Office,Professional and Other Places,Post Office,126.75190000001292,37.422810001312655,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창방산로,67,671,2022-08-19 9:48:28,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
120931,120932,3271323,인천검암동우체국,인천검암우체국,Incheon Geomam-dong Post Office,Professional and Other Places,Post Office,126.67347590929587,37.5578213881324,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,404,660-2,2020-01-14 23:37:46,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
121308,121309,27022056,인천해상교환우체국,,Incheon Maritime Exchange Post Office,Professional and Other Places,Post Office,126.61518659999992,37.456433699999785,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,축항대로165번길,15,27-8,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
123068,123069,994957,서인천우체국,,Seoincheon Post Office,Professional and Other Places,Post Office,126.67726883698488,37.54575014041241,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,서곶로,318,278-7,2021-12-23 15:49:18,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
123652,123653,345061,만석동우체국,,Manseok-dong Post Office,Professional and Other Places,Post Office,126.62051107294484,37.481299413997455,대한민국,KOR,KOR,인천광역시,동구,,만석동,,제물량로,341,48-4,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
125795,125796,1268051,인천삼산동우체국,삼산동우체국,Incheon Samsan-dong Post Office,Professional and Other Places,Post Office,126.73660979974593,37.51187280056329,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,굴포로,141,451-2,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
129998,129999,27194075,남인천우체국 예금보험업무,,Namincheon Post Office Deposit Insurance Service,Professional and Other Places,Post Office,126.69646319999994,37.460616899999785,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,514,520-1,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
130550,130551,1058882,부평대로우체국,,Bupyeong-daero Post Office,Professional and Other Places,Post Office,126.72255338757304,37.49909036124008,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,88,442-15,2022-05-23 11:08:19,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
131361,131362,636649,항동우체국,,Hang Dong Post Office,Professional and Other Places,Post Office,126.59920882837586,37.45341175041063,대한민국,KOR,KOR,인천광역시,중구,,항동7가,,연안부두로,67,87-7,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
132264,132265,451802,내가우체국,,i post office,Professional and Other Places,Post Office,126.39060219999976,37.71593969999979,대한민국,KOR,KOR,인천광역시,강화군,,내가면,고천리,강화서로,217-8,871-2,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
135774,135775,120740,연평우체국,,Yeonpyeong Post Office,Professional and Other Places,Post Office,125.70020129999706,37.65981079999982,대한민국,KOR,KOR,인천광역시,옹진군,,연평면,연평리,연평로137번길,13,482-12,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
143474,143475,20922,덕적우체국,,Deokjeok Post Office,Professional and Other Places,Post Office,126.1437605895946,37.22608795949756,대한민국,KOR,KOR,인천광역시,옹진군,,덕적면,진리,덕적북로133번길,40,393-2,2022-08-18 12:00:50,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
144230,144231,1109702,산곡2동우체국,,Sangok 2-dong Post Office,Professional and Other Places,Post Office,126.70839949999989,37.50273899999979,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로272번길,95,145-9,2022-07-05 16:31:26,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
144545,144546,871100,만수6동우체국,,Mansu 6 Dong Post Office,Professional and Other Places,Post Office,126.73716764823692,37.443628125395165,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승남로,43,1019-3,2022-05-01 12:37:48,"공공,행정,사회||중앙행정기관||과학기술정보통신부||우체국",False
