,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
11438,11439,4340715,팡팡오락실사격장,,Pang Pang Recreational Shooting Range,Professional and Other Places,Recreation Facility,126.59661996340384,37.47299399097776,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미문화로,61-2,98-280,2022-08-12 13:15:03,"쇼핑,편의||오락시설||오락실||오락실-일반",False
13130,13131,27216249,벌툰 인천 청라점,,Beultun Incheon Cheongna Branch,Professional and Other Places,Recreation Facility,126.65682751243288,37.53343782412751,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로,94,167-5,2022-08-24 14:41:06,"쇼핑,편의||오락시설||만화방||프랜차이즈||벌툰",False
13356,13357,27126945,룰루랄라만화카페,,lululala cartoon cafe,Professional and Other Places,Recreation Facility,126.64462424636488,37.423313002715446,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,독배로,29,194-2,2022-08-12 13:15:03,"쇼핑,편의||오락시설||만화방||만화방-일반",False
13966,13967,20184793,하늘다리PC방,하늘다리피씨방,Sky Bridge PC Room,Professional and Other Places,Recreation Facility,126.71606517805888,37.43109860502297,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로3번길,33,332-9,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
14670,14671,3129454,민트PC존연수점,민트피씨존연수점,Mint PC Zone Yeonsu Branch,Professional and Other Places,Recreation Facility,126.67611205157787,37.42097816778215,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,새말로,52,564-3,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
15484,15485,20073430,스타PC방,스타피씨방,Star PC Room,Professional and Other Places,Recreation Facility,126.63634631960784,37.467004085053766,대한민국,KOR,KOR,인천광역시,중구,,선화동,,서해대로464번길,10,1-10,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
15756,15757,27050562,철구PC 인천주안점,,Cheolgu PC Incheon Juan Branch,Professional and Other Places,Recreation Facility,126.68104512074588,37.46360353791569,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로104번길,8,140-4,2022-08-12 13:15:03,"쇼핑,편의||오락시설||PC방||프랜차이즈||철구PC",False
16081,16082,27108322,더엑스PC 인천도화점,,The XPC Incheon Dohwa Branch,Professional and Other Places,Recreation Facility,126.6639126553869,37.46573587231798,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로,191,619-5,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||프랜차이즈||더엑스PC",False
16426,16427,27181748,놀숲 인천구월점,,Nol Forest Incheon Guwol Branch,Professional and Other Places,Recreation Facility,126.70153976184493,37.44519955248767,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,성말로,10,1463,2022-08-12 13:15:03,"쇼핑,편의||오락시설||만화방||프랜차이즈||놀숲",False
18660,18661,20184285,5STARPC방,5STAR피씨방,5STAR PC room,Professional and Other Places,Recreation Facility,126.69822932997592,37.42587686982887,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,경원대로467번길,3,407,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
19057,19058,3129690,Luxury PC방,럭셔리피씨방,Luxury PC room,Professional and Other Places,Recreation Facility,126.68154492965088,37.5491946111145,대한민국,KOR,KOR,인천광역시,서구,,연희동,,간촌로,41,699-7,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
21642,21643,3808817,프라임PC방,프라임피씨방,Prime PC Room,Professional and Other Places,Recreation Facility,126.65778222193391,37.453280395209674,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로77번길,48,170-1,2022-08-24 14:41:06,"쇼핑,편의||오락시설||PC방||PC방-일반",False
22722,22723,26521633,템빨PC방,템빨피씨방 본점,Tempal PC Room,Professional and Other Places,Recreation Facility,126.7000331689269,37.47113465039888,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로49번길,25,406-2,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
22942,22943,27232729,니하오락실,,Niha Recreation Room,Professional and Other Places,Recreation Facility,126.61898689999984,37.475441299999765,대한민국,KOR,KOR,인천광역시,중구,,북성동2가,,차이나타운로44번길,7,10-15,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
24074,24075,5706422,더카페PC방,더카페피씨방,The Cafe PC Room,Professional and Other Places,Recreation Facility,126.63164442815189,37.47232396920677,대한민국,KOR,KOR,인천광역시,중구,,경동,,큰우물로,5,203-2,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
25318,25319,3121193,유비쿼터스PC방,유비쿼터스피씨방,Ubiquitous PC Room,Professional and Other Places,Recreation Facility,126.70389506912888,37.52791729250271,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,효서로,73,581,2022-08-12 13:15:03,"쇼핑,편의||오락시설||PC방||PC방-일반",False
26942,26943,4331100,아이원PC방,아이원피씨방,i-one pc room,Professional and Other Places,Recreation Facility,126.65728474209592,37.452370272639065,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로67번길,24-31,195-13,2022-08-08 10:29:42,"쇼핑,편의||오락시설||PC방||PC방-일반",False
27151,27152,27225205,NOBLE PC CAFE,,NOBLE PC CAFE,Professional and Other Places,Recreation Facility,126.73958852180994,37.44323389270507,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승남로,66,1039-2,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
27217,27218,6223426,뽀꼬또뽀꼬인형뽑기,뽀꼬인형뽑기,Pokotopoko doll draw,Professional and Other Places,Recreation Facility,126.62535304289484,37.470884551258166,대한민국,KOR,KOR,인천광역시,중구,,신포동,,우현로35번길,22-2,26-11,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
27240,27241,3444635,아비리스PC,아비리스피씨,Aviris PC,Professional and Other Places,Recreation Facility,126.71242648868788,37.5277654983942,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,효서로,148,242-1,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
27345,27346,27227349,해피투게더인형뽑기,,Happy Together Doll Draw,Professional and Other Places,Recreation Facility,126.61998889999984,37.478264899999765,대한민국,KOR,KOR,인천광역시,중구,,송월동3가,,동화마을길,27,11-89,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
28674,28675,4635936,탐스PC방,탐스피씨방,TOMS PC room,Professional and Other Places,Recreation Facility,126.7225393458269,37.5163930021775,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,평천로,290,177-1,2019-11-14 23:25:17,"쇼핑,편의||오락시설||PC방||PC방-일반",False
29098,29099,27182435,컴컴PC방,,Comcom PC Room,Professional and Other Places,Recreation Facility,126.7253921687199,37.49393195353238,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,시장로29번길,8,192-7,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
29403,29404,20202322,인형뽑기대왕,,king of dolls,Professional and Other Places,Recreation Facility,126.67077415581792,37.5030847783011,대한민국,KOR,KOR,인천광역시,서구,,석남동,,거북로,82,586-3,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
29406,29407,27068043,센스PC방,센스피씨방,Sense PC Room,Professional and Other Places,Recreation Facility,126.65354264257095,37.45944930477315,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독정이로,40,492-3,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
29633,29634,27069339,로밍pc카페,,roaming pc cafe,Professional and Other Places,Recreation Facility,126.72262341747216,37.50256566427598,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,주부토로81번길,50,950,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
29690,29691,20028143,뽑기나라 인천부개점,,Opened Gachagi Nara Incheon Bu,Professional and Other Places,Recreation Facility,126.74176046901692,37.4930090463727,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부일로113번길,47-1,489-1,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
30307,30308,5719209,그린PC방,그린피씨방,Green PC room,Professional and Other Places,Recreation Facility,126.67436718372188,37.45904844575749,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,제일로,35,435-1,2019-11-14 0:00:00,"쇼핑,편의||오락시설||PC방||PC방-일반",False
30974,30975,5691312,무한뽑기상사,,infinite lottery boss,Professional and Other Places,Recreation Facility,126.65776511358388,37.46718980500077,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로202번길,12-5,87-4,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
31969,31970,27151739,카툰카페 만화공장,,cartoon cafe cartoon factory,Professional and Other Places,Recreation Facility,126.65573079999996,37.53360729999982,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로,99,165-12,2022-08-12 13:15:03,"쇼핑,편의||오락시설||만화방||만화방-일반",False
32114,32115,20762966,뽑기매니아,,lottery mania,Professional and Other Places,Recreation Facility,126.72667236663992,37.49104881626089,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1420,182-8,2022-05-18 1:21:35,"쇼핑,편의||오락시설||오락실||오락실-일반",False
32442,32443,19041744,만화카페 다봄,,Manga Cafe Dabom,Professional and Other Places,Recreation Facility,126.67174360028892,37.40697149966235,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로264번길,30-6,933-14,2022-09-06 15:18:26,"쇼핑,편의||오락시설||만화방||만화방-일반",False
33346,33347,20763037,뽑기매니아,,lottery mania,Professional and Other Places,Recreation Facility,126.6758548806019,37.45773453696927,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로326번길,21,508-25,2022-05-18 1:21:28,"쇼핑,편의||오락시설||오락실||오락실-일반",False
34776,34777,3120541,로하스PC방,로하스피씨방,LOHAS PC room,Professional and Other Places,Recreation Facility,126.73762426835793,37.54766400558491,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,계양산로,195,316,2019-11-14 23:19:30,"쇼핑,편의||오락시설||PC방||PC방-일반",False
34840,34841,3127694,3POP PC 갈산점,하늘다리피씨방,3POP PC Galsan branch,Professional and Other Places,Recreation Facility,126.72589166010094,37.51526384111288,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,주부토로,223,171-11,2022-08-18 12:00:50,"쇼핑,편의||오락시설||PC방||PC방-일반",False
35407,35408,6216004,드루와PC클럽,드루와피씨클럽,Drew and PC club,Professional and Other Places,Recreation Facility,126.73133658010694,37.50468900863718,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로,214,915-2,2019-11-14 23:30:26,"쇼핑,편의||오락시설||PC방||PC방-일반",False
35533,35534,27225170,무한뽑기상사,,infinite lottery boss,Professional and Other Places,Recreation Facility,126.69452749537892,37.46427162539797,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석산로,5,394-14,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
35870,35871,20482692,더뽑기샵,,the lottery shop,Professional and Other Places,Recreation Facility,126.62872473088191,37.475838192788395,대한민국,KOR,KOR,인천광역시,중구,,전동,,홍예문로68번길,28,19-46,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
37832,37833,27160813,킹스PC방 동암점,,King's PC Bang Dongam,Professional and Other Places,Recreation Facility,126.70413749999994,37.47112689999978,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,동암남로,5,516-3,2022-09-06 15:18:26,"쇼핑,편의||오락시설||PC방||PC방-일반",False
37837,37838,6230171,짱구오락실,,Jjanggu Game Room,Professional and Other Places,Recreation Facility,126.59854298407284,37.47551122302016,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로234번길,10,98-446,2022-08-12 13:15:03,"쇼핑,편의||오락시설||오락실||오락실-일반",False
38398,38399,27498061,퍼스트클래스PC cafe,퍼스트클래스피씨 검단점,First Class PC cafe,Professional and Other Places,Recreation Facility,126.66927139999994,37.595918999999846,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,43,1021-1,2022-08-30 9:43:30,"쇼핑,편의||오락시설||PC방||PC방-일반",False
38420,38421,20481975,5STARPC,,5STARPC,Professional and Other Places,Recreation Facility,126.70307409342195,37.45179603295428,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로591번길,38,1129-1,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
39340,39341,20184617,엔조이PC방 남촌본점,엔조이피씨방 남촌본점,Enjoy PC room Namchon Main Branch,Professional and Other Places,Recreation Facility,126.71619801970095,37.43193016474299,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로,23,330-5,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
39505,39506,5706257,뉴캐슬PC존,뉴캐슬피씨존,Newcastle PC Zone,Professional and Other Places,Recreation Facility,126.68664283378888,37.43825623557205,대한민국,KOR,KOR,인천광역시,미추홀구,,문학동,,매소홀로,582,380-4,2022-08-18 12:00:50,"쇼핑,편의||오락시설||PC방||PC방-일반",False
39770,39771,6211130,킹덤PC,킹덤피씨,Kingdom PC,Professional and Other Places,Recreation Facility,126.70403109999997,37.51808989999981,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,마장로,447,15-23,2022-08-24 14:41:06,"쇼핑,편의||오락시설||PC방||PC방-일반",False
40741,40742,20762940,젠틀뽑기매니아,,Gentle draw mania,Professional and Other Places,Recreation Facility,126.6549135521539,37.45662183948267,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독정이로,5,490-69,2022-05-18 1:20:07,"쇼핑,편의||오락시설||오락실||오락실-일반",False
40808,40809,5717669,스페이스멀티게임존,스페이스게임존,space multi game zone,Professional and Other Places,Recreation Facility,126.72566049831994,37.537250181315606,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로,122,989-37,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
42730,42731,4338174,제노PC존,제노피씨존,Xeno PC Zone,Professional and Other Places,Recreation Facility,126.63163411407685,37.472221848675865,대한민국,KOR,KOR,인천광역시,중구,,경동,,큰우물로,3,207-3,2021-12-23 15:49:18,"쇼핑,편의||오락시설||PC방||PC방-일반",False
43096,43097,4335066,세븐스타PC카페,세븐스타피씨카페,Seven Star PC Cafe,Professional and Other Places,Recreation Facility,126.74539403525095,37.556104808613114,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로,1013,52-3,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
43319,43320,27067014,만화모리,,Manga Mori,Professional and Other Places,Recreation Facility,126.5601548554508,37.48898879977936,대한민국,KOR,KOR,인천광역시,중구,,중산동,,자연대로,40,1886-20,2022-08-12 13:15:03,"쇼핑,편의||오락시설||만화방||만화방-일반",False
43549,43550,4347715,PC방가는길,피씨방가는길,On the way to the PC room,Professional and Other Places,Recreation Facility,126.73638708973596,37.52608967096961,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,까치말로6번길,2,665-1,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
43616,43617,27182569,진PC방 인하대점,,Jin PC Room Inha University,Professional and Other Places,Recreation Facility,126.64912009999996,37.44814629999978,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로,311,665-12,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
44583,44584,27231529,아이센스리그PC 영종도점,,Ice Sense League PC Yeongjongdo Branch,Professional and Other Places,Recreation Facility,126.5073704729037,37.48421499716665,대한민국,KOR,KOR,인천광역시,중구,,운서동,,넙디로,26,2934-1,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||프랜차이즈||아이센스리그PC",False
44981,44982,27124261,아이센스리그PC 인천구월동점,,Ice Sense League PC Incheon Guwol-dong,Professional and Other Places,Recreation Facility,126.70280730200292,37.44445209379219,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,23,1473-2,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||프랜차이즈||아이센스리그PC",False
45090,45091,27184535,맥스게임존 인천부평점,,Max Game Zone Incheon Bupyeong,Professional and Other Places,Recreation Facility,126.73309739697692,37.5084044997357,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,14,462-1,2022-08-24 14:41:06,"쇼핑,편의||오락시설||오락실||오락실-일반",False
46205,46206,2615186,더나인PC까페,더나인피씨까페,The Nine PC cafe,Professional and Other Places,Recreation Facility,126.7228957457019,37.52820500447922,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,계양대로,50,866-11,2019-11-14 23:29:13,"쇼핑,편의||오락시설||PC방||PC방-일반",False
46383,46384,6223701,K1멀티게임존,케이원멀티게임존,K1 multi game zone,Professional and Other Places,Recreation Facility,126.63407200850985,37.45065879062457,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,낙섬서로10번길,1,627-379,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
46826,46827,27154265,달콤PC방,,Sweet PC room,Professional and Other Places,Recreation Facility,126.7222103966649,37.5399775738567,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산천서로,46,973-8,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
46953,46954,27136103,TOP PC and CAFE,TOP 피씨 and CAFE,TOP PC and CAFE,Professional and Other Places,Recreation Facility,126.67846115628588,37.460673921337765,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석바위로,48,203-12,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
47967,47968,27218732,스타덤PC방 부평점,,Stardom PC Bang Bupyeong,Professional and Other Places,Recreation Facility,126.73592933083594,37.5071550423504,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,길주로,659,461-4,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
49649,49650,27455427,빠삐용PC,,Papillon PC,Professional and Other Places,Recreation Facility,126.65769769111796,37.452434559905896,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로77번길,30,181-13,2022-08-16 16:52:33,"쇼핑,편의||오락시설||PC방||PC방-일반",False
50744,50745,6212011,짱게임랜드,,jjang game land,Professional and Other Places,Recreation Facility,126.61805188986985,37.475669904365056,대한민국,KOR,KOR,인천광역시,중구,,북성동2가,,차이나타운로44번길,26,12-5,2022-08-12 13:15:03,"쇼핑,편의||오락시설||오락실||오락실-일반",False
53086,53087,6211982,노리존게임프라자,,Norizon game plaza,Professional and Other Places,Recreation Facility,126.59810311600783,37.47463192109876,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미로242번길,9,98-469,2022-08-12 13:15:03,"쇼핑,편의||오락시설||오락실||오락실-일반",False
53348,53349,26870448,젠틀맨뽑기놀이터,,Gentleman lottery playground,Professional and Other Places,Recreation Facility,126.74972524794394,37.42285401083576,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남순환로216번길,35,706,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
53494,53495,5367772,긱스타피씨방,,Geek Star PC Room,Professional and Other Places,Recreation Facility,126.65498492723675,37.45186252999781,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,인하로,59,199-18,2022-08-12 13:15:03,"쇼핑,편의||오락시설||PC방||PC방-일반",False
54478,54479,6209655,팬텀피씨카페,PHANTOMPCCAFE,Phantom PC Cafe,Professional and Other Places,Recreation Facility,126.66905736675488,37.517189216422096,대한민국,KOR,KOR,인천광역시,서구,,신현동,,염곡로,364,278-8,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
54866,54867,3131915,온PC,온피씨,on PC,Professional and Other Places,Recreation Facility,126.6719025469079,37.40748928563456,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,앵고개로264번길,10-11,934-1,2020-01-14 23:41:10,"쇼핑,편의||오락시설||PC방||PC방-일반",False
55396,55397,3110226,해피빈PC방,해피빈피씨방,Happy Bean PC Room,Professional and Other Places,Recreation Facility,126.63118308874486,37.478391066947786,대한민국,KOR,KOR,인천광역시,동구,,화평동,,화도진로,73,396,2022-08-12 13:15:03,"쇼핑,편의||오락시설||PC방||PC방-일반",False
55423,55424,20485100,뽑기왕,,king of draw,Professional and Other Places,Recreation Facility,126.72338390746899,37.53252172019113,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,작전시장로,6,863-1,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
55704,55705,3122348,하늘다리PC방,하늘다리피씨방,Sky Bridge PC Room,Professional and Other Places,Recreation Facility,126.71608919999991,37.43111879999979,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌동로3번길,33,332-9,2022-05-23 11:08:19,"쇼핑,편의||오락시설||PC방||PC방-일반",False
57421,57422,20199730,부라더인형뽑기,부라더뽑기,Brother doll lottery,Professional and Other Places,Recreation Facility,126.37494109434773,37.445609034246885,대한민국,KOR,KOR,인천광역시,중구,,을왕동,,을왕로,5,717-13,2021-12-23 15:49:18,"쇼핑,편의||오락시설||오락실||오락실-일반",False
59140,59141,3118617,라네이즈PC방,라네이즈피씨방,Laneige PC Room,Professional and Other Places,Recreation Facility,126.66738547781488,37.45251981518376,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인주대로,277,678-6,2019-11-14 0:00:00,"쇼핑,편의||오락시설||PC방||PC방-일반",False
59593,59594,27208092,맥스라이더,,max rider,Professional and Other Places,Recreation Facility,126.72357559999992,37.48935319999979,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,광장로,16,738-21,2022-05-01 12:37:48,"쇼핑,편의||오락시설||오락실||오락실-일반",False
60333,60334,4339875,해변오락실,,Beach Game Room,Professional and Other Places,Recreation Facility,126.59675653326084,37.47330394191928,대한민국,KOR,KOR,인천광역시,중구,,북성동1가,,월미문화로,57-1,98-277,2022-08-12 13:15:03,"쇼핑,편의||오락시설||오락실||오락실-일반",False
60524,60525,6143845,탐스PC,,TOMS PC,Professional and Other Places,Recreation Facility,126.6626089003669,37.471466601050366,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로,104,1006-2,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
61814,61815,3122422,제노PC존,제노피씨존,Xeno PC Zone,Professional and Other Places,Recreation Facility,126.71182763514304,37.52778412521187,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,효서로,144,251-1,2022-05-01 12:37:48,"쇼핑,편의||오락시설||PC방||PC방-일반",False
62206,62207,27056115,케이스타PC카페 인천복성점,,K-Star PC Cafe Incheon Bokseong,Professional and Other Places,Recreation Facility,126.61809109999984,37.475727599999765,대한민국,KOR,KOR,인천광역시,중구,,북성동2가,,차이나타운로44번길,26,12-5,2022-08-12 13:15:03,"쇼핑,편의||오락시설||PC방||PC방-일반",False
