,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
9017,9018,24780021,안주나라,,Anju Nara,Professional and Other Places,Orchard,126.7289802854469,37.50412637414309,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로205번길,32,12-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
10757,10758,4322366,미선네과일,,Miseon nail fruit,Professional and Other Places,Orchard,126.7208861312279,37.45350834868008,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로800번길,28,1267,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
12371,12372,5689472,삼촌네과일,,uncle's fruit,Professional and Other Places,Orchard,126.6963587793449,37.473041433170685,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,배곶로,55,320-3,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
13346,13347,2618017,상정상회,,summit meeting,Professional and Other Places,Orchard,126.64716301415181,37.46764973995349,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,석정로102번길,10,81-6,2019-11-14 23:25:05,"쇼핑,편의||농축산물||과일",False
16078,16079,6221321,승현네과일,,Seunghyeon's Fruit,Professional and Other Places,Orchard,126.63429906532691,37.4767819768897,대한민국,KOR,KOR,인천광역시,동구,,송현동,,송현로16번길,19-1,79-38,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
18030,18031,5716642,조씨네감농장,조씨네농장,Jo Cine Persimmon Farm,Professional and Other Places,Orchard,126.51210259999986,37.651558299999856,대한민국,KOR,KOR,인천광역시,강화군,,불은면,신현리,덕진로,139,484-4,2022-08-08 10:29:42,"쇼핑,편의||농축산물||과일",False
20201,20202,27242957,당가네과일가게,,Dangane Fruit Store,Professional and Other Places,Orchard,126.64705702711807,37.44825967398288,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용정공원로,33,664,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
24253,24254,20482735,문학과일,,literary fruit,Professional and Other Places,Orchard,126.65715724335188,37.45181793512709,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,경인남길30번길,49,194-27,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
25492,25493,20761684,형제야채청과,,Brother Vegetables,Professional and Other Places,Orchard,126.72753666942896,37.49510413929781,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,장제로101번길,44,150-43,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
25564,25565,3133854,별이네과일,,star fruit,Professional and Other Places,Orchard,126.70179135584588,37.513061204639904,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,세월천로,67,38-29,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
25989,25990,5677705,신우네과일,,Shinwoone Fruit,Professional and Other Places,Orchard,126.64557359969785,37.39589039955735,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,168-7,21-11,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
26752,26753,27223897,공원과일,,park fruit,Professional and Other Places,Orchard,126.74058975137592,37.54814719257019,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,계양산로215번길,8,416,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
27223,27224,3115940,성환상회,,Sunghwan Sanghoe,Professional and Other Places,Orchard,126.63220999999992,37.4741919999998,대한민국,KOR,KOR,인천광역시,중구,,용동,,참외전로,138,2,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
30037,30038,2600946,과일천국,,fruit heaven,Professional and Other Places,Orchard,126.6337608277558,37.47329563190628,대한민국,KOR,KOR,인천광역시,중구,,경동,,참외전로,156,141-12,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
30591,30592,5366960,샛별과일, ,morning star fruit,Professional and Other Places,Orchard,126.62658444999992,37.4713052499998,대한민국,KOR,KOR,인천광역시,중구,,신포동,,우현로45번길,26-2,9-22,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
33902,33903,27236570,나래과일,,narae fruit,Professional and Other Places,Orchard,126.6464918741874,37.448180458079456,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용정공원로,33,664,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
35703,35704,27424480,루원과일 루원시티점,,Ruwon Fruit Ruwon City Branch,Professional and Other Places,Orchard,126.6706572999999,37.522670199999794,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,478-20,2022-08-30 9:43:30,"쇼핑,편의||농축산물||과일",False
37128,37129,3110915,화수상회,,hwasu meeting,Professional and Other Places,Orchard,126.6283939521418,37.48004211287689,대한민국,KOR,KOR,인천광역시,동구,,화수동,,운교로,11-1,287-95,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
39751,39752,27231814,과일촌,,fruit village,Professional and Other Places,Orchard,126.65743678481788,37.602602747767925,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,172,910-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
42103,42104,27109475,알뜰야채,,frugal vegetables,Professional and Other Places,Orchard,126.72921829791191,37.41669249040395,대한민국,KOR,KOR,인천광역시,남동구,,도림동,,오봉로,14,634-6,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
44758,44759,4354176,남해과일,,Namhae Fruit,Professional and Other Places,Orchard,126.70227936440688,37.517534865446,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,청중로,46,51-19,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
48347,48348,27223085,먹거리과일,,food fruit,Professional and Other Places,Orchard,126.72436199185292,37.53882430121539,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산시장길,3,957-33,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
50309,50310,27495762,삼촌네과일가게,,Uncle's Fruit Shop,Professional and Other Places,Orchard,126.73626383563696,37.50819966756792,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,40,459-5,2022-08-26 9:52:19,"쇼핑,편의||농축산물||과일",False
51557,51558,27185340,청춘과일,,youth fruit,Professional and Other Places,Orchard,126.73889384787496,37.52746435811401,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,아나지로417번길,20,614-5,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
52775,52776,27228959,인농262번상회(주),,"Innong 262 Trading Co., Ltd.",Professional and Other Places,Orchard,126.68888090069488,37.38871846815815,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,능허대로,691,713-18,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
53672,53673,27113962,상원이네과일과,,Sangwon Lee's Fruit,Professional and Other Places,Orchard,126.64632603221588,37.45859512096907,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,장천로6번길,11,296-37,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
55135,55136,6226673,당가네과일 용현점,,Dangane Fruit Yonghyeon Branch,Professional and Other Places,Orchard,126.64738136867176,37.44831103854034,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,용정공원로,33,664,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
56247,56248,27138512,쭉쭉이네과일,,Jagged fruit,Professional and Other Places,Orchard,126.65081799999996,37.53196069999981,대한민국,KOR,KOR,인천광역시,서구,,청라동,,중봉대로586번길,9-4,163-1,2022-09-06 15:18:26,"쇼핑,편의||농축산물||과일",False
56601,56602,3462549,오과일,,cucumber,Professional and Other Places,Orchard,126.62792249999993,37.4794335999998,대한민국,KOR,KOR,인천광역시,동구,,만석동,,석수로,1,74-21,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
56730,56731,27326724,청라공구과일,,Cheongna tool fruit,Professional and Other Places,Orchard,126.63867519504888,37.525801940967085,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,163,173-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
59033,59034,27091407,은성과일,,Eunsung Day,Professional and Other Places,Orchard,126.71948199999994,37.45387689999979,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로,802,1264-18,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
63550,63551,5680072,똘똘이네과일가게,,Tottoli's Fruit Shop,Professional and Other Places,Orchard,126.6710833491479,37.5110738469078,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로293번길,11-2,478-1,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
65707,65708,2603146,선우과일,,sunwoo fruit,Professional and Other Places,Orchard,126.67360564042292,37.49815257994288,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,가정로152번길,16,114-47,2020-01-14 0:00:00,"쇼핑,편의||농축산물||과일",False
67641,67642,27086889,장터야채과일,,Marketplace Vegetables and Fruits,Professional and Other Places,Orchard,126.68335789999996,37.56770779999983,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,577,508-1,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
68124,68125,4352629,과일나라,,fruit country,Professional and Other Places,Orchard,126.72483184020392,37.532511071569786,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,작전시장로,20,862-11,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
72467,72468,5670834,선이네과일,,sun ne fruit,Professional and Other Places,Orchard,126.73551264827192,37.44702223393429,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,인주대로888번길,27,1082,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
73507,73508,3763720,계양오디농원,,Gyeyang Audi Farm,Professional and Other Places,Orchard,126.76281730004796,37.55802869958752,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,,,201-1,2022-08-04 10:04:43,"쇼핑,편의||농축산물||과일",False
74351,74352,20084997,사과농장,,apple orchard,Professional and Other Places,Orchard,126.73073972627893,37.491359655815,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,충선로,2,506-4,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
77736,77737,5712049,가람이네과일,,Garamine Fruit,Professional and Other Places,Orchard,126.68198749540792,37.45661755415687,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로380번길,36,436-37,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
77965,77966,2152289,선재과일직판장,,Sunjae Fruit Direct Market,Professional and Other Places,Orchard,126.53003289315974,37.23759106982797,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,선재리,선재로,99,362,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
78295,78296,5724019,과일천국,,fruit heaven,Professional and Other Places,Orchard,126.66701909999993,37.59627939999984,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로65번안길,10,1029-2,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
78628,78629,27224232,약국역과일,,pharmacy station fruit,Professional and Other Places,Orchard,126.6731001432449,37.516027133568095,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,350,517,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
79032,79033,27244351,올바른과일,,correct fruit,Professional and Other Places,Orchard,126.63873363043656,37.52584232309118,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로,163,173-1,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
81201,81202,2623204,삼성상회,,Samsung Sanghoe,Professional and Other Places,Orchard,126.64677766482886,37.467814736423456,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,석정로,100-1,81-7,2021-12-23 15:49:18,"쇼핑,편의||농축산물||과일",False
81278,81279,26958955,봉구네야채과일,,Bongune Vegetable Fruit,Professional and Other Places,Orchard,126.70376776540589,37.50838788942491,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,340,99-3,2022-08-08 10:29:42,"쇼핑,편의||농축산물||과일",False
81423,81424,27182892,콧털네과일야채,,Nose hairy fruit and vegetable,Professional and Other Places,Orchard,126.68161001775088,37.44782560925896,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,302,1156-2,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
82240,82241,20469203,과일나라,,fruit country,Professional and Other Places,Orchard,126.71221353977192,37.52671377482631,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,아나지로185번길,15,273-30,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
83614,83615,27197324,과일나라,,fruit country,Professional and Other Places,Orchard,126.73180009716351,37.537191264020976,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로,173,66,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
85063,85064,24603174,과일향기,,fruity scent,Professional and Other Places,Orchard,126.62688332475784,37.52195541591678,대한민국,KOR,KOR,인천광역시,서구,,청라동,,보석로18번길,25,104-132,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
85318,85319,4321886,현희상회,,Hyun Hee Sanghoe,Professional and Other Places,Orchard,126.72643575760193,37.45990363033577,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로,206,861-9,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
85341,85342,3106177,미림과일,,Mirim Fruit,Professional and Other Places,Orchard,126.63470352114985,37.47557374876656,대한민국,KOR,KOR,인천광역시,동구,,송현동,,화도진로,30-1,87-67,2020-01-14 23:41:16,"쇼핑,편의||농축산물||과일",False
91697,91698,5366962,신포과일, ,Sinpo Fruit,Professional and Other Places,Orchard,126.62666715999993,37.4713101799998,대한민국,KOR,KOR,인천광역시,중구,,신포동,,우현로45번길,26-2,9-22,2018-04-06 0:00:00,"쇼핑,편의||농축산물||과일",False
94595,94596,2614707,합덕상회,,Hapdeok Sanghoe,Professional and Other Places,Orchard,126.64641768114151,37.4675890437149,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,석정로,96,81-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
98356,98357,5662433,과일따기,,fruit picking,Professional and Other Places,Orchard,126.67660078882588,37.44667138307456,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,신기길,32,1343-208,2019-11-14 0:00:00,"쇼핑,편의||농축산물||과일",False
102038,102039,27017720,인농23 안성상회,,Innong 23 Anseong Sanghoe,Professional and Other Places,Orchard,126.71852549999988,37.42430919999976,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남촌시장로,15,652,2022-05-13 10:36:55,"쇼핑,편의||농축산물||과일",False
103716,103717,27179415,그남자의야채,,the man's vegetables,Professional and Other Places,Orchard,126.67999719196052,37.413137648475534,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,용담로,144-1,625-4,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
105668,105669,4344335,현이네과일채소,현이네채소,Hyeonee Fruits and Vegetables,Professional and Other Places,Orchard,126.71838219999997,37.402555699999766,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로,107,633-1,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
106267,106268,27195977,야채랑과일촌,,Vegetable and Fruit Village,Professional and Other Places,Orchard,126.71433690016488,37.50489620126639,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,원길로,15-3,234-16,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
108959,108960,27196537,싱싱한과일,,fresh fruit,Professional and Other Places,Orchard,126.66640607208971,37.52754748681101,대한민국,KOR,KOR,인천광역시,서구,,가정동,,봉오재3로,66,610-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
109256,109257,27254794,정화과일,,Purified Fruit,Professional and Other Places,Orchard,126.6787404999999,37.44787459999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,276,1315-11,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
113962,113963,27234560,과일사랑,,fruit love,Professional and Other Places,Orchard,126.67271224613911,37.519513824914554,대한민국,KOR,KOR,인천광역시,서구,,신현동,,가정로,387,302-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
114857,114858,4347575,대동청과식자재마트,대동청과마트,Daedong Fruits and Vegetables Mart,Professional and Other Places,Orchard,126.65301522525384,37.42246581298996,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,한나루로,136,415-7,2022-05-02 21:16:34,"쇼핑,편의||농축산물||과일",False
116368,116369,2595983,가좌농산물,,Gajwa Agricultural Products,Professional and Other Places,Orchard,126.6847911461739,37.49337417999808,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로96번길,26,30-48,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
116401,116402,27156760,장터과일야채,장터야채,market fruits and vegetables,Professional and Other Places,Orchard,126.67330419999992,37.56486979999983,대한민국,KOR,KOR,인천광역시,서구,,검암동,,승학로,481,600-3,2022-09-06 15:18:26,"쇼핑,편의||농축산물||과일",False
118792,118793,5789860,과일야채,,fruits and vegetables,Professional and Other Places,Orchard,126.72802715115591,37.54305093455401,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1090,946-6,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
120197,120198,27224105,총각상회,,bachelor's association,Professional and Other Places,Orchard,126.6842964250049,37.4936740258684,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로96번길,22,30-47,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
120873,120874,27398475,청춘과일,,youth fruit,Professional and Other Places,Orchard,126.66894445385526,37.52732263849629,대한민국,KOR,KOR,인천광역시,서구,,가정동,,봉오재3로,66,610-1,2022-08-12 13:15:03,"쇼핑,편의||농축산물||과일",False
121838,121839,5366945,세화과일슈퍼, ,Sehwa Fruit Super,Professional and Other Places,Orchard,126.62671497999992,37.47162521999979,대한민국,KOR,KOR,인천광역시,중구,,내동,,우현로49번길,30,215-17,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
122246,122247,6208491,과일나라,,fruit country,Professional and Other Places,Orchard,126.65567115743688,37.47815330643969,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,염전로128번길,42-1,945-4,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
122870,122871,6209771,유진청과마트,,Eugene Fruit and Vegetable Mart,Professional and Other Places,Orchard,126.72257261364392,37.48756024133528,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,남부역로,2,716-7,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
123614,123615,27427218,과일천사,,fruit angel,Professional and Other Places,Orchard,126.72164417362592,37.45552558913208,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,280,1255-2,2022-08-08 10:29:42,"쇼핑,편의||농축산물||과일",False
125100,125101,2598003,검단농산물,,Geomdan Agricultural Products,Professional and Other Places,Orchard,126.65903001061481,37.60340820449605,대한민국,KOR,KOR,인천광역시,서구,,마전동,,검단로487번길,12,933-6,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
126269,126270,3117139,다우리농장,,Dauri Farm,Professional and Other Places,Orchard,126.52957847301973,37.23850283657288,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,선재리,선재로,109,365-22,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
126864,126865,6209265,대포상회,,cannon shop,Professional and Other Places,Orchard,126.49017678707273,37.49285151860485,대한민국,KOR,KOR,인천광역시,중구,,운서동,,흰바위로,45,2794-2,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
127625,127626,27111650,노총각네야채랑과일,,Old Bachelor's Vegetables and Fruits,Professional and Other Places,Orchard,126.73602524064091,37.50836204751702,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,40,459-5,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
128834,128835,3337508,시장과일,,market fruit,Professional and Other Places,Orchard,126.64981070999995,37.45722747999979,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,,,471,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
129004,129005,27223917,세경상회,,Sekyungsanghoe,Professional and Other Places,Orchard,126.67272525928388,37.50357293082139,대한민국,KOR,KOR,인천광역시,서구,,석남동,,면개포로,5,540-27,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
130866,130867,6209397,과일풍경,,fruit scenery,Professional and Other Places,Orchard,126.66561273131929,37.473118258492846,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,숙골로88번길,46,1009,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
130948,130949,4340008,광주상회,,Gwangju Sanghoe,Professional and Other Places,Orchard,126.67863134698788,37.5125931248764,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로,155-1,470-2,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
134220,134221,2599876,민우상회,,Minwoo Sanghoe,Professional and Other Places,Orchard,126.72670147550895,37.51775523314,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,평천로,328,170-16,2022-08-24 14:41:06,"쇼핑,편의||농축산물||과일",False
134500,134501,27017887,구십이번상회 (인농313번),,Ninety-two times (No. 313 Innong),Professional and Other Places,Orchard,126.7194052999999,37.42233429999976,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,비류대로,763,652,2022-05-13 10:36:55,"쇼핑,편의||농축산물||과일",False
137913,137914,3337469,상준네과일,,Sangjun's Fruit,Professional and Other Places,Orchard,126.65003130050988,37.45764560029707,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,,,491-52,2022-05-01 12:37:48,"쇼핑,편의||농축산물||과일",False
141015,141016,3429037,환영상회,,welcome party,Professional and Other Places,Orchard,126.63451199999933,37.478111000000176,대한민국,KOR,KOR,인천광역시,동구,,송현동,,송현로,17,67-40,2022-08-16 16:52:33,"쇼핑,편의||농축산물||과일",False
144268,144269,3106864,과일마트,,fruit mart,Professional and Other Places,Orchard,126.63430359717682,37.475957165598565,대한민국,KOR,KOR,인천광역시,동구,,송현동,,화도진로,36,90-20,2021-12-23 15:49:18,"쇼핑,편의||농축산물||과일",False
