,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
83101,83102,6250748,한진중공업 인천기술연구원,,Hanjin Heavy Industries Incheon R&D Center ,Professional and Other Places,Scientific Research,126.61556774023283,37.50575272456747,대한민국,KOR,KOR,인천광역시,서구,,원창동,,,,437-35,2022-08-04 10:04:43,"교육||연구||연구,연구소-일반",False
84747,84748,6429537,브이에이치연구소,,VH Research Center,Professional and Other Places,Scientific Research,126.66079900000088,37.46874099993026,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로,229,1000,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
89736,89737,5710769,철학실천연구소,,Philosophy Practice Institute,Professional and Other Places,Scientific Research,126.6202543999999,37.4733155999998,대한민국,KOR,KOR,인천광역시,중구,,중앙동1가,,제물량로232번안길,11,9-6,2022-08-02 16:47:12,"교육||연구||연구,연구소-일반",False
90935,90936,26969079,극지환경재현 실용화센터 (2023년11월예정),,Polar Environment Reproduction  Commercialization Center  (planned in November 2023),Professional and Other Places,Scientific Research,126.64450769444194,37.368310451701255,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,,,213-9,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
91065,91066,27019348,인천업사이클에코센터  토종씨앗 공유도서관,,Incheon Upcycle Eco Center Native Seed Sharing Library,Professional and Other Places,Scientific Research,126.65538019999993,37.44317959999977,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,매소홀로290번길,7,736,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
91262,91263,795869,산업기술연구집적센터,산업기술센터,industrial technology Research Center,Professional and Other Places,Scientific Research,126.64945830000288,37.38561940000344,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,갯벌로,129,7-27,2019-08-08 23:01:22,"교육||연구||연구,연구소-일반",False
91386,91387,5605249,자연수피부과학연구소,,Natural Water Skin Science Research Institute,Professional and Other Places,Scientific Research,126.69356099999996,37.38638489999976,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,아암대로,1131,731-5,2022-05-09 18:01:21,"교육||연구||연구,연구소-일반",False
91904,91905,6307500,참편안병원경영연구소,,Champyeonan Hospital Management Research Center,Professional and Other Places,Scientific Research,126.64578999985287,37.532577500678485,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라커낼로260번길,7-11,157-17,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
92738,92739,27120215,한국먹는물안전연구원,,Korea Drinking Water Safety Research Institute,Professional and Other Places,Scientific Research,126.64758299999994,37.56884139999982,대한민국,KOR,KOR,인천광역시,서구,,오류동,,정서진로,410,1708,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
93902,93903,27222620,한국건설생활환경시험연구원 목재가구센터,,"Wood Furniture Center, Korea Institute of Construction and Living Environment Testing",Professional and Other Places,Scientific Research,126.73913793345044,37.44763121604948,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로,85,1007-8,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
93948,93949,6402380,한국사회복지경영연구원,,Korea Social Welfare Management  Institute,Professional and Other Places,Scientific Research,126.67921089999994,37.418688899999765,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,새말로,88,569,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
95651,95652,1253046,인하대학교의과대학생명의학연구동,인하대의과대학생명의학연구동,"Biomedical Research Building, Inha University College of Medicine",Professional and Other Places,Scientific Research,126.6320020999999,37.459117999999776,대한민국,KOR,KOR,인천광역시,중구,,신흥동3가,,서해대로,366,7-241,2018-08-16 9:30:30,"교육||연구||연구,연구소-일반",False
95746,95747,100470,인천광역시교육청교육과학정보원,인천광역시 교육청 교육과학정보원,Incheon Metropolitan Office of Education Educational Science Information Service,Professional and Other Places,Scientific Research,126.50712267530872,37.490709410633045,대한민국,KOR,KOR,인천광역시,중구,,운서동,,영종대로277번길,74-10,3077-5,2020-02-26 23:00:09,교육||연구||인문,False
96738,96739,20047564,인하대학교인하AVL자동차기술연구소,인하대AVL자동차기술연구소,Inha University Inha AVL Automotive Technology Research Center,Professional and Other Places,Scientific Research,126.65624250613693,37.38498029975007,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,갯벌로,36,7-49,2021-12-23 15:49:18,교육||연구||공학,False
97040,97041,6209315,제니시스부설교육연구소,제니시스부설연구소,Genisys Education Research Institute,Professional and Other Places,Scientific Research,126.52793927366172,37.24597438363196,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,선재리,선재로170번안길,45-17,472-75,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
97222,97223,3584984,한국건설생활환경시험연구원 인천경기지원,한국건설생활환경시험연구원목재가구센터,Korea Construction Living Environment Testing Institute Incheon Gyeonggi Support,Professional and Other Places,Scientific Research,126.7391447020324,37.447742874883694,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로,85,1007-8,2022-05-01 12:37:48,"교육||연구||연구,연구소-일반",False
98634,98635,6059718,송도의학연구소,,Songdo Medical Research Institute,Professional and Other Places,Scientific Research,126.6351290695609,37.37232903557285,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,하모니로,295,13-33,2019-04-06 0:39:18,"교육||연구||연구,연구소-일반",False
99178,99179,4053093,경신전선R&D센터,경신전선R앤D센터,Kyungshin Cable R&D Center,Professional and Other Places,Scientific Research,126.64914629987788,37.36856200010513,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,첨단대로30번길,25,206-1,2020-01-14 23:24:59,"교육||연구||연구,연구소-일반",False
99527,99528,3966872,청호나이스 환경기술연구소,청호나이스 환경연구소,Cheongho Nice Environmental Technology Research Center,Professional and Other Places,Scientific Research,126.63617357525784,37.45521149263906,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금북로,13,624-67,2019-11-14 23:29:26,"교육||연구||연구,연구소-일반",False
100072,100073,5945407,한국산업융합시험연구원,,Korea Industrial Convergence  Test Research Institute,Professional and Other Places,Scientific Research,126.70609199964797,37.41492870110068,대한민국,KOR,KOR,인천광역시,남동구,,남촌동,,남동대로,360,625-14,2019-01-23 17:04:43,"교육||연구||연구,연구소-일반",False
105283,105284,27258630,인천마을기업협회,,Incheon Village Business Association,Professional and Other Places,Scientific Research,126.66089009404192,37.46869436607346,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,석정로,229,1000,2022-05-01 12:37:48,"교육||연구||사회,교육,행정",False
105662,105663,6400328,해양자원에너지정책연구원,,Ocean Resources and Energy Policy Research Institute,Professional and Other Places,Scientific Research,126.66080172706393,37.381008032810335,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,송도과학로16번길,13-18,174-1,2020-01-14 23:41:22,"교육||연구||연구,연구소-일반",False
107150,107151,6137374,도시정보연구원,,Urban Information Research Institute,Professional and Other Places,Scientific Research,126.63942899995195,37.39707450110446,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,컨벤시아대로130번길,80,19-5,2019-06-19 23:18:24,"교육||연구||연구,연구소-일반",False
107757,107758,3443550,유니텍기술연구소,유니텍연구소,Unitech R&D Center,Professional and Other Places,Scientific Research,126.64809809999994,37.38743209999977,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,갯벌로,102,7-2,2018-08-16 9:30:30,교육||연구||공학,False
109479,109480,6351256,공간부동산연구소,,Space Real Estate Research Center,Professional and Other Places,Scientific Research,126.46640597232684,37.46357895678339,대한민국,KOR,KOR,인천광역시,중구,,운서동,,공항동로193번길,40-112,2851-20,2019-11-20 23:08:50,"교육||연구||연구,연구소-일반",False
111794,111795,6067441,정우안전연구원,,Jungwoo Safety Research Institute,Professional and Other Places,Scientific Research,126.73911500160796,37.462661209106074,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로105번길,39,6-5,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
117321,117322,26811705,다산교육진흥연구소,,Dasan Education Promotion Institute,Professional and Other Places,Scientific Research,126.6977456530069,37.45996197660958,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로524번길,24,519-4,2022-05-18 1:20:05,"교육||연구||연구,연구소-일반",False
118376,118377,2858964,KM&I기술연구소,KM엔I기술연구소,KM&I Technology Research Center,Professional and Other Places,Scientific Research,126.6572022089999,37.48837821002186,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,백범로910번길,11,178-62,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
118577,118578,6214193,정우실업기술연구소,정우실업연구소,Jungwoo Industrial Technology Research Center,Professional and Other Places,Scientific Research,126.72893366903892,37.5099943347922,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,갈월동로,31,370-9,2019-11-14 0:00:00,"교육||연구||연구,연구소-일반",False
121916,121917,6403301,문화예술연구소아트인,,Art Institute of Culture and Arts,Professional and Other Places,Scientific Research,126.69346691129697,37.4497023305126,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로411번길,86,1341,2021-12-23 15:49:18,"교육||연구||연구,연구소-일반",False
