,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
53279,53280,2151299,성불사,,Seongbulsa Temple,Professional and Other Places,Temple,126.66518703419088,37.458876287239775,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,수봉로151번길,30-1,660-182,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
56163,56164,855638,신정사,,Shinjeongsa,Professional and Other Places,Temple,126.53032499999988,37.24130099999961,대한민국,KOR,KOR,인천광역시,옹진군,,영흥면,선재리,선재로140번길,12-13,431,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
57460,57461,942669,도광사선원,,light guide,Professional and Other Places,Temple,126.48860349999984,37.65063879999986,대한민국,KOR,KOR,인천광역시,강화군,,길상면,길직리,장촌길44번길,19,831-6,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
65150,65151,27117165,화엄정사,,Hwaeomjeongsa,Professional and Other Places,Temple,126.6788799115599,37.510024097691904,대한민국,KOR,KOR,인천광역시,서구,,석남동,,서달로,130,109-82,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
66836,66837,1256230,혜명사,,Hyemyeong sa,Professional and Other Places,Temple,126.65554349392988,37.41628058893767,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,솔밭로63번길,17,820-45,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
71749,71750,1264574,능해정사,,Neunghae Jeongsa,Professional and Other Places,Temple,126.71651904014492,37.48067569109018,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로818번길,74,768-287,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
72343,72344,2150386,봉운사,,Bongunsa Temple,Professional and Other Places,Temple,126.63502165659986,37.46880226376847,대한민국,KOR,KOR,인천광역시,중구,,율목동,,율목로,6-1,250-22,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
81880,81881,5030656,대한불교조계종 부루나포교원 법명사,,Korean Buddhism Jogye Order  Brunapo Gyowon  Beop Noun,Professional and Other Places,Temple,126.68620486206189,37.49883034782071,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,163-22,81-78,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
83010,83011,378280,관음사,,Gwaneumsa Temple,Professional and Other Places,Temple,126.70564760385088,37.44827947932927,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로620번길,32,1151,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
85909,85910,536249,불정사,,indecisiveness,Professional and Other Places,Temple,126.70511561623788,37.48279079993928,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,경원대로1184번길,32-1,186-383,2022-08-24 14:41:06,"종교,문화||종교||불교||절,사찰",False
88913,88914,27211139,덕현사,,Deokhyeonsa Temple,Professional and Other Places,Temple,126.71514478441487,37.48618272182608,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,안남로,23-4,760-823,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
88947,88948,833313,해운사,,shipping company,Professional and Other Places,Temple,126.52215089999989,37.73898069999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,갑곳리,해안북로,41,1082-1,2022-08-12 13:15:03,"종교,문화||종교||불교||절,사찰",False
90104,90105,4336229,성불사,,Seongbulsa Temple,Professional and Other Places,Temple,126.68643735760888,37.499804983338365,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,163-10,산8,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
90825,90826,712787,만수사,,all-out,Professional and Other Places,Temple,126.51390519999984,37.73902979999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,용정리,강화대로154번길,21-12,1062-10,2017-03-07 12:00:00,"종교,문화||종교||불교||절,사찰",False
91267,91268,1260161,보화정사,,Bohwajeongsa,Professional and Other Places,Temple,126.68598068284388,37.42606649060087,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박안로,200,520-6,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
96138,96139,1269095,덕수사,,Deoksusa,Professional and Other Places,Temple,126.72706805904092,37.53799120688223,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로495번길,10-1,964-33,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
97156,97157,414359,대한불교조계종 법림사,,Korean Buddhism Jogye Order  Beoprimsa Temple,Professional and Other Places,Temple,126.65998599657888,37.41464093831367,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,청량로46번길,26,산14-60,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
99975,99976,565396,연등국제선원,연등선원,Yeondeung International Sailor,Professional and Other Places,Temple,126.48367459999784,37.670791099996265,대한민국,KOR,KOR,인천광역시,강화군,,길상면,길직리,강화동로,349-60,85,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
101944,101945,414195,정수사,,the quintessential,Professional and Other Places,Temple,126.4453667999998,37.60786389999984,대한민국,KOR,KOR,인천광역시,강화군,,화도면,사기리,해안남로1258번길,142,467-3,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
105240,105241,27206486,비룡정사,,Biryongjeongsa,Professional and Other Places,Temple,126.61623489647984,37.474655730813055,대한민국,KOR,KOR,인천광역시,중구,,선린동,,인중로,284,57-7,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
105988,105989,308921,광명사,,Gwangmyeongsa,Professional and Other Places,Temple,126.69397109999991,37.513916299999806,대한민국,KOR,KOR,인천광역시,부평구,,청천동,,세월천로,139-4,72-20,2021-12-23 15:49:18,"종교,문화||종교||불교||절,사찰",False
106238,106239,266091,상천불사,,Sangcheon Buddhist Temple,Professional and Other Places,Temple,126.72419201203392,37.46880201835418,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만월로,2-1,산2-2,2022-08-24 14:41:06,"종교,문화||종교||불교||절,사찰",False
109413,109414,97179,백운사,,Baekunsa Temple,Professional and Other Places,Temple,126.51846586675174,37.48701364229825,대한민국,KOR,KOR,인천광역시,중구,,운남동,,숲쟁이로,97-47,1310-13,2020-01-14 23:43:26,"종교,문화||종교||불교||절,사찰",False
110518,110519,1271482,불심정사,,infidelity,Professional and Other Places,Temple,126.75744106757693,37.4667203910606,대한민국,KOR,KOR,인천광역시,남동구,,장수동,,,,727-46,2019-08-08 23:03:36,"종교,문화||종교||불교||절,사찰",False
111502,111503,27181487,대한불교조계종 영산정사,,Yeongsanjeongsa Temple of the Jogye Order of Korean Buddhism,Professional and Other Places,Temple,126.66084145788788,37.45972229539776,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,수봉로85번길,22,8-90,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
113022,113023,1252916,관음사,,Gwaneumsa Temple,Professional and Other Places,Temple,126.52252409999974,37.649982799999705,대한민국,KOR,KOR,인천광역시,강화군,,불은면,덕성리,덕진로40번길,6,314-2,2019-08-12 23:20:21,"종교,문화||종교||불교||절,사찰",False
120135,120136,852489,보현사,,Bohyeonsa Temple,Professional and Other Places,Temple,126.69753749999992,37.48300959999981,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,함봉로36번길,22-52,157,2009-02-08 0:00:00,"종교,문화||종교||불교||절,사찰",False
123393,123394,2153040,진운사,,Jinwoonsa Temple,Professional and Other Places,Temple,126.73710712200696,37.54888453795243,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,화산로,38,329,2019-12-09 10:51:35,"종교,문화||종교||불교||절,사찰",False
128466,128467,988732,연수사,,trainee,Professional and Other Places,Temple,126.68499464593988,37.42839448449056,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박안로,155-51,산76,2022-08-24 14:41:06,"종교,문화||종교||불교||절,사찰",False
129906,129907,27454505,청량산자은정사,,Cheongnyangsan Jaeunjeongsa Temple,Professional and Other Places,Temple,126.65924998210596,37.41541223404627,대한민국,KOR,KOR,인천광역시,연수구,,동춘동,,청량로46번길,46,806-73,2022-08-16 16:52:33,"종교,문화||종교||불교||절,사찰",False
131025,131026,1067702,보문사,,Bomunsa Temple,Professional and Other Places,Temple,126.32149839999964,37.68861969999986,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,매음리,삼산남로828번길,44,629,2022-08-12 13:15:03,"종교,문화||종교||불교||절,사찰",False
131395,131396,2155828,만월산극락선원,극락선원,Manwolsan Paradise Sailor,Professional and Other Places,Temple,126.71789712212788,37.48150878408348,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로834번길,66,768-277,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
132278,132279,35719,해운사,,Cheonwangsa Temple,Professional and Other Places,Temple,126.62486806403768,37.475362538385056,대한민국,KOR,KOR,인천광역시,중구,,전동,,자유공원로,56,35-14,2022-07-05 16:31:26,"종교,문화||종교||불교||절,사찰",False
132666,132667,90519,백련정사,,Baekryeonjeongsa,Professional and Other Places,Temple,126.66668631893188,37.46164281669808,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로252번안길,58-16,산60-18,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
140611,140612,20912,대한불교조계종해인정사,,Korean Buddhism Jogye Order Haeinjeongsa Temple,Professional and Other Places,Temple,126.7121971693689,37.46849696812578,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,용천로201번길,42,85-11,2022-08-24 14:41:06,"종교,문화||종교||불교||절,사찰",False
145494,145495,27206720,용수사,,spring man,Professional and Other Places,Temple,126.66733565574788,37.5114577742252,대한민국,KOR,KOR,인천광역시,서구,,석남동,,신석로51번안길,14-2,175-9,2022-05-01 12:37:48,"종교,문화||종교||불교||절,사찰",False
